road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,severity_index,boundary_end_count,interior_severe_segment,warmstart_singleton_score,checkpoint_status,checkpoint_stage,checkpoint_generation
6375->6374,6375,6374,1,"(11247,)",0.5,1,0.5,127.0,0.564,False,11012.0,3096.366007882486,2550.9557605304612,1227.2868903970582,0.0,2649.1387117622257,0.24056835377426677,0.5526300065290942,0,True,0.04811367075485336,completed,completed,30
6389->6380,6389,6380,1,"(11296,)",0.5,1,0.5,152.4,0.509,False,11012.0,1382.2333832550971,1554.7645673215134,636.2593042296119,0.0,1605.6653116598823,0.14581050777877608,0.5652327996581239,0,True,0.029162101555755215,completed,completed,30
6702->6698,6702,6698,1,"(11855,)",0.5,1,0.5,203.2,0.463,False,11012.0,529.6644198522766,1453.3763933552266,387.85880926455343,0.0,1484.405098096391,0.13479886470181537,0.6024348629301772,0,True,0.026959772940363076,completed,completed,30
6706->10589,6706,10589,1,"(11871,)",0.5,1,0.5,228.6,0.463,False,11012.0,311.8830479882613,1651.362119297473,179.44413939610317,0.0,1665.7176504491613,0.15126386219116975,0.6170123704244538,0,True,0.03025277243823395,completed,completed,30
6750->8351,6750,8351,1,"(11985,)",0.5,1,0.5,152.4,0.509,False,11012.0,1464.4724489491575,1268.433243192352,862.8671669208435,0.0,1337.4626165460195,0.12145501421594801,0.5604642592274757,0,True,0.024291002843189604,completed,completed,30
6802->11952,6802,11952,1,"(12054,)",0.25,2,0.5,177.8,0.509,False,11012.0,1044.227796590538,915.759313256918,274.6692043531897,0.0,937.7328496051731,0.08515554391619806,0.5632280359811533,0,True,0.01703110878323961,completed,completed,30
6887->10596,6887,10596,1,"(12158,)",0.5,1,0.5,177.8,0.509,False,11012.0,1173.0486768007795,1919.0395118893116,691.1602803710192,0.0,1974.3323343189932,0.1792891694804752,0.5864841830323325,0,True,0.035857833896095044,completed,completed,30
6944->6940,6944,6940,1,"(12284,)",0.5,1,0.5,177.8,0.509,False,11012.0,943.0262471018868,1784.2671479711455,434.0867693690873,0.0,1818.9940895206726,0.16518289952058415,0.581685982816041,0,True,0.03303657990411683,completed,completed,30
6954->6955,6954,6955,1,"(12292,)",0.5,1,0.5,228.6,0.463,False,11012.0,206.98950968334861,1035.4557531145856,151.57277277267025,0.0,1047.5815749363992,0.09513090945662905,0.5988633056592696,0,True,0.01902618189132581,completed,completed,30
6968->6978,6968,6978,1,"(12308,)",0.5,1,0.5,228.6,0.463,False,11012.0,875.8622959139619,4391.47722616347,641.3700721442693,0.0,4442.786831935011,0.40344958517390217,0.6572324626539024,0,True,0.08068991703478044,completed,completed,30
6978->6968,6978,6968,1,"(12315,)",0.5,1,0.5,228.6,0.463,False,11012.0,395.8693162098717,1980.4938596638935,289.8843038245924,0.0,2003.684603969861,0.18195464983380502,0.6250618208503176,0,True,0.03639092996676101,completed,completed,30
7041->10606,7041,10606,1,"(12460,)",0.5,1,0.5,228.6,0.463,False,11012.0,703.4321465360659,3637.330742162086,453.2916752278408,0.0,3673.5940761803136,0.3335991714657023,0.6492275922610385,0,True,0.06671983429314046,completed,completed,30
7045->10608,7045,10608,1,"(12475,)",0.5,1,0.5,203.2,0.463,False,11012.0,543.9960954219941,1492.762236106944,398.35350442037833,0.0,1524.6305164605744,0.13845173596627083,0.6035151648422309,0,True,0.027690347193254167,completed,completed,30
7046->8372,7046,8372,1,"(12478,)",0.5,1,0.5,203.2,0.463,False,11012.0,1132.3977935521964,3460.393708714309,651.5331590759243,0.0,3512.5163614403828,0.3189717000944772,0.6361544492744452,0,True,0.06379434001889543,completed,completed,30
7052->7456,7052,7456,1,"(12500,)",0.5,1,0.5,152.4,0.509,False,11012.0,2531.9898897723265,2577.7892774205297,1491.8484430538547,0.0,2697.1371528648383,0.24492709343124214,0.5871508011051986,0,True,0.04898541868624843,completed,completed,30
7424->7513,7424,7513,1,"(13303,)",0.5,1,0.5,127.0,0.564,False,11012.0,3801.2560429965024,3927.210785796574,1553.7634075748206,0.0,4051.5118584025595,0.367917894878547,0.5674189528950417,0,True,0.0735835789757094,completed,completed,30
7455->10608,7455,10608,1,"(13376,)",0.5,1,0.5,177.8,0.509,False,11012.0,946.0000312658051,1541.5959141309447,557.3832184218123,0.0,1586.1865716046898,0.1440416428990819,0.5776748432083836,0,True,0.02880832857981638,completed,completed,30
7474->7463,7474,7463,1,"(13440,)",0.5,1,0.5,127.0,0.564,False,11012.0,2861.342197919766,1743.0538285884288,1336.6555695996624,0.0,1849.9862741564018,0.167997300595387,0.5411619700376077,0,True,0.033599460119077405,completed,completed,30
7555->10164,7555,10164,1,"(13683,)",0.5,1,0.5,177.8,0.509,False,11012.0,800.314446945212,1171.403063340071,535.846900159226,0.0,1214.270815352809,0.1102679636172184,0.5679621007482928,0,True,0.02205359272344368,completed,completed,30
7585->8366,7585,8366,1,"(13789,)",0.5,1,0.5,152.4,0.509,False,11012.0,2468.268218682221,3123.317306631145,1136.1747144121598,0.0,3214.2112837841178,0.2918826084075661,0.5920552355292072,0,True,0.05837652168151322,completed,completed,30
7589->7590,7589,7590,1,"(13806,)",0.5,1,0.5,127.0,0.564,False,11012.0,3622.075458578437,2497.4898220300242,1895.0698799282386,0.0,2649.0954124242835,0.24056442176028728,0.5543387314938919,0,True,0.04811288435205746,completed,completed,30
7590->7589,7590,7589,1,"(13808,)",0.5,1,0.5,127.0,0.564,False,11012.0,3624.8160672030835,2503.1597478847384,1896.5037663606536,0.0,2654.880049193591,0.2410897247723929,0.5544114215180087,0,True,0.048217944954478585,completed,completed,30
7590->7592,7590,7592,1,"(13810,)",0.5,1,0.5,127.0,0.564,False,11012.0,1553.7542030790373,812.0616404285878,700.7967233197867,0.0,868.1253782941708,0.0788344876765502,0.5121634375582478,0,True,0.01576689753531004,completed,completed,30
7591->7590,7591,7590,1,"(13811,)",0.5,1,0.5,127.0,0.564,False,11012.0,2531.2946204961595,954.6574903849486,1379.555568170407,0.0,1065.0219358385812,0.0967146690736089,0.5235173266817391,0,True,0.019342933814721783,completed,completed,30
7638->10383,7638,10383,1,"(13962,)",0.5,1,0.5,127.0,0.564,False,11012.0,2338.4997641342416,1808.5068919643431,849.654914302108,0.0,1876.4792851085117,0.17040313159358078,0.5393829319999187,0,True,0.03408062631871616,completed,completed,30
8327->10366,8327,10366,1,"(15282,)",0.5,1,0.5,127.0,0.564,False,11012.0,2968.265858054826,1871.6517811420267,1386.604193691326,0.0,1982.5801166373328,0.18003815080251842,0.543606686916971,0,True,0.036007630160503686,completed,completed,30
8351->6750,8351,6750,1,"(15311,)",0.5,1,0.5,152.4,0.509,False,11012.0,1414.828320096376,1221.943776192344,833.6168462007847,0.0,1288.6331238884068,0.1170208067461321,0.5589900841406303,0,True,0.023404161349226422,completed,completed,30
8371->4431,8371,4431,1,"(15353,)",0.5,1,0.5,203.2,0.463,False,11012.0,1878.86180366969,5446.450795861915,1375.8392571417592,0.0,5556.517936433256,0.5045875350920138,0.6552236585787734,0,True,0.10091750701840277,completed,completed,30
8372->10601,8372,10601,1,"(15360,)",0.5,1,0.5,228.6,0.463,False,11012.0,1355.5736966472941,7024.483683288631,909.928843874496,0.0,7097.2779907985905,0.6445039948055385,0.6758327187828903,0,True,0.1289007989611077,completed,completed,30
8372->7046,8372,7046,1,"(15358,)",0.5,1,0.5,203.2,0.463,False,11012.0,1358.1546305638285,4180.222017380322,781.4239677994027,0.0,4242.735934804274,0.38528295811880436,0.6437159109930369,0,True,0.07705659162376088,completed,completed,30
8377->10595,8377,10595,1,"(15370,)",0.5,1,0.5,228.6,0.463,False,11012.0,514.3982466689033,2658.112888952696,331.47823015344125,0.0,2684.631147364971,0.2437914227538114,0.6365542492831135,0,True,0.04875828455076228,completed,completed,30
8380->6882,8380,6882,1,"(15378,)",0.5,1,0.5,177.8,0.509,False,11012.0,1104.2649004035472,1803.9049281692796,650.63287931777,0.0,1855.9555585147011,0.16853937145974401,0.5839994083457349,0,True,0.033707874291948804,completed,completed,30
8383->6274,8383,6274,1,"(15390,)",0.5,1,0.5,177.8,0.509,False,11012.0,990.5528413463879,1742.5046735078827,521.101548322582,0.0,1784.1927973736892,0.16202259329583085,0.5816508521243947,0,True,0.03240451865916617,completed,completed,30
8386->6272,8386,6272,1,"(15398,)",0.5,1,0.5,152.4,0.509,False,11012.0,2396.8171794988702,2668.972145018211,1260.8970376435127,0.0,2769.843908029692,0.25152959571646316,0.587338809496023,0,True,0.05030591914329263,completed,completed,30
8531->10841,8531,10841,1,"(15627,)",0.5,1,0.5,127.0,0.564,False,11012.0,3647.125057905878,3531.2891929111065,1490.762367419028,0.0,3650.550182304629,0.3315065548769187,0.5638884255327445,0,True,0.06630131097538375,completed,completed,30
8652->6261,8652,6261,1,"(15808,)",0.5,1,0.5,177.8,0.509,False,11012.0,675.6571651779728,1210.5573041788607,343.18724286453585,0.0,1238.0122836080236,0.11242392695314417,0.5666904500726675,0,True,0.022484785390628835,completed,completed,30
8771->10561,8771,10561,1,"(15979,)",0.5,1,0.5,127.0,0.564,False,11012.0,2520.6786918912835,1399.9196714540403,1177.517046069214,0.0,1494.1210351395775,0.1356811691917524,0.5334697579783683,0,True,0.027136233838350482,completed,completed,30
8972->10868,8972,10868,1,"(16500,)",0.5,1,0.5,88.9,0.637,False,11012.0,3809.5100365003555,636.5816433247062,1481.6272963388885,0.0,755.1118270318173,0.0685717242128421,0.4668698051057087,0,True,0.013714344842568421,completed,completed,30
8992->9005,8992,9005,1,"(16570,)",0.25,2,0.5,152.4,0.509,False,11012.0,2853.066369275465,1161.4815483503041,875.5347420714083,0.0,1231.5243277160168,0.11183475551362303,0.5652943871963705,0,True,0.022366951102724606,completed,completed,30
9625->10629,9625,10629,1,"(17569,)",0.5,1,0.5,177.8,0.509,False,11012.0,1208.275457192278,1978.338517612797,711.9158993776903,0.0,2035.2917895630121,0.18482489916118888,0.5877048359720692,0,True,0.03696497983223778,completed,completed,30
10558->5499,10558,5499,1,"(20038,)",0.51,1,0.51,127.0,0.564,False,11232.24,3269.4585359778994,1913.6147440378345,1744.79232014411,0.0,2053.198129649363,0.18279507290169755,0.5456940013620464,0,True,0.03655901458033951,completed,completed,30
10565->5792,10565,5792,1,"(20070,)",0.51,1,0.51,127.0,0.564,False,11232.24,3180.71024298849,2207.5948914602263,1515.5629920662586,0.0,2328.839930825527,0.20733530718944104,0.5491156565392155,0,True,0.04146706143788821,completed,completed,30
10571->5870,10571,5870,1,"(20099,)",0.51,1,0.51,127.0,0.564,False,11232.24,3890.2304160423814,2982.78642634058,2162.57908827796,0.0,3155.7927534028167,0.2809584511551406,0.5602884615328153,0,True,0.05619169023102813,completed,completed,30
10583->8385,10583,8385,1,"(20162,)",0.51,1,0.51,177.8,0.509,False,11232.24,1792.112403833801,3079.863599757928,1077.030880905653,0.0,3166.0260702303804,0.2818695175877991,0.6050537783564613,0,True,0.056373903517559824,completed,completed,30
10584->6287,10584,6287,1,"(20166,)",0.51,1,0.51,152.4,0.509,False,11232.24,2060.7383646645667,1938.1334361581785,1238.47078534957,0.0,2037.2110989861442,0.18137175656735827,0.5766161733456168,0,True,0.036274351313471655,completed,completed,30
10584->8385,10584,8385,1,"(20167,)",0.51,1,0.51,177.8,0.509,False,11232.24,1218.2726638734575,2035.1169543305884,732.162378625326,0.0,2093.6899446206144,0.1864000363792631,0.5886303172896494,0,True,0.03728000727585262,completed,completed,30
10588->6706,10588,6706,1,"(20186,)",0.51,1,0.51,228.6,0.463,False,11232.24,422.8802699917158,2228.5847172280646,277.95412690231484,0.0,2250.8210473802496,0.2003893299448952,0.6292157267221401,0,True,0.04007786598897904,completed,completed,30
10589->8381,10589,8381,1,"(20192,)",0.51,1,0.51,203.2,0.463,False,11232.24,1174.281596738952,3664.014076714844,689.143930497636,0.0,3719.145591154655,0.33111343695956064,0.6382391086962131,0,True,0.06622268739191213,completed,completed,30
10596->8377,10596,8377,1,"(20225,)",0.51,1,0.51,203.2,0.463,False,11232.24,399.01351945431657,1183.1011325991674,262.2667981750888,0.0,1204.0824764531744,0.10719878461047613,0.5931719854334713,0,True,0.021439756922095227,completed,completed,30
10599->6950,10599,6950,1,"(20239,)",0.51,1,0.51,177.8,0.509,False,11232.24,1957.7753498893564,3087.8859850135564,1337.0359782703465,0.0,3194.848863275184,0.28443559461649537,0.6062849764572851,0,True,0.056887118923299076,completed,completed,30
10599->7037,10599,7037,1,"(20241,)",0.51,1,0.51,177.8,0.509,False,11232.24,1619.3633027492235,2479.4381752670793,1105.9220853857264,0.0,2567.9119420979373,0.22861975368207388,0.597762796779985,0,True,0.045723950736414776,completed,completed,30
10601->7043,10601,7043,1,"(20249,)",0.51,1,0.51,228.6,0.463,False,11232.24,698.9149876169698,3650.520201844324,478.52961914664877,0.0,3688.802571376056,0.328412015001109,0.6492795320330949,0,True,0.06568240300022181,completed,completed,30
10602->6999,10602,6999,1,"(20254,)",0.51,1,0.51,177.8,0.509,False,11232.24,1725.4031716453096,2662.0228751091304,1178.3405678500962,0.0,2756.290120537138,0.24539095679375958,0.6005455131697703,0,True,0.04907819135875192,completed,completed,30
10605->7041,10605,7041,1,"(20269,)",0.51,1,0.51,203.2,0.463,False,11232.24,719.6481633362542,2230.417491576068,422.33580534192845,0.0,2264.2043560034226,0.20158083837270416,0.6182435299319589,0,True,0.04031616767454083,completed,completed,30
10606->7044,10606,7044,1,"(20276,)",0.51,1,0.51,228.6,0.463,False,11232.24,370.2099357652219,1889.122542713697,276.5165321127854,0.0,1911.2438652827198,0.17015696470897343,0.622937748473585,0,True,0.034031392941794684,completed,completed,30
10621->7586,10621,7586,2,"(28027, 28031)",0.51,1,0.51,127.0,0.564,False,11232.24,6994.298743087733,2767.136173676341,1666.3417162639164,0.0,2900.4435109774545,0.2582248519420396,0.5641899048779144,0,True,0.05164497038840792,completed,completed,30
10630->9625,10630,9625,1,"(20382,)",0.51,1,0.51,177.8,0.509,False,11232.24,1829.1621890626166,3153.0729549707644,1099.2972090316075,0.0,3241.016731693293,0.2885458939350738,0.6059684570677182,0,True,0.05770917878701476,completed,completed,30
10632->10626,10632,10626,1,"(20392,)",0.51,1,0.51,127.0,0.564,False,11232.24,3166.0791062563117,1764.1145642785907,1689.6224401611685,0.0,1899.284359491484,0.16909221664525367,0.54304187206198,0,True,0.033818443329050735,completed,completed,30
10909->2229,10909,2229,1,"(21649,)",0.51,1,0.51,127.0,0.564,False,11232.24,4050.236464489926,4897.55127467644,1637.4737822617822,0.0,5028.549177257382,0.4476889006340127,0.5744945244747997,0,True,0.08953778012680254,completed,completed,30
12099->7003,12099,7003,1,"(25093,)",0.51,1,0.51,63.5,0.637,False,11232.24,4097.441809906213,796.2304731500466,1422.2988792523824,0.0,910.0143834902372,0.08101806794461631,0.45623911623302965,0,True,0.016203613588923263,completed,completed,30
12220->12331,12220,12331,1,"(25467,)",0.51,1,0.51,127.0,0.564,False,11232.24,2165.5232508300815,1672.3613282249696,802.5429167576284,0.0,1736.5647615655798,0.1546053825030074,0.5362564368745444,0,True,0.030921076500601483,completed,completed,30
12331->12220,12331,12220,1,"(25831,)",0.51,1,0.51,127.0,0.564,False,11232.24,1585.3972266719495,1172.3449041074373,587.5482122046246,0.0,1219.3487610838072,0.10855793333153559,0.5224147745139454,0,True,0.02171158666630712,completed,completed,30
4053->6624,4053,6624,1,"(6008,)",0.51,1,0.51,127.0,0.564,False,11232.24,2408.7156582715565,1731.9849917761496,973.8218432241152,0.0,1809.8907392340789,0.16113355298979357,0.5386380107661695,0,True,0.032226710597958716,completed,completed,30
4429->8386,4429,8386,1,"(6765,)",0.51,1,0.51,127.0,0.564,False,11232.24,4027.949907872106,4129.429609767328,1919.2605889595177,0.0,4282.970456884089,0.38131044714892925,0.5696920103929873,0,True,0.07626208942978585,completed,completed,30
4431->2084,4431,2084,1,"(6770,)",0.51,1,0.51,203.2,0.463,False,11232.24,1087.986232809752,2727.093592185141,993.2226319320226,0.0,2806.551402739703,0.24986569043571924,0.6290889436093287,0,True,0.04997313808714385,completed,completed,30
4432->5507,4432,5507,1,"(6775,)",0.51,1,0.51,127.0,0.564,False,11232.24,1947.4157498715824,1072.5413006219665,895.9186885685073,0.0,1144.2147957074471,0.10186879871757078,0.5227776449201113,0,True,0.020373759743514158,completed,completed,30
5344->10332,5344,10332,1,"(9465,)",0.51,1,0.51,127.0,0.564,False,11232.24,2803.653228219024,868.8334209041086,1700.2372686184972,0.0,1004.8524023935884,0.08946144334465685,0.5229138675610194,0,True,0.01789228866893137,completed,completed,30
5567->5565,5567,5565,1,"(9876,)",0.51,1,0.51,127.0,0.564,False,11232.24,2238.198821072477,1569.4577997912895,904.883436097593,0.0,1641.8484746790969,0.14617284483585616,0.5349594216845587,0,True,0.029234568967171234,completed,completed,30
6145->10576,6145,10576,1,"(10860,)",0.51,1,0.51,127.0,0.564,False,11232.24,4589.524137422652,5769.969090709243,2449.2638092735224,0.0,5965.910195451124,0.5311416240617298,0.5809082437384463,0,True,0.10622832481234597,completed,completed,30
6163->8402,6163,8402,1,"(10865,)",0.51,1,0.51,127.0,0.564,False,11232.24,3185.1573069578853,2214.442003128487,1517.6819545181904,0.0,2335.8565594899424,0.2079599936869175,0.549219764538827,0,True,0.041591998737383507,completed,completed,30
6265->6262,6265,6262,1,"(11000,)",0.51,1,0.51,177.8,0.509,False,11232.24,2024.3092902425,3556.6134471590312,1216.5774944870986,0.0,3653.939646717999,0.32530818845733345,0.610616453873124,0,True,0.0650616376914667,completed,completed,30
6274->6270,6274,6270,1,"(11020,)",0.51,1,0.51,177.8,0.509,False,11232.24,1295.0751427982996,2338.0062664929933,694.9280710888333,0.0,2393.6005121801,0.21310090526734649,0.5932513168309886,0,True,0.0426201810534693,completed,completed,30
6287->10584,6287,10584,1,"(11051,)",0.51,1,0.51,152.4,0.509,False,11232.24,2419.846777535786,2442.8971581656224,1454.2891957505667,0.0,2559.240293825668,0.22784772172119433,0.5851065430993023,0,True,0.04556954434423887,completed,completed,30
6706->10588,6706,10588,1,"(11870,)",0.51,1,0.51,228.6,0.463,False,11232.24,423.03406867102586,2229.395630294948,278.0552169286412,0.0,2251.6400476492395,0.20046224507749474,0.6292304298179082,0,True,0.04009244901549895,completed,completed,30
6707->6704,6707,6704,1,"(11873,)",0.51,1,0.51,177.8,0.509,False,11232.24,1488.2524252310982,2261.3790823215163,1016.3816994603253,0.0,2342.6896182783426,0.20856833706173858,0.5941308784265745,0,True,0.04171366741234772,completed,completed,30
6866->6838,6866,6838,1,"(12110,)",0.51,1,0.51,228.6,0.463,False,11232.24,194.52947617705152,1050.5658332794258,114.16240208701949,0.0,1059.6988254463872,0.09434438949367065,0.5985293773935678,0,True,0.01886887789873413,completed,completed,30
6882->6885,6882,6885,1,"(12137,)",0.51,1,0.51,177.8,0.509,False,11232.24,1050.776013964381,1749.1892865573395,631.4995719763696,0.0,1799.709252315449,0.16022710094473133,0.5825494917469874,0,True,0.032045420188946266,completed,completed,30
6883->8378,6883,8378,1,"(12142,)",0.51,1,0.51,177.8,0.509,False,11232.24,648.966472854426,1161.4144516075448,348.23077385887893,0.0,1189.2729135162551,0.10588029756453345,0.5650655221722656,0,True,0.02117605951290669,completed,completed,30
6950->10599,6950,10599,1,"(12289,)",0.51,1,0.51,177.8,0.509,False,11232.24,1493.9168889825783,2270.648494485091,1020.2501677367111,0.0,2352.268507904028,0.20942114020925728,0.5942928231910064,0,True,0.04188422804185146,completed,completed,30
6978->8375,6978,8375,1,"(12317,)",0.51,1,0.51,228.6,0.463,False,11232.24,809.1486842801274,4135.550919239487,604.3678640830867,0.0,4183.900348366134,0.3724902911944664,0.6545956087064938,0,True,0.07449805823889329,completed,completed,30
7040->7042,7040,7042,1,"(12455,)",0.51,1,0.51,228.6,0.463,False,11232.24,359.7902980146847,1877.6413506054844,246.33942229320425,0.0,1897.3485043889407,0.16891986855595506,0.6224117846018766,0,True,0.03378397371119101,completed,completed,30
7041->10605,7041,10605,1,"(12459,)",0.51,1,0.51,203.2,0.463,False,11232.24,838.589560188151,2601.4833240148246,492.13826324727626,0.0,2640.854385074607,0.23511377829129423,0.6244553219615195,0,True,0.04702275565825885,completed,completed,30
7042->7040,7042,7040,1,"(12461,)",0.51,1,0.51,228.6,0.463,False,11232.24,554.8017987480797,2896.210804204031,379.8589215578414,0.0,2926.5995179286583,0.26055350650704207,0.639926853299321,0,True,0.052110701301408414,completed,completed,30
7042->7043,7042,7043,1,"(12462,)",0.51,1,0.51,228.6,0.463,False,11232.24,356.46708581502287,1860.2941379372537,244.06410198040075,0.0,1879.8192660956859,0.16735925034505014,0.622036704036119,0,True,0.03347185006901003,completed,completed,30
7043->10601,7043,10601,1,"(12468,)",0.51,1,0.51,228.6,0.463,False,11232.24,497.66042425698527,2597.587061557339,340.73565097815134,0.0,2624.845913635591,0.2336885530967635,0.6355289064161426,0,True,0.0467377106193527,completed,completed,30
7043->7042,7043,7042,1,"(12466,)",0.51,1,0.51,228.6,0.463,False,11232.24,605.2338555214174,3159.954295813527,414.3884900291264,0.0,3193.105375015857,0.28428037283888674,0.6434488880510474,0,True,0.05685607456777735,completed,completed,30
7044->10606,7044,10606,1,"(12471,)",0.51,1,0.51,228.6,0.463,False,11232.24,248.97129146164704,1270.3870240170293,185.96118434345797,0.0,1285.263918764506,0.11442632268937504,0.6069063655023574,0,True,0.02288526453787501,completed,completed,30
7455->8371,7455,8371,1,"(13375,)",0.51,1,0.51,177.8,0.509,False,11232.24,2594.961727383682,4865.100773156133,1624.5109153853698,0.0,4995.061646386963,0.4447075246243815,0.6225613889057549,0,True,0.0889415049248763,completed,completed,30
7562->10616,7562,10616,1,"(13709,)",0.51,1,0.51,152.4,0.509,False,11232.24,2542.558031530723,2517.3338326115468,1591.704891689021,0.0,2644.6702239466686,0.23545350027658496,0.5866157848198011,0,True,0.04709070005531699,completed,completed,30
7566->7474,7566,7474,1,"(13722,)",0.51,1,0.51,127.0,0.564,False,11232.24,2147.883930557102,1132.3507981421938,1023.4360088543084,0.0,1214.2256788505383,0.108101828206176,0.5255991768837986,0,True,0.021620365641235203,completed,completed,30
7586->10621,7586,10621,1,"(13795,)",0.51,1,0.51,127.0,0.564,False,11232.24,3523.1335157933577,2820.2939240339465,1678.7227897967384,0.0,2954.5917472176857,0.26304563891242405,0.5572615833834449,0,True,0.05260912778248481,completed,completed,30
7895->7007,7895,7007,1,"(14757,)",0.51,1,0.51,152.4,0.509,False,11232.24,2135.2846754734833,1923.9982919001297,1336.7415889632875,0.0,2030.9376190171927,0.18081323217961803,0.5769123044295832,0,True,0.03616264643592361,completed,completed,30
8082->8083,8082,8083,1,"(15036,)",0.17,3,0.51,127.0,0.564,False,11232.24,5262.308918563909,1768.041466767203,450.0488504353351,0.0,1804.0453748020298,0.16061314348714323,0.5470600923828911,0,True,0.03212262869742865,completed,completed,30
8085->8081,8085,8081,1,"(15039,)",0.17,3,0.51,127.0,0.564,False,11232.24,7653.272294598115,2750.066464062193,654.5313951641682,0.0,2802.4289756753265,0.24949867307637003,0.5641556980290282,0,True,0.049899734615274006,completed,completed,30
8096->8092,8096,8092,1,"(15051,)",0.17,3,0.51,127.0,0.564,False,11232.24,8021.0205564179505,2932.0208233344106,685.9823580481138,0.0,2986.8994119782596,0.26592197210692253,0.5665508830316077,0,True,0.05318439442138451,completed,completed,30
8352->4403,8352,4403,1,"(15314,)",0.51,1,0.51,152.4,0.509,False,11232.24,1936.5331184588215,1464.7996731000726,1322.5288859816549,0.0,1570.601983978605,0.13982980990244198,0.5682546970004477,0,True,0.027965961980488396,completed,completed,30
8371->7045,8371,7045,1,"(15354,)",0.51,1,0.51,203.2,0.463,False,11232.24,648.2789931010485,2097.023756922772,332.89531470109523,0.0,2123.6553820988597,0.18906784239820906,0.6152132538135683,0,True,0.03781356847964182,completed,completed,30
8378->6866,8378,6866,1,"(15373,)",0.51,1,0.51,203.2,0.463,False,11232.24,397.18878390456274,1229.776991408693,233.095911959877,0.0,1248.424664365483,0.11114654462204182,0.5941901730252526,0,True,0.022229308924408366,completed,completed,30
8381->10589,8381,10589,1,"(15384,)",0.51,1,0.51,203.2,0.463,False,11232.24,835.4311173795536,2591.605957455183,490.2846859644393,0.0,2630.8287323323384,0.23422120007517097,0.6243018514885249,0,True,0.0468442400150342,completed,completed,30
8385->10583,8385,10583,1,"(15395,)",0.51,1,0.51,177.8,0.509,False,11232.24,1392.0665940083275,2338.2455280691192,836.6097499335007,0.0,2405.1743080637993,0.21413131379527142,0.5941806332653006,0,True,0.04282626275905429,completed,completed,30
8385->10584,8385,10584,1,"(15396,)",0.51,1,0.51,177.8,0.509,False,11232.24,1564.9361770212865,2649.409942524413,940.5016034109609,0.0,2724.65007079729,0.24257406098848405,0.5991407736933071,0,True,0.048514812197696815,completed,completed,30
8402->6163,8402,6163,1,"(15409,)",0.51,1,0.51,127.0,0.564,False,11232.24,3264.247421061044,2340.715185254649,1555.3672640295727,0.0,2465.1445663770146,0.21947043211122755,0.5510787028026068,0,True,0.043894086422245515,completed,completed,30
8478->12328,8478,12328,1,"(15529,)",0.51,1,0.51,107.95,0.564,False,11232.24,3579.880856474914,2633.7160952982777,1326.7038454096034,0.0,2739.852402931046,0.24392751605477145,0.5425062858029308,0,True,0.04878550321095429,completed,completed,30
8696->2069,8696,2069,1,"(15830,)",0.51,1,0.51,203.2,0.463,False,11232.24,547.9113650430477,1597.1026540546072,375.14121386084867,0.0,1627.1139511634751,0.14486103850732135,0.6055148212204378,0,True,0.028972207701464272,completed,completed,30
9625->10630,9625,10630,1,"(17570,)",0.51,1,0.51,177.8,0.509,False,11232.24,1399.9827411557505,2352.256968247342,841.3672277107476,0.0,2419.5663464642016,0.2154126288669225,0.594418672683064,0,True,0.043082525773384506,completed,completed,30
10543->5017,10543,5017,1,"(19968,)",0.52,1,0.52,127.0,0.564,False,11452.48,3573.000778314985,3492.3002197834744,1518.8826308617004,0.0,3613.8108302524106,0.31554832056047344,0.56336573594906,0,True,0.06310966411209469,completed,completed,30
10582->6267,10582,6267,1,"(20157,)",0.52,1,0.52,177.8,0.509,False,11452.48,1918.5465719329216,3399.2846374060005,1175.6239457901927,0.0,3493.334553069216,0.30502865345053787,0.6087035347065162,0,True,0.061005730690107576,completed,completed,30
10599->6944,10599,6944,1,"(20238,)",0.52,1,0.52,177.8,0.509,False,11452.48,857.204982737962,1305.5284416133566,596.895207798154,0.0,1353.2800582372088,0.11816480432510765,0.5719109807768559,0,True,0.02363296086502153,completed,completed,30
10600->6955,10600,6955,1,"(20243,)",0.52,1,0.52,228.6,0.463,False,11452.48,1216.684801171237,6383.868699462162,926.582901488335,0.0,6457.995331581229,0.5638949233337434,0.6718656108251535,0,True,0.11277898466674868,completed,completed,30
10616->8324,10616,8324,1,"(20323,)",0.52,1,0.52,127.0,0.564,False,11452.48,1483.1531377339768,470.4221773856727,840.6511984676181,0.0,537.6742732630821,0.04694828310226974,0.4975175470338093,0,True,0.009389656620453948,completed,completed,30
4431->8696,4431,8696,1,"(6772,)",0.52,1,0.52,228.6,0.463,False,11452.48,743.626536969526,3873.338576472238,566.3189295910103,0.0,3918.644090839519,0.34216554762283097,0.6517407096035611,0,True,0.0684331095245662,completed,completed,30
5015->10548,5015,10548,1,"(8601,)",0.52,1,0.52,127.0,0.564,False,11452.48,2888.231881409198,1957.375277048023,1354.7998596270902,0.0,2065.75926581819,0.1803765879371272,0.5445229272746089,0,True,0.03607531758742544,completed,completed,30
