link_id,from_node,to_node,type,length_miles,capacity_dry_vehph,capacity_flood_vehph,t0_dry_min,t0_flood_min,is_closed,station_id,source_init_node_label,source_term_node_label,source_edge_type,source_flood_depth_mm,source_flood_affected,source_retain_in_flood_network,source_capacity,source_capacity_raw_vehph,inferred_lanes,capacity_per_lane_vehph,modeled_capacity_dry_vehph,source_length_miles,source_free_flow_time_file_min,source_free_flow_time_min,computed_free_flow_time_min,source_speed_mph,nominal_speed_kmh,flood_safe_speed_kmh,operational_speed_flood_kmh,flood_capacity_retention_ratio,computed_flood_free_flow_time_min,active_in_scenario,total_flow_veh_per_period,ev_flow_veh_per_period,non_ev_flow_veh_per_period,travel_time_min,total_vehicle_min,ev_vehicle_min,non_ev_vehicle_min
CRL015870,8730,8729,road,0.12,3800.0,2143.2,0.2571428571428571,0.370880682145532,0,,8730,8729,road_original,127.0,1,1,2970.0,2970.0,2,1900.0,3800.0,0.12,0.24,0.2571428571428571,0.2571428571428571,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,332.1124115034271,4.038523044914061,328.073888458513,0.2571428849263436,85.40034361383621,1.0384774666107233,84.36186614722548
CRL015871,8731,5796,road,0.31,1900.0,1071.6,0.7440000000000001,0.9581084288759578,0,,8731,5796,road_original,127.0,1,1,405.0,405.0,1,1900.0,1900.0,0.31,0.744,0.7440000000000001,0.7440000000000001,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.9581084288759578,1,612.7305341012332,18.76729068140933,593.9632434198238,0.7440149019418341,455.8806482460966,13.96314393604266,441.9175043100539
CRL015872,8731,7982,road,0.12,1900.0,1071.6,0.23999999999999996,0.370880682145532,0,,8731,7982,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.12,0.323,0.23999999999999996,0.23999999999999996,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,11.057885692931363,11.057885692931363,0.0,0.24000000000050986,2.653892566309165,2.653892566309165,0.0
CRL015873,8731,8732,road,0.12,1900.0,1071.6,0.288,0.370880682145532,0,,8731,8732,road_original,127.0,1,1,486.0,486.0,1,1900.0,1900.0,0.12,0.288,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,906.0547078457707,8.685727483808435,897.3689803619623,0.28802758049200944,260.96874529421183,2.501729071974293,258.46701622223753
CRL015874,8732,5795,road,0.06,1900.0,1071.6,0.144,0.185440341072766,0,,8732,5795,road_original,127.0,1,1,405.0,405.0,1,1900.0,1900.0,0.06,0.144,0.144,0.144,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.185440341072766,1,1125.9782314817132,8.68613261823004,1117.2920988634833,0.14403289079008627,162.17789964702007,1.2510887907897335,160.92681085623036
CRL015875,8732,8731,road,0.12,1900.0,1071.6,0.288,0.370880682145532,0,,8732,8731,road_original,127.0,1,1,729.0,729.0,1,1900.0,1900.0,0.12,0.288,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,623.7884197941645,29.825176374340664,593.9632434198238,0.2880061963159824,179.6549300908746,8.589835602027158,171.06509448884742
CRL015876,8733,5904,road,0.06,3800.0,2143.2,0.11249999999999999,0.185440341072766,0,,8733,5904,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.06,0.103,0.11249999999999999,0.11249999999999999,32.0,51.499008,31.242600000000003,31.242600000000003,0.564,0.185440341072766,1,3610.266306168689,90.74748153577484,3519.518824632914,0.1126697388787319,406.7677619987101,10.224495048538296,396.5432669501718
CRL015877,8733,7998,road,0.13,1900.0,1071.6,0.26,0.40178740565765975,0,,8733,7998,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.13,0.343,0.26,0.26,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.40178740565765975,1,1365.6457209072182,68.77023337475272,1296.8754875324655,0.26012850421628,355.24337866895803,17.88909794237892,337.3542807265791
CRL015878,8733,8735,road,0.11,3800.0,2143.2,0.20625,0.33997395863340435,0,,8733,8735,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.11,0.189,0.20625,0.20625,32.0,51.499008,31.242600000000003,31.242600000000003,0.564,0.33997395863340435,1,4828.971507281301,8.439207011719263,4820.532300269581,0.2072460574372708,1000.7853063609645,1.7489923810757888,999.0363139798887
CRL015879,8735,5803,road,0.31,1900.0,1071.6,0.6413793103448276,0.9581084288759578,0,,8735,5803,road_original,127.0,1,1,648.0,648.0,1,1900.0,1900.0,0.31,0.62,0.6413793103448276,0.6413793103448276,29.0,46.670976,31.242600000000003,31.242600000000003,0.564,0.9581084288759578,1,2961.3860210157477,44.81869347028824,2916.5673275454596,0.6483888076109623,1920.1295510421728,29.059939217881414,1891.0696118242915
CRL015880,8735,7996,road,0.15,1900.0,1071.6,0.3,0.4636008526819151,0,,8735,7996,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.15,0.383,0.3,0.3,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.4636008526819151,1,3189.806645137013,1.1533867721130824,3188.6532583649,0.3044133718935347,971.0197965345618,0.3511063563963433,970.6686901781654
CRL015881,8735,8733,road,0.11,3800.0,2143.2,0.20625,0.33997395863340435,0,,8735,8733,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.11,0.189,0.20625,0.20625,32.0,51.499008,31.242600000000003,31.242600000000003,0.564,0.33997395863340435,1,2007.954087389203,85.06500486347058,1922.8890825257324,0.20627977699884364,414.2003213705614,17.54719023364226,396.6531311369191
CRL015882,8736,5922,road,0.12,1900.0,1071.6,0.3272727272727272,0.370880682145532,0,,8736,5922,road_original,127.0,1,1,405.0,405.0,1,1900.0,1900.0,0.12,0.288,0.3272727272727272,0.3272727272727272,22.0,35.405568,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,2.2845795340003683,0.7310529663976304,1.553526567602738,0.32727272727272844,0.7476805747637596,0.2392536980937708,0.5084268766699889
CRL015883,8736,5926,road,0.43,1900.0,1071.6,1.1727272727272728,1.32898911102149,0,,8736,5926,road_original,127.0,1,1,405.0,405.0,1,1900.0,1900.0,0.43,1.032,1.1727272727272728,1.1727272727272728,22.0,35.405568,31.242600000000003,31.242600000000003,0.564,1.32898911102149,1,333.4318333221149,1.916245249387329,331.5155880727276,1.1727293324895627,391.025291322615,2.247237012200298,388.7780543104147
CRL015884,8736,8002,road,0.15,1900.0,1071.6,0.3,0.4636008526819151,0,,8736,8002,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.15,0.383,0.3,0.3,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.4636008526819151,1,0.0,0.0,0.0,0.3,0.0,0.0,0.0
CRL015885,8737,5922,road,0.05,1900.0,1071.6,0.10344827586206896,0.15453361756063835,0,,8737,5922,road_original,127.0,1,1,891.0,891.0,1,1900.0,1900.0,0.05,0.1,0.10344827586206896,0.10344827586206896,29.0,46.670976,31.242600000000003,31.242600000000003,0.564,0.15453361756063835,1,1029.5162920807252,10.179814588159141,1019.3364774925661,0.10346478969885843,106.51868665168074,1.0532523755372567,105.4654342761435
CRL015886,8737,5933,road,0.21,1900.0,1071.6,0.43448275862068964,0.6490411937546811,0,,8737,5933,road_original,127.0,1,1,891.0,891.0,1,1900.0,1900.0,0.21,0.42,0.43448275862068964,0.43448275862068964,29.0,46.670976,31.242600000000003,31.242600000000003,0.564,0.6490411937546811,1,2359.4562823131523,48.24460006265888,2311.2116822504936,0.4363961866120566,1029.6577240793197,21.053759491968123,1008.6039645873517
CRL015887,8738,5957,road,0.27,1900.0,1071.6,0.6480000000000001,0.8344815348274472,0,,8738,5957,road_original,127.0,1,1,396.0,396.0,1,1900.0,1900.0,0.27,0.648,0.6480000000000001,0.6480000000000001,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.8344815348274472,1,537.1144044444101,10.05135069315534,527.0630537512548,0.6480076636213803,348.0542503214113,6.513352278910734,341.54089804250054
CRL015888,8738,8008,road,0.12,1900.0,1071.6,0.23999999999999996,0.370880682145532,0,,8738,8008,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.12,0.323,0.23999999999999996,0.23999999999999996,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,579.4307768174264,58.47846716663761,520.9523096507887,0.24000384422957224,139.06561390110963,14.035056924645847,125.03055697646379
CRL015889,8738,8739,road,0.05,1900.0,1071.6,0.12,0.15453361756063835,0,,8738,8739,road_original,127.0,1,1,468.0,468.0,1,1900.0,1900.0,0.05,0.12,0.12,0.12,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.15453361756063835,1,308.40099161577024,9.827113197225577,298.57387841854467,0.1200001542538973,37.00816656594732,1.1792550995375792,35.82891146640974
CRL015890,8739,5933,road,0.2,1900.0,1071.6,0.48,0.6181344702425534,0,,8739,5933,road_original,127.0,1,1,396.0,396.0,1,1900.0,1900.0,0.2,0.48,0.48,0.48,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.6181344702425534,1,865.9765405073757,49.3243845665014,816.6521559408743,0.48003835814371015,415.70195669613076,23.67759658375229,392.0243601123785
CRL015891,8739,8738,road,0.05,1900.0,1071.6,0.12,0.15453361756063835,0,,8739,8738,road_original,127.0,1,1,711.0,711.0,1,1900.0,1900.0,0.05,0.12,0.12,0.12,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.15453361756063835,1,1115.6879161644874,68.52981785979291,1047.1580983046945,0.12002642068052909,133.91202717374165,8.22538874759954,125.6866384261421
CRL015892,8740,8018,road,0.04,1900.0,1071.6,0.096,0.12362689404851067,0,,8740,8018,road_original,127.0,1,1,396.0,396.0,1,1900.0,1900.0,0.04,0.096,0.096,0.096,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.12362689404851067,1,1584.5356643707128,163.26415282896122,1421.2715115417516,0.09608599459271819,152.25168527869343,15.687398505908282,136.56428677278515
CRL015893,8740,8741,road,0.12,1900.0,1071.6,0.288,0.370880682145532,0,,8740,8741,road_original,127.0,1,1,711.0,711.0,1,1900.0,1900.0,0.12,0.288,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,2036.2612858265704,24.48115820860163,2011.780127617969,0.2887035878668792,587.8759390525557,7.067798209959992,580.8081408425958
CRL015894,8741,8011,road,0.12,1900.0,1071.6,0.23999999999999996,0.370880682145532,0,,8741,8011,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.12,0.323,0.23999999999999996,0.23999999999999996,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,1512.6469009096647,23.231456617933006,1489.4154442917318,0.2401785473159022,363.30533526238474,5.579697502527552,357.7256377598572
CRL015895,8741,8014,road,0.3,1900.0,1071.6,0.72,0.9272017053638302,0,,8741,8014,road_original,127.0,1,1,396.0,396.0,1,1900.0,1900.0,0.3,0.72,0.72,0.72,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.9272017053638302,1,530.6473471104197,8.282663784182096,522.3646833262376,0.7200081123806845,382.07039473279116,5.9635851167328084,376.10680961605834
CRL015896,8741,8740,road,0.12,1900.0,1071.6,0.288,0.370880682145532,0,,8741,8740,road_original,127.0,1,1,468.0,468.0,1,1900.0,1900.0,0.12,0.288,0.288,0.288,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,391.94583233362084,14.289729114977858,377.656103218643,0.2880009658029497,112.88077825452379,4.1154557861761525,108.76532246834765
CRL015897,8743,8018,road,0.05,3800.0,2143.2,0.125,0.15453361756063835,0,,8743,8018,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.05,0.12,0.125,0.125,24.0,38.624256,31.242600000000003,31.242600000000003,0.564,0.15453361756063835,1,1893.5735297817507,42.671271867505595,1850.9022579142452,0.12501427284543148,236.72371790502257,5.334518023905929,231.38919988111664
CRL015898,8743,8020,road,0.14,1900.0,1071.6,0.28,0.43269412916978744,0,,8743,8020,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.14,0.363,0.28,0.28,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.43269412916978744,1,2315.017308947755,47.29468526196418,2267.7226236857905,0.281142791069118,650.8504276108904,13.29655981728409,637.5538677936063
CRL015899,8743,8744,road,0.12,3800.0,2143.2,0.22499999999999998,0.370880682145532,0,,8743,8744,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.12,0.206,0.22499999999999998,0.22499999999999998,32.0,51.499008,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,756.1023493467909,71.69063777497244,684.4117115718185,0.22500065309554576,170.12352241010444,16.130440320205004,153.99308208989945
CRL015900,8744,5972,road,0.31,1900.0,1071.6,0.6413793103448276,0.9581084288759578,0,,8744,5972,road_original,127.0,1,1,648.0,648.0,1,1900.0,1900.0,0.31,0.62,0.6413793103448276,0.6413793103448276,29.0,46.670976,31.242600000000003,31.242600000000003,0.564,0.9581084288759578,1,768.1409012326028,71.69063777497244,696.4502634576304,0.6414110403647793,492.6940546063429,45.983166559659615,446.7108880466833
CRL015901,8744,8743,road,0.12,1900.0,1071.6,0.22499999999999998,0.370880682145532,0,,8744,8743,road_original,127.0,1,1,1800.0,1800.0,1,1900.0,1900.0,0.12,0.206,0.22499999999999998,0.22499999999999998,32.0,51.499008,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,1893.5735297817507,42.671271867505595,1850.9022579142452,0.22541105794842708,426.83241265124184,9.61857653565939,417.21383611558247
CRL015902,8745,6212,road,0.2,3800.0,2143.2,0.42857142857142855,0.6181344702425534,0,,8745,6212,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.2,0.4,0.42857142857142855,0.42857142857142855,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.6181344702425534,1,1401.0067020423703,1.514627628860036,1399.4920744135102,0.4285860926885203,600.4519882587695,0.6491483373312011,599.8028399214382
CRL015903,8745,6213,road,0.19,1900.0,1071.6,0.47500000000000003,0.5872277467304258,0,,8745,6213,road_original,127.0,1,1,1440.0,1440.0,1,1900.0,1900.0,0.19,0.456,0.47500000000000003,0.47500000000000003,24.0,38.624256,31.242600000000003,31.242600000000003,0.564,0.5872277467304258,1,601.4512672462494,0.12205594562685572,601.3292113006225,0.4750088325727473,285.6946643040404,0.05797765224077545,285.6366866517996
CRL015904,8745,8024,road,0.12,1900.0,1071.6,0.23999999999999996,0.370880682145532,0,,8745,8024,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.12,0.323,0.23999999999999996,0.23999999999999996,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.370880682145532,1,1598.0912085979987,14.376401231502278,1583.7148073664964,0.24022243817722205,383.8973665589948,3.453534156045495,380.44383240294934
CRL015905,8746,8028,road,0.11,1900.0,1071.6,0.22,0.33997395863340435,0,,8746,8028,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.11,0.303,0.22,0.22,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.33997395863340435,1,3570.3258217167654,123.024346078767,3447.3014756379985,0.22507979189378954,803.6081929450327,27.69029421327842,775.9178987317543
CRL015906,8746,8748,road,0.03,1900.0,1071.6,0.05454545454545454,0.092720170536383,0,,8746,8748,road_original,127.0,1,1,864.0,864.0,1,1900.0,1900.0,0.03,0.051,0.05454545454545454,0.05454545454545454,33.0,53.108352000000004,31.242600000000003,31.242600000000003,0.564,0.092720170536383,1,1618.854948480596,31.08468855426077,1587.7702599263353,0.054598687693547296,88.38735575324566,1.697183202425268,86.69017255082039
CRL015907,8746,9630,road,0.27,1900.0,1071.6,0.5785714285714286,0.8344815348274472,0,,8746,9630,road_original,127.0,1,1,864.0,864.0,1,1900.0,1900.0,0.27,0.54,0.5785714285714286,0.5785714285714286,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.8344815348274472,1,254.426743090116,1.727527323505405,252.6992157666106,0.578571773079859,147.20413186858215,0.9994985466044253,146.20463332197775
CRL015908,8746,10343,road,0.25,1900.0,1071.6,0.45454545454545453,0.7726680878031917,0,,8746,10343,road_original,127.0,1,1,648.0,648.0,1,1900.0,1900.0,0.25,0.429,0.45454545454545453,0.45454545454545453,33.0,53.108352000000004,31.242600000000003,31.242600000000003,0.564,0.7726680878031917,1,1742.5433866871417,30.23030370904101,1712.3130829781007,0.45514098442502327,793.1029124200996,13.759050189600357,779.3438622304993
CRL015909,8747,7886,road,0.39,3800.0,2819.6,0.6000000000000001,0.6,0,,8747,7886,road_original,31.75,1,1,2060.0,2060.0,2,1900.0,3800.0,0.39,0.585,0.6000000000000001,0.6000000000000001,39.0,62.764416000000004,70.29748125,62.764416000000004,0.742,0.6,1,146.17748403570005,0.9887328146498657,145.18875122105018,0.6000000024330165,87.70649077707226,0.5932396911955228,87.11325108587674
CRL015910,8747,7891,road,0.55,1900.0,1409.8,0.8461538461538461,0.8461538461538461,0,,8747,7891,road_original,31.75,1,1,1360.0,1360.0,1,1900.0,1900.0,0.55,0.825,0.8461538461538461,0.8461538461538461,39.0,62.764416000000004,70.29748125,62.764416000000004,0.742,0.8461538461538461,1,52.322415635440095,5.774790421943643,46.54762521349645,0.8461538470549862,44.272813277137594,4.8863611314639,39.386452145673694
CRL015911,8747,7919,road,0.98,1900.0,1409.8,1.68,1.6799999999999997,0,,8747,7919,road_original,31.75,1,1,770.0,770.0,1,1900.0,1900.0,0.98,1.68,1.68,1.68,35.0,56.327040000000004,70.29748125,56.327040000000004,0.742,1.6799999999999997,1,24.683327381074033,13.574070835272074,11.109256545801959,1.6800000000886166,41.46799000239173,22.804439004459972,18.663550997931754
CRL015912,8748,6213,road,0.19,1900.0,1071.6,0.34545454545454546,0.5872277467304258,0,,8748,6213,road_original,127.0,1,1,648.0,648.0,1,1900.0,1900.0,0.19,0.326,0.34545454545454546,0.34545454545454546,33.0,53.108352000000004,31.242600000000003,31.242600000000003,0.564,0.5872277467304258,1,4848.996554874047,49.4417752752622,4799.554779598785,0.37259332105635307,1806.7037301713358,18.42167524873183,1788.282054922604
CRL015913,8748,8746,road,0.03,1900.0,1071.6,0.05454545454545454,0.092720170536383,0,,8748,8746,road_original,127.0,1,1,711.0,711.0,1,1900.0,1900.0,0.03,0.051,0.05454545454545454,0.05454545454545454,33.0,53.108352000000004,31.242600000000003,31.242600000000003,0.564,0.092720170536383,1,4637.479462359252,150.89113160262676,4486.588330756625,0.0581303657152962,269.5783771441185,8.771356663255581,260.8070204808629
CRL015914,8749,8032,road,0.11,1900.0,1071.6,0.22,0.33997395863340435,0,,8749,8032,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.11,0.303,0.22,0.22,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.33997395863340435,1,5562.196028972545,128.18546681562825,5434.010562156916,0.24992262431114295,1390.1186284938365,32.03644826511074,1358.0821802287257
CRL015915,8749,8750,road,0.03,3800.0,2143.2,0.06428571428571428,0.092720170536383,0,,8749,8750,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.03,0.06,0.06428571428571428,0.06428571428571428,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.092720170536383,1,3148.7011973191734,61.31714512130544,3087.3840521978677,0.0643418335701309,202.59320839998216,3.9452575463905983,198.64795085359154
CRL015916,8749,10343,road,0.25,1900.0,1071.6,0.5357142857142857,0.7726680878031917,0,,8749,10343,road_original,127.0,1,1,1440.0,1440.0,1,1900.0,1900.0,0.25,0.5,0.5357142857142857,0.5357142857142857,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.7726680878031917,1,2072.244616242738,74.76511655297723,1997.479499689761,0.5371180336934982,1113.0399536082373,40.157692391800346,1072.882261216437
CRL015917,8750,8031,road,0.1,1900.0,1071.6,0.2,0.3090672351212767,0,,8750,8031,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.1,0.283,0.2,0.2,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.3090672351212767,1,731.2201515753983,18.335347950216043,712.8848036251823,0.2000081248329075,146.2499713566298,3.667218561681605,142.5827527949482
CRL015918,8750,8749,road,0.03,3800.0,2143.2,0.06428571428571428,0.092720170536383,0,,8750,8749,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.03,0.06,0.06428571428571428,0.06428571428571428,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.092720170536383,1,6587.178901414194,161.94555253297983,6425.233348881215,0.06536065413242508,430.5423218837409,10.58486724739257,419.95745463634836
CRL015919,8750,8751,road,0.07,1900.0,1071.6,0.15,0.21634706458489372,0,,8750,8751,road_original,127.0,1,1,1440.0,1440.0,1,1900.0,1900.0,0.07,0.14,0.15,0.15,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.21634706458489372,1,6480.474070930786,122.98394656242994,6357.490124368356,0.18759327872030487,1215.6933786278278,23.070961765609,1192.6224168622186
CRL015920,8751,6215,road,0.05,3800.0,2143.2,0.10714285714285714,0.15453361756063835,0,,8751,6215,road_original,127.0,1,1,3090.0,3090.0,2,1900.0,3800.0,0.05,0.1,0.10714285714285714,0.10714285714285714,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.15453361756063835,1,5010.7900709185415,140.91466725307805,4869.875403665464,0.10774273096445794,539.8762065303536,15.1825310827945,524.693675447559
CRL015921,8751,7138,road,0.06,3800.0,2143.2,0.11249999999999999,0.185440341072766,0,,8751,7138,road_original,127.0,1,1,2310.0,2310.0,2,1900.0,3800.0,0.06,0.103,0.11249999999999999,0.11249999999999999,32.0,51.499008,31.242600000000003,31.242600000000003,0.564,0.185440341072766,1,2715.1845638916766,89.27213327201339,2625.912430619663,0.1125543027470433,305.6057054183625,10.047962715172591,295.5577427031899
CRL015922,8751,8750,road,0.07,3800.0,2143.2,0.15,0.21634706458489372,0,,8751,8750,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.07,0.14,0.15,0.15,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.21634706458489372,1,6267.781808556456,164.19393204218372,6103.5878765142725,0.1520559786054963,953.0536965857793,24.9666690177586,928.0870275680209
CRL015923,8751,8994,road,0.1,1900.0,1071.6,0.21428571428571427,0.3090672351212767,0,,8751,8994,road_original,127.0,1,1,1440.0,1440.0,1,1900.0,1900.0,0.1,0.2,0.21428571428571427,0.21428571428571427,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.3090672351212767,1,1062.0941617525343,11.52908248926879,1050.5650792632655,0.21432446120175275,227.63275896313914,2.4709643926630958,225.16179457047605
CRL015924,8752,6376,road,0.06,1900.0,1071.6,0.144,0.185440341072766,0,,8752,6376,road_original,127.0,1,1,405.0,405.0,1,1900.0,1900.0,0.06,0.144,0.144,0.144,25.0,40.2336,31.242600000000003,31.242600000000003,0.564,0.185440341072766,1,1059.1560689323426,53.90025473461332,1005.2558141977293,0.14402575100390233,152.5457482583216,7.763024667454325,144.78272359086725
CRL015925,8752,8037,road,0.09,1900.0,1071.6,0.18,0.278160511609149,0,,8752,8037,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.09,0.263,0.18,0.18,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.278160511609149,1,1304.9647212657824,101.52840523085752,1203.4363160349249,0.1800741753194749,234.9904460029442,18.282643843448128,216.70780215949605
CRL015926,8752,8753,road,0.03,3800.0,2143.2,0.06428571428571428,0.092720170536383,0,,8752,8753,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.03,0.06,0.06428571428571428,0.06428571428571428,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.092720170536383,1,1910.1046283032933,133.1264339375631,1776.9781943657301,0.06429331430956318,122.80695723165499,8.559139660059044,114.24781757159595
CRL015927,8753,6380,road,0.06,1900.0,1071.6,0.12857142857142856,0.185440341072766,0,,8753,6380,road_original,127.0,1,1,1440.0,1440.0,1,1900.0,1900.0,0.06,0.12,0.12857142857142856,0.12857142857142856,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.185440341072766,1,2180.0432084327113,152.43415387332973,2027.6090545593813,0.128984092692929,281.19089527107514,19.661581032765763,261.5293142383093
CRL015928,8753,8034,road,0.1,1900.0,1071.6,0.2,0.3090672351212767,0,,8753,8034,road_original,127.0,1,1,720.0,720.0,1,1900.0,1900.0,0.1,0.283,0.2,0.2,30.0,48.28032,31.242600000000003,31.242600000000003,0.564,0.3090672351212767,1,2192.502707685413,36.58471800351937,2155.9179896818937,0.20065672324039646,439.9404090198518,7.340969635260136,432.5994393845917
CRL015929,8753,8752,road,0.03,3800.0,2143.2,0.06428571428571428,0.092720170536383,0,,8753,8752,road_original,127.0,1,1,1980.0,1980.0,2,1900.0,3800.0,0.03,0.06,0.06428571428571428,0.06428571428571428,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.092720170536383,1,1152.8737832479671,125.21060578585131,1027.6631774621158,0.06428672287274802,74.11447741091862,8.049379514883922,66.0650978960347
CRL015930,8754,6385,road,0.06,1900.0,967.1,0.12857142857142856,0.3389929140558954,0,,8754,6385,road_original,177.8,1,1,1440.0,1440.0,1,1900.0,1900.0,0.06,0.12,0.12857142857142856,0.12857142857142856,28.0,45.061632,17.090736000000007,17.090736000000007,0.509,0.3389929140558954,1,1103.855071820385,24.060074457189444,1079.7949973631958,0.1285985544951046,141.9541666081914,3.094090796239151,138.86007581195227
CRL015931,8754,8040,road,0.09,1900.0,967.1,0.18,0.5084893710838432,0,,8754,8040,road_original,177.8,1,1,720.0,720.0,1,1900.0,1900.0,0.09,0.263,0.18,0.18,30.0,48.28032,17.090736000000007,17.090736000000007,0.509,0.5084893710838432,1,872.6992905233492,13.18211451436961,859.5171760089796,0.1800148362052556,157.09881984000347,2.372976185143168,154.7258436548603
CRL015932,8754,8755,road,0.15,1900.0,967.1,0.32142857142857145,0.6140965514153636,0,,8754,8755,road_original,152.4,1,1,1786.0,1786.0,1,1900.0,1900.0,0.15,0.3,0.32142857142857145,0.32142857142857145,28.0,45.061632,23.586024000000002,23.586024000000002,0.509,0.6140965514153636,1,781.0893816401075,5.937631801364204,775.1517498387433,0.3214455726158002,251.07772354542564,1.9086254543713017,249.16909809105434
CRL015933,8755,2426,road,0.2,1900.0,1071.6,0.42857142857142855,0.6181344702425534,0,,8755,2426,road_original,127.0,1,1,1292.0,1292.0,1,1900.0,1900.0,0.2,0.4,0.42857142857142855,0.42857142857142855,28.0,45.061632,31.242600000000003,31.242600000000003,0.564,0.6181344702425534,1,721.8707670847164,5.236505101341824,716.6342619833746,0.42858796542462013,309.38512336434843,2.2443030673197364,307.1408202970287
CRL015934,8755,8038,road,0.1,1900.0,967.1,0.2,0.40939770094357575,0,,8755,8038,road_original,152.4,1,1,720.0,720.0,1,1900.0,1900.0,0.1,0.283,0.2,0.2,30.0,48.28032,23.586024000000002,23.586024000000002,0.509,0.40939770094357575,1,271.1435992777584,0.8966793427109131,270.2469199350475,0.20000015360991863,54.22876150589791,0.1793360062810235,54.04942549961688
CRL015935,8755,8754,road,0.15,1900.0,967.1,0.32142857142857145,0.6140965514153636,0,,8755,8754,road_original,152.4,1,1,1786.0,1786.0,1,1900.0,1900.0,0.15,0.3,0.32142857142857145,0.32142857142857145,28.0,45.061632,23.586024000000002,23.586024000000002,0.509,0.6140965514153636,1,769.8860365552135,23.691484403199226,746.1945521520144,0.3214446179938065,247.47572291925638,7.615500153692601,239.8602227655638
