road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar
7605->7603,7605,7603,1,"(13861,)",0.5,1,0.5,88.9,0.637,False,11012.0,507.9384289395406,0.030469739642259366,230.4770621313166,0.0,18.468634710147587,0.0016771371876269149
11576->6495,11576,6495,1,"(23633,)",0.5,1,0.5,31.75,0.742,False,11012.0,828.8984017611509,0.13696307663511792,229.131201058261,0.0,18.467459161296002,0.0016770304360058121
4891->4760,4891,4760,1,"(8199,)",0.36,1,0.36,44.45,0.742,False,7928.639999999999,857.5015071839305,0.1128142555748986,164.78222066326234,0.0,13.295391908635885,0.0016768817740035978
7544->11174,7544,11174,1,"(13647,)",1.19,1,1.19,25.4,0.742,False,26208.559999999998,799.556872272484,0.2823026911640547,545.5110020557734,0.0,43.923182855625925,0.0016759098117418861
3876->11009,3876,11009,1,"(5543,)",0.5,1,0.5,31.75,0.742,False,11012.0,740.9477416853712,0.08754934635828283,229.39742082579093,0.0,18.43934301242156,0.00167447720781162
7123->12690,7123,12690,1,"(12685,)",0.33,1,0.33,31.75,0.742,False,7267.92,1157.4036599635988,0.3358638207940259,147.81202141395121,0.0,12.160825533910124,0.0016732195090080964
11161->6362,11161,6362,1,"(22783,)",1.0,1,1.0,63.5,0.637,False,22024.0,485.765136499378,0.05086962060781,459.99846404158495,0.0,36.85074674393461,0.0016732086244067657
11177->11172,11177,11172,1,"(22851,)",1.0,1,1.0,53.975,0.637,False,22024.0,569.5025010900457,0.09597741269794452,459.39868421263697,0.0,36.8478721497089,0.0016730781034194014
10734->1922,10734,1922,1,"(20864,)",0.34,1,0.34,63.5,0.637,False,7488.160000000001,610.7784110938538,0.04310760872717207,155.96332033904164,0.0,12.520173235850505,0.0016719959557288445
7387->4787,7387,4787,1,"(13177,)",0.46,1,0.46,19.05,0.742,False,10131.04,939.4478009504475,0.20618456130209936,209.05062190649832,0.0,16.930234313821966,0.0016711250092608424
4739->11714,4739,11714,1,"(7716,)",0.26,1,0.26,19.05,0.742,False,5726.24,826.0540139904587,0.07000717692867672,118.73936412531422,0.0,9.569156306953815,0.0016711063991299378
1858->1857,1858,1857,1,"(1644,)",0.22,2,0.44,63.5,0.637,False,9690.56,1344.9712224201162,0.08180357884973195,201.39262841713216,0.0,16.193213852220307,0.0016710297291611948
7818->5659,7818,5659,1,"(14519,)",0.07,1,0.07,127.0,0.564,False,1541.68,22.796235399292556,1.7404256580701898,10.437840000000001,0.0,2.57545285807019,0.0016705495680492642
11169->11163,11169,11163,1,"(22820,)",0.62,1,0.62,31.75,0.742,False,13654.88,1022.0839469707096,0.38729465213443404,280.27293969845954,0.0,22.809129828011194,0.0016704013384234205
2577->2578,2577,2578,1,"(3631,)",0.5,1,0.5,88.9,0.637,False,11012.0,463.7897374767183,0.02109636447962899,229.57592005097555,0.0,18.387169968557675,0.0016697393723717467
4010->3742,4010,3742,1,"(5954,)",0.39,1,0.39,63.5,0.637,False,8589.36,463.6746095703547,0.01643475085934784,179.02476675511397,0.0,14.338416091268467,0.0016693229869592689
9653->10715,9653,10715,1,"(17662,)",0.38,1,0.38,53.975,0.637,False,8369.12,733.1729909251753,0.09949527690712993,173.3723697740892,0.0,13.969284858834266,0.0016691462016119095
6740->7668,6740,7668,1,"(11959,)",0.28,1,0.28,88.9,0.637,False,6166.72,463.6158829630132,0.01179183800754289,128.5143227573473,0.0,10.292937658595326,0.0016691105901671108
11784->3882,11784,3882,1,"(24334,)",1.67,1,1.67,25.4,0.742,False,36780.08,1154.7439132338623,1.6802345366923621,746.2994436839128,0.0,61.38419003140539,0.0016689520531604442
6670->6667,6670,6667,1,"(11771,)",0.2,1,0.2,63.5,0.637,False,4404.8,121.63130195581861,5.861162318049241,18.6219,0.0,7.350914318049242,0.0016688417903308302
11130->3883,11130,3883,1,"(22639,)",0.51,2,1.02,63.5,0.637,False,22464.48,1343.1925209349806,0.188384932403397,466.2473088762994,0.0,37.48816964250735,0.0016687753129610546
6474->5775,6474,5775,1,"(11528,)",0.48,1,0.48,63.5,0.637,False,10571.52,609.5189595337678,0.06023292579884789,219.72948312240766,0.0,17.63859157559146,0.0016685009890338813
5775->11137,5775,11137,1,"(10212,)",0.55,1,0.55,63.5,0.637,False,12113.2,609.5189595337678,0.06901689414445963,251.77336607775882,0.0,20.21088618036517,0.0016685009890338776
11869->10186,11869,10186,1,"(24625,)",0.49,1,0.49,63.5,0.637,False,10791.76,526.163196217736,0.03419109662385391,224.61275450699688,0.0,18.003211457183603,0.001668236826725539
1854->1864,1854,1864,1,"(1629,)",0.25,1,0.25,88.9,0.637,False,5506.0,525.9186300471284,0.017403932937738335,114.54507762426458,0.0,9.181010142878904,0.0016674555290372146
11005->11003,11005,11003,1,"(22077,)",0.95,1,0.95,63.5,0.637,False,20922.8,567.4180629347281,0.08952209749153937,434.8313755623134,0.0,34.87603214247661,0.0016668912450760228
2922->10197,2922,10197,1,"(4594,)",1.45,1,1.45,47.625,0.742,False,31934.8,1019.8281829616996,0.8958184945223387,654.0303827073802,0.0,53.218249111112755,0.0016664657086035534
4897->4895,4897,4895,1,"(8217,)",0.26,1,0.26,38.1,0.742,False,5726.24,279.26088293438346,7.543116517062949,24.977093369651257,0.0,9.54128398663505,0.001666238925828301
12371->10290,12371,10290,1,"(25955,)",0.63,1,0.63,63.5,0.637,False,13875.12,56.78709710114161,19.35258006266061,46.927188,0.0,23.10675510266061,0.0016653373161933452
12440->12441,12440,12441,1,"(26155,)",0.75,1,0.75,88.9,0.637,False,16518.0,44.897252920191015,21.89877170616847,69.832125,0.0,27.485341706168473,0.001663963052801094
5159->5160,5159,5160,1,"(8988,)",0.18,2,0.36,177.8,0.509,False,7928.639999999999,12.710639122443403,8.350619702853836,60.451919999999994,0.0,13.186773302853835,0.0016631822485134696
3912->3913,3912,3913,1,"(5663,)",0.52,1,0.52,19.05,0.742,False,11452.48,962.8552976446352,0.25561100260922337,234.86666678546234,0.0,19.04494434544621,0.001662953731021247
4768->4772,4768,4772,1,"(7802,)",1.25,3,3.75,31.75,0.742,False,82590.0,186.97182798068877,126.26837536121197,137.86875000000003,0.0,137.29787536121196,0.0016624031403464337
5175->5174,5175,5174,1,"(9040,)",0.26,1,0.26,63.5,0.637,False,5726.24,627.9218384524706,0.0365960873256758,118.52652622628838,0.0,9.518718185428746,0.0016622981547103764
10670->12770,10670,12770,1,"(20570,)",0.5,1,0.5,63.5,0.637,False,11012.0,524.24391363573,0.03425717963775474,228.360648779724,0.0,18.303109082015673,0.0016621058011274676
12835->12834,12835,12834,1,"(27527,)",0.04,2,0.08,19.05,0.742,False,1761.92,1642.2683475509905,0.020906802127247697,36.317591457270474,0.0,2.926314118708886,0.0016608666220423662
3859->9045,3859,9045,1,"(5486,)",0.25,2,0.5,76.2,0.637,False,11012.0,670.2244517628412,9.165573352700957,114.04287937027098,0.0,18.289003702322635,0.001660824891238888
9757->12696,9757,12696,1,"(17849,)",0.52,1,0.52,31.75,0.742,False,11452.48,1149.5212075865952,0.5114619277247316,231.32964781472643,0.0,19.017833752902845,0.0016605865064075944
3957->10518,3957,10518,1,"(5804,)",0.43,1,0.43,88.9,0.637,False,9470.32,523.7583201932966,0.029324981444855888,196.20824687753205,0.0,15.725984731647419,0.0016605547364447473
5200->12227,5200,12227,1,"(9092,)",0.07,1,0.07,63.5,0.637,False,1541.68,523.4641219217482,0.004760441782133522,31.922936011275898,0.0,2.5585953226842055,0.0016596150450704462
1815->6496,1815,6496,1,"(1494,)",0.41,1,0.41,25.4,0.742,False,9029.84,848.7550326825593,0.12206262064103639,185.7544290148161,0.0,14.982416941826326,0.0016592117846857006
2732->2733,2732,2733,1,"(4007,)",0.25,1,0.25,63.5,0.637,False,5506.0,585.4057407708383,0.02655348245495888,113.84050923204339,0.0,9.13379422101843,0.0016588801709078152
5153->5781,5153,5781,1,"(8976,)",0.87,2,1.74,76.2,0.637,False,38321.76,1046.1408923515494,0.11788669099053996,792.9162125125029,0.0,63.551183691990765,0.0016583576456820032
1991->6412,1991,6412,1,"(2073,)",1.9,1,1.9,53.975,0.637,False,41845.6,69.62358103509452,58.24643076189041,138.7514117647059,0.0,69.34654370306689,0.0016572003676149198
7348->11722,7348,11722,1,"(13050,)",0.88,1,0.88,31.75,0.742,False,19381.12,790.8336733986035,0.197619452832908,399.0019493520421,0.0,32.11777540099628,0.0016571681822823594
9105->9106,9105,9106,1,"(16933,)",0.49,1,0.49,63.5,0.637,False,10791.76,605.1283926854728,0.059304870072212204,222.69142180751393,0.0,17.874618614673327,0.0016563209907071068
12827->12830,12827,12830,1,"(27498,)",1.52,1,1.52,19.05,0.742,False,33476.48,1094.1483721203986,1.2294931201406318,677.4966720169508,0.0,55.429226881496696,0.0016557662837161102
2806->7623,2806,7623,1,"(4216,)",0.06,2,0.12,88.9,0.637,False,2642.88,1002.4920064936155,0.006843515289946861,54.58568975357737,0.0,4.373698695576136,0.0016548987073102585
12463->12473,12463,12473,1,"(26242,)",0.25,1,0.25,53.975,0.637,False,5506.0,227.15103715566391,6.631931704560781,30.920934932814752,0.0,9.105606499185962,0.0016537607154351547
4739->7346,4739,7346,1,"(7714,)",0.55,1,0.55,25.4,0.742,False,12113.2,731.8990959467585,0.09056570104496503,249.2555561156281,0.0,20.031010190295216,0.0016536514042775827
6325->11208,6325,11208,1,"(11069,)",0.12,1,0.12,19.05,0.742,False,2642.88,1092.5944121045884,0.09637791873717254,53.41061526119693,0.0,4.369227139632928,0.0016532067818565079
7692->7693,7692,7693,1,"(14151,)",0.22,2,0.44,63.5,0.637,False,9690.56,1000.8016814070378,0.02488205306631507,199.8100556929151,0.0,16.009686508499524,0.0016520909533091507
12432->12435,12432,12435,1,"(26131,)",1.08,1,1.08,63.5,0.637,False,23785.920000000002,521.0798103086574,0.0717892808117972,490.28190920017465,0.0,39.29434201682577,0.0016520000915174091
1810->11570,1810,11570,1,"(1477,)",0.39,1,0.39,25.4,0.742,False,8589.36,845.0140473740987,0.11357199933500925,175.91444161403135,0.0,14.186727328457518,0.0016516629095133417
5082->10703,5082,10703,1,"(8784,)",0.51,1,0.51,63.5,0.637,False,11232.24,520.9257143406875,0.03385039735417609,231.45354599013956,0.0,18.550134076565342,0.0016515079874152745
9104->9069,9104,9069,1,"(16928,)",1.29,1,1.29,63.5,0.637,False,28410.96,174.90611336189255,36.550359631281594,129.3209774273265,0.0,46.896037825467715,0.0016506319330803225
9774->9772,9774,9772,1,"(17900,)",1.05,1,1.05,76.2,0.637,False,23125.2,582.2851773802466,0.10858368244230965,475.58141862531653,0.0,38.155097172467634,0.0016499358782828962
3994->3993,3994,3993,1,"(5930,)",0.11,1,0.11,44.45,0.742,False,2422.64,1037.0337979321191,0.07183560549182798,49.05169864218924,0.0,3.995971496866967,0.0016494285147058447
11035->8505,11035,8505,1,"(22208,)",0.5,2,1.0,31.75,0.742,False,22024.0,2232.5152508395013,0.871049037496501,443.06841132045486,0.0,36.316521943132884,0.001648952140534548
7743->7751,7743,7751,1,"(14300,)",0.24,1,0.24,63.5,0.637,False,5285.76,519.8646492412092,0.015768024611722428,108.69745978054597,0.0,8.7115648070554,0.0016481196284082894
12083->12139,12083,12139,1,"(25039,)",0.47,2,0.94,25.4,0.742,False,20702.559999999998,2231.347297880906,0.8166465721817319,416.26642052467486,0.0,34.11796021415572,0.0016480068268926995
9904->11183,9904,11183,1,"(18167,)",0.48,1,0.48,53.975,0.637,False,10571.52,519.7544172045092,0.03150262889921381,217.34882316891287,0.0,17.419408482412244,0.0016477676325081202
5811->5809,5811,5809,1,"(10299,)",0.12,2,0.24,88.9,0.637,False,5285.76,1039.337685725589,0.9470502985298762,97.0147491218714,0.0,8.708230228279588,0.0016474887676094993
4958->11680,4958,11680,1,"(8416,)",0.75,1,0.75,31.75,0.742,False,16518.0,1035.5468709478619,0.4862869165052767,333.96386588068543,0.0,27.20339618696011,0.0016468940662889035
12767->10669,12767,10669,1,"(27281,)",0.52,1,0.52,63.5,0.637,False,11452.48,519.4783487392168,0.03403730887524414,235.336159459235,0.0,18.860930065614046,0.0016468860950304253
2344->2354,2344,2354,1,"(2979,)",0.72,1,0.72,19.05,0.742,False,15857.279999999999,1140.9034780618338,0.6820277484525743,317.90134512714934,0.0,26.114135358624523,0.0016468231221637333
2178->2176,2178,2176,1,"(2510,)",1.6,4,6.4,76.2,0.637,False,140953.6,130.8323021086292,201.3649254277601,384.4521290322581,0.0,232.12109575034077,0.0016467908286864669
1846->4258,1846,4258,1,"(1604,)",1.61,1,1.61,19.05,0.742,False,35458.64,1191.7045314595646,1.8059451600883107,707.1574689681057,0.0,58.37854267753677,0.0016463841443872854
2107->2109,2107,2109,1,"(2349,)",1.02,4,4.08,63.5,0.637,False,89857.92,162.69520022991648,128.31143318980952,245.08823225806458,0.0,147.9184917704547,0.0016461374998492585
5948->11898,5948,11898,1,"(10540,)",1.06,1,1.06,31.75,0.742,False,23345.440000000002,785.5206096566322,0.2301521521710403,477.38705850865733,0.0,38.421116832863625,0.001645765375716355
12572->3187,12572,3187,1,"(26605,)",0.48,1,0.48,44.45,0.742,False,10571.52,925.7574977780515,0.19992286576660726,214.96089098406355,0.0,17.39679414449169,0.0016456284568814787
7905->8230,7905,8230,1,"(14784,)",0.29,1,0.29,127.0,0.564,False,6386.959999999999,22.27886517223282,7.0466932617841715,43.24248,0.0,10.506091661784172,0.0016449283636948053
11710->7341,11710,7341,1,"(24079,)",0.9,1,0.9,31.75,0.742,False,19821.600000000002,533.9266390127336,19.367384351029244,165.30368743834234,0.0,32.59167934609663,0.0016442506834007664
12449->12448,12449,12448,1,"(26191,)",1.54,1,1.54,44.45,0.742,False,33916.96,340.7740046751105,40.2761253183183,193.42332505359275,0.0,55.74999132260572,0.0016437201719318513
10754->9062,10754,9062,1,"(20948,)",1.02,1,1.02,63.5,0.637,False,22464.48,661.5971272699935,0.17477240853925946,459.30553564310225,0.0,36.91921525998744,0.0016434484688711887
12172->12171,12172,12171,1,"(25337,)",0.99,1,0.99,31.75,0.742,False,21803.76,924.5011956560983,0.4095506513446256,442.75517886465116,0.0,35.82996496051672,0.0016432929439929957
3569->11413,3569,11413,1,"(4987,)",1.0,1,1.0,25.4,0.742,False,22024.0,566.4344402795109,21.255382629064716,186.56181139418788,0.0,36.18032754059975,0.0016427682319560366
10281->9780,10281,9780,1,"(18843,)",0.56,1,0.56,63.5,0.637,False,12333.44,456.0734112150685,0.021726698590141875,252.84709917763402,0.0,20.249494632800864,0.0016418367165041436
8871->10691,8871,10691,1,"(16193,)",0.84,1,0.84,63.5,0.637,False,18500.16,701.0011367609281,0.180904180918164,377.2045881549569,0.0,30.35727123331472,0.0016409193884439227
8505->11783,8505,11783,1,"(15572,)",1.02,2,2.04,31.75,0.742,False,44928.96,2375.900442813484,2.2524601171834884,893.2028007582808,0.0,73.70868417784595,0.0016405606579330113
3845->4594,3845,4594,1,"(5440,)",0.87,1,0.87,25.4,0.742,False,19160.88,1136.3256373141567,0.8077152933962672,382.5894788273034,0.0,31.41487359958054,0.0016395318795160002
3841->9050,3841,9050,1,"(5427,)",0.45,1,0.45,53.975,0.637,False,9910.800000000001,517.1555175254609,0.028802682800708468,202.74564909068172,0.0,16.248454610055248,0.0016394695292060424
2738->7490,2738,7490,1,"(4031,)",0.28,1,0.28,53.975,0.637,False,6166.72,578.4440238156029,0.02801310934765658,125.98510838703832,0.0,10.106821780310723,0.0016389298979539726
11031->12159,11031,12159,1,"(22191,)",1.12,1,1.12,19.05,0.742,False,24666.88,1030.8192989996764,0.7097628186551515,496.44257439824423,0.0,40.42516877051469,0.0016388440196131284
7115->7114,7115,7114,1,"(12659,)",0.42,1,0.42,19.05,0.742,False,9250.08,639.3661614296477,0.039981571982698944,188.95013796140898,0.0,15.155992608895417,0.0016384715168836828
10186->11869,10186,11869,1,"(18766,)",0.49,1,0.49,63.5,0.637,False,10791.76,516.807462747333,0.031257524241783824,220.6189041572835,0.0,17.680769856824465,0.0016383583267997495
11232->4647,11232,4647,1,"(23092,)",1.01,1,1.01,19.05,0.742,False,22244.24,1260.3840272784946,1.3992919403434727,437.90782643764015,0.0,36.431918055354686,0.0016378135668089664
6425->6428,6425,6428,1,"(11410,)",0.9,1,0.9,44.45,0.742,False,19821.600000000002,137.96693332198137,28.39971258994348,50.68876595744682,0.0,32.454813866539226,0.0016373458180237329
8160->8156,8160,8156,1,"(15102,)",0.11,2,0.22,63.5,0.637,False,4845.28,1237.1390135474553,0.02872754973975066,98.79792162189979,0.0,7.9325612794917335,0.0016371729352053408
11656->4949,11656,4949,1,"(23871,)",1.05,1,1.05,31.75,0.742,False,23125.2,531.5092735863998,22.49261031233837,191.9811496194076,0.0,37.85110228189098,0.0016367902669767603
10735->1912,10735,1912,1,"(20867,)",0.5,2,1.0,63.5,0.637,False,22024.0,1317.8981702184356,0.16794378712487712,448.4972210524614,0.0,36.047721471321786,0.0016367472516945962
12380->10194,12380,10194,1,"(25979,)",0.23,1,0.23,53.975,0.637,False,5065.52,516.2479672755061,0.014592651956340146,103.44370269079683,0.0,8.290088867220087,0.0016365721322233622
12176->2481,12176,2481,1,"(25348,)",1.25,1,1.25,19.05,0.742,False,27530.0,1259.5085819745027,1.7257908941194398,541.5886902490362,0.0,45.05288611404234,0.001636501493426892
9129->9109,9129,9109,1,"(17012,)",0.36,4,1.44,63.5,0.637,False,31714.559999999998,161.57837364537795,44.97551826879789,86.50172903225805,0.0,51.89565659137854,0.001636335380070811
11402->7903,11402,7903,1,"(23250,)",0.39,1,0.39,44.45,0.742,False,8589.36,638.5272663671659,0.03688282527104497,175.22349147781156,0.0,14.05476214349597,0.0016362991123315322
7817->5694,7817,5694,1,"(14514,)",0.05,1,0.05,127.0,0.564,False,1101.2,22.102615124947004,1.2053355613836498,7.455600000000001,0.0,1.80178356138365,0.0016362001102285233
12157->12158,12157,12158,1,"(25282,)",0.18,2,0.36,19.05,0.742,False,7928.639999999999,2216.122651752991,0.3022330114319559,158.3334399190906,0.0,12.968908204959204,0.0016357040053476012
4568->4311,4568,4311,1,"(7160,)",0.12,1,0.12,127.0,0.564,False,2642.88,22.08695190304735,2.890755334144852,17.89344,0.0,4.322230534144852,0.0016354244362759005
11584->9165,11584,9165,1,"(23665,)",0.1,1,0.1,19.05,0.742,False,2202.4,1001.8775602385493,0.05653146263306675,44.31161323569356,0.0,3.6014605214885513,0.001635243607650087
11290->4904,11290,4904,1,"(23101,)",0.8,1,0.8,44.45,0.742,False,17619.2,259.53170195815574,22.831513528352044,74.74513016394886,0.0,28.811123941467955,0.0016352118110622477
10437->5178,10437,5178,1,"(19524,)",1.0,1,1.0,63.5,0.637,False,22024.0,556.375464136585,0.08541432391785599,448.8095410701787,0.0,35.99017760953215,0.0016341344719184591
11032->9670,11032,9670,1,"(22196,)",0.5,1,0.5,19.05,0.742,False,11012.0,808.0306991251024,0.12056917715324184,223.36277182958187,0.0,17.989590923519792,0.001633635209182691
11788->10080,11788,10080,1,"(24355,)",0.6,1,0.6,31.75,0.742,False,13214.4,863.894639632373,0.18863353818039,267.46178043018267,0.0,21.585575972595006,0.0016334889191030244
10706->2731,10706,2731,1,"(20734,)",0.5,2,1.0,63.5,0.637,False,22024.0,1315.2206596979493,0.16624468842224277,447.58603075345843,0.0,35.97312714869892,0.0016333602955275572
11682->4932,11682,4932,1,"(23970,)",1.31,1,1.31,31.75,0.742,False,28851.440000000002,530.3756387346212,28.002141991308434,239.00847783936973,0.0,47.12282021845802,0.0016332917947408522
1988->2210,1988,2210,1,"(2063,)",0.14,1,0.14,63.5,0.637,False,3083.36,617.038315795947,0.0180560217659449,62.715774417500064,0.0,5.035317975165951,0.0016330619762745676
2698->2697,2698,2697,1,"(3919,)",1.17,1,1.17,63.5,0.637,False,25768.079999999998,555.8341193395896,0.09944952920353411,524.5962418327047,0.0,42.0671488758199,0.0016325294269429428
2656->2925,2656,2925,1,"(3827,)",0.38,1,0.38,44.45,0.742,False,8369.12,807.2169417721648,0.0911720931081727,169.5847477957351,0.0,13.65795191676698,0.0016319460011048924
11122->12572,11122,12572,1,"(22603,)",0.63,2,1.26,44.45,0.742,False,27750.24,1835.9526687370885,0.5031100715103068,559.5295252059868,0.0,45.26547208798925,0.0016311740758994967
3780->12490,3780,12490,1,"(5233,)",0.13,2,0.26,44.45,0.742,False,5726.24,1613.0802107170966,0.06211981785806871,115.93437914453877,0.0,9.33687014942117,0.001630541183991794
2348->6749,2348,6749,1,"(2990,)",0.23,1,0.23,88.9,0.637,False,5065.52,172.21538563534884,5.954849152976642,28.756525093390554,0.0,8.255371160447886,0.001629718402147832
10995->3841,10995,3841,1,"(22032,)",0.27,1,0.27,44.45,0.742,False,5946.4800000000005,721.3594926140255,0.041349239875675355,120.59976541318328,0.0,9.689330472930338,0.0016294228641028537
5616->5569,5616,5569,1,"(9926,)",1.28,1,1.28,53.975,0.637,False,28190.72,152.91072268742892,36.83765704341662,113.50491428571429,0.0,45.91805018627376,0.0016288356660019239
10097->10099,10097,10099,1,"(18558,)",0.45,1,0.45,63.5,0.637,False,9910.800000000001,615.4559762887504,0.0572968635117958,201.0694674535348,0.0,16.14285425979458,0.001628814450881319
11530->12605,11530,12605,1,"(23434,)",1.27,1,1.27,19.05,0.742,False,27970.48,1253.3224382846254,1.7107647798123886,547.5515068377872,0.0,45.51488532683536,0.0016272472022945393
12448->12447,12448,12447,1,"(26185,)",1.06,1,1.06,44.45,0.742,False,23345.440000000002,258.1720674769802,30.09325945412257,98.51846094921565,0.0,37.97473633005983,0.0016266447036363343
12564->6652,12564,6652,1,"(26576,)",1.13,1,1.13,31.75,0.742,False,24887.12,1178.8657980093344,1.2007041487222787,490.9807639309163,0.0,40.47916526319558,0.0016265106313304064
1942->10489,1942,10489,1,"(1912,)",0.69,1,0.69,63.5,0.637,False,15196.56,674.6518081788857,0.12641197545283198,307.23643344466456,0.0,24.705326651026,0.0016257183633023526
5178->10437,5178,10437,1,"(9049,)",1.0,1,1.0,63.5,0.637,False,22024.0,553.4374731218986,0.08318282559732694,446.439561651665,0.0,35.798347757730525,0.0016254244350585962
4674->7542,4674,7542,1,"(7527,)",0.43,1,0.43,19.05,0.742,False,9470.32,1127.392217837072,0.38376790059656535,187.60933897026715,0.0,15.392515018217937,0.0016253426513800945
11114->11113,11114,11113,1,"(22566,)",0.97,1,0.97,53.975,0.637,False,21363.28,552.8684966587698,0.08027342868343863,432.60116968559873,0.0,34.68836700353134,0.0016237378812397414
10194->12379,10194,12379,1,"(18797,)",0.23,1,0.23,63.5,0.637,False,5065.52,512.1801542698853,0.014026721826121852,102.62861059198256,0.0,8.224315569184727,0.0016235876216429362
9242->7830,9242,7830,1,"(17275,)",0.6,1,0.6,44.45,0.742,False,13214.4,973.1101578075585,3.359061074129842,225.9561786429151,0.0,21.435555365563047,0.0016221361064870934
6749->2347,6749,2347,1,"(11981,)",0.11,1,0.11,88.9,0.637,False,2422.64,171.35414537368786,2.833728258926102,13.684342049542714,0.0,3.9284756228895192,0.0016215680509235873
9065->10757,9065,10757,1,"(16811,)",0.78,1,0.78,63.5,0.637,False,17178.72,652.7499599201866,0.12494921080119081,346.53679434712814,0.0,27.847892758571444,0.0016210691342877376
7752->8164,7752,8164,1,"(14311,)",0.15,1,0.15,63.5,0.637,False,3303.6,612.5264285271445,0.018648709655506537,66.70412806660603,0.0,5.354978954983989,0.0016209525835403768
8185->7691,8185,7691,1,"(15122,)",0.06,1,0.06,88.9,0.637,False,1321.44,511.2143577479894,0.2326903053301073,23.859104382324023,0.0,2.1414186559160293,0.0016205190216097812
4320->4321,4320,4321,1,"(6439,)",0.27,1,0.27,127.0,0.564,False,5946.4800000000005,21.775136102670388,6.412375505952432,40.26024000000002,0.0,9.633194705952434,0.001619982696646156
2756->10452,2756,10452,1,"(4093,)",0.9,1,0.9,88.9,0.637,False,19821.600000000002,551.5360858311282,0.07358732779474508,400.4151983133991,0.0,32.10680319286668,0.0016197886746209527
3885->6757,3885,6757,1,"(5574,)",0.5,1,0.5,63.5,0.637,False,11012.0,591.8960409223586,0.05418184701237581,222.26716847049954,0.0,17.83555532465234,0.001619647232532904
2504->11221,2504,11221,1,"(3460,)",0.72,1,0.72,19.05,0.742,False,15857.279999999999,773.3041113216573,0.144545756638711,319.21993715358013,0.0,25.68214072892512,0.0016195804532003674
9141->10512,9141,10512,1,"(17052,)",0.47,1,0.47,88.9,0.637,False,10351.279999999999,490.6093779553973,0.024078003173605395,209.25716493242587,0.0,16.764651197767677,0.0016195727675966333
11834->6476,11834,6476,1,"(24559,)",1.37,1,1.37,31.75,0.742,False,30172.88,179.800457541001,42.76249351429217,76.26272366693067,0.0,48.86351140764662,0.0016194513552450617
9028->7619,9028,7619,1,"(16693,)",0.11,1,0.11,63.5,0.637,False,2422.64,171.5307367987877,3.056548931266991,10.814561558487778,0.0,3.921713855946013,0.001618776977159633
6757->3885,6757,3885,1,"(12001,)",0.5,1,0.5,63.5,0.637,False,11012.0,591.5580122214735,0.05402730879273325,222.14023286523616,0.0,17.825245938011626,0.001618711036869926
12474->8498,12474,8498,1,"(26280,)",0.25,2,0.5,44.45,0.742,False,11012.0,1821.643209885399,0.19198692960976338,220.30497569551545,0.0,17.816384985251,0.0016179063735244277
11657->1967,11657,1967,1,"(23873,)",1.0,1,1.0,31.75,0.742,False,22024.0,525.3495037399754,21.172407038444568,180.72022928655153,0.0,35.63002538136869,0.0016177817554199369
5812->11889,5812,11889,1,"(10305,)",1.02,1,1.02,53.975,0.637,False,22464.48,591.0949789341358,0.10978503608538609,452.8113660003169,0.0,36.33469431611074,0.0016174286836869022
6757->6758,6757,6758,1,"(12004,)",0.33,1,0.33,63.5,0.637,False,7267.92,510.198816541709,0.019739029200889508,146.6801189604752,0.0,11.754148546038905,0.0016172644368731225
11192->10759,11192,10759,1,"(22909,)",0.5,1,0.5,44.45,0.742,False,11012.0,827.2161883596201,0.13090376854204158,220.7811482035676,0.0,17.79339562482745,0.0016158187091198193
7798->2339,7798,2339,1,"(14464,)",0.26,1,0.26,63.5,0.637,False,5726.24,650.6168013049407,0.04097362273476763,115.13477570092562,0.0,9.251755678808818,0.0016156772469908384
7800->7798,7800,7798,1,"(14471,)",0.25,1,0.25,63.5,0.637,False,5506.0,650.6168013049407,0.03939771416804024,110.70651509704383,0.0,8.895918921931546,0.0016156772469908367
10511->9137,10511,9137,1,"(19828,)",0.37,1,0.37,76.2,0.637,False,8148.88,509.56235019020187,0.021993938139469562,164.25436620971047,0.0,13.162343234916309,0.0016152334105933954
11135->5468,11135,5468,1,"(22664,)",0.36,1,0.36,76.2,0.637,False,7928.639999999999,489.27395985288473,0.018193086930599393,159.84580268393745,0.0,12.805857301645595,0.0016151392044090281
9638->9639,9638,9639,1,"(17611,)",0.83,1,0.83,63.5,0.637,False,18279.92,509.4928782805694,0.04930412962840813,368.41226231316665,0.0,29.52228511468174,0.001615011724049216
5018->7320,5018,7320,1,"(8612,)",1.0,1,1.0,38.1,0.742,False,22024.0,1068.922296918952,0.7198335814281892,435.4451883238258,0.0,35.55544864733425,0.0016143955978629792
11569->1800,11569,1800,1,"(23600,)",0.34,1,0.34,19.05,0.742,False,7488.160000000001,714.6990697532734,0.049709570566901874,150.46416575701716,0.0,12.086842831128275,0.0016141272129773232
7651->7650,7651,7650,1,"(14010,)",0.08,2,0.16,63.5,0.637,False,3523.84,1138.9326223581693,0.014803239303689004,70.87415004274551,0.0,5.68473524272333,0.0016132217248011629
