road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,capacity_loss_fraction,depth_norm,impact_norm,flow_norm,severity_index,severe_for_warmstart,upstream_candidate_count,downstream_candidate_count,upstream_severe_count,downstream_severe_count,upstream_boundary,downstream_boundary,boundary_end_count,interior_severe_segment,warmstart_singleton_score
10407->7810,10407,7810,1,"(19391,)",0.49,1,0.49,63.5,0.637,False,10791.76,2419.5105614849517,62.766842740204304,922.1964505099896,0.0,136.54255878100346,0.012652482892596153,0.363,0.21166666666666667,0.4676239467845178,0.8495114944279251,0.3946216668114812,False,4,4,0,0,True,True,2,False,0.018978724338894228
8973->8974,8973,8974,1,"(16504,)",0.53,1,0.53,127.0,0.564,False,11672.720000000001,607.0114082315721,117.08414149831859,382.5496260385956,0.0,147.68811158140625,0.012652416196174176,0.43600000000000005,0.42333333333333334,0.4753007465244015,0.6988859401590785,0.449745484639895,True,3,4,3,4,False,False,0,True,0.002530483239234835
2896->7606,2896,7606,1,"(4511,)",0.04,1,0.04,88.9,0.637,False,880.96,2361.492717381559,5.263808630940149,73.4761591208148,0.0,11.141901360605333,0.012647454323244338,0.363,0.29633333333333334,0.22847779757161646,0.8468663623654931,0.33954664217470093,False,3,4,0,0,True,True,2,False,0.018971181484866508
12156->12162,12156,12162,1,"(25279,)",0.25,1,0.25,63.5,0.637,False,5506.0,2286.1965708468006,28.141758762541635,518.680847010868,0.0,69.63622652341107,0.01264733500243572,0.363,0.21166666666666667,0.4019680464820998,0.8433349215226689,0.37430723943023014,False,4,4,1,1,False,False,0,False,0.01264733500243572
8680->8286,8680,8286,1,"(15816,)",0.23,1,0.23,228.6,0.463,False,5065.52,24.57918368448751,60.670904859514216,42.24041999999999,0.0,64.05013845951422,0.012644336308910873,0.5369999999999999,0.762,0.3938511083933132,0.35344231517148766,0.49384956403514263,True,3,2,2,1,False,False,0,True,0.0025288672617821747
12118->8453,12118,8453,1,"(25163,)",0.2,1,0.2,88.9,0.637,False,4404.8,1306.4642895456548,40.478470724850055,189.69861484202912,0.0,55.654359912212385,0.012634934596851704,0.363,0.29633333333333334,0.3802360403765345,0.7823628076405507,0.3786237595436821,False,3,4,0,0,True,True,2,False,0.018952401895277554
12936->11671,12936,11671,1,"(27859,)",0.21,1,0.21,63.5,0.637,False,4625.04,1116.8439351699817,47.957107004141506,130.98002027385803,0.0,58.43550862605015,0.012634595295619097,0.363,0.21166666666666667,0.3849576287205515,0.7652795603697291,0.3613985779864717,False,3,3,1,1,False,False,0,False,0.012634595295619097
10826->8948,10826,8948,1,"(21273,)",0.4,1,0.4,53.975,0.637,False,8809.6,2605.6536887948823,59.37861202078624,648.5844267651719,0.0,111.26536616199999,0.012630013412867779,0.363,0.17991666666666667,0.4476167349463338,0.8575891936219585,0.38307727317942936,False,4,4,1,0,False,True,1,False,0.015787516766084725
12218->9929,12218,9929,1,"(25459,)",0.5,1,0.5,107.95,0.564,False,11012.0,1125.6614006803106,91.91746948884834,588.9460448359386,0.0,139.03315307572342,0.01262560416597561,0.43600000000000005,0.35983333333333334,0.4693920528072217,0.7661361849096181,0.441997900999795,True,6,3,6,3,False,False,0,True,0.0025251208331951223
9810->9809,9810,9809,1,"(18007,)",0.69,1,0.69,63.5,0.637,False,15196.56,1313.373101086329,150.24808678354333,519.4114115196203,0.0,191.80099970511296,0.01262134323196256,0.363,0.21166666666666667,0.5008982191667286,0.7829374051623572,0.3979465395995876,False,3,3,0,1,True,False,1,False,0.015776679039953202
12928->10453,12928,10453,1,"(27831,)",1.05,1,1.05,88.9,0.637,False,23125.2,840.472257632655,243.68401120932046,600.6487518687871,0.0,291.73591135882344,0.01261549787067024,0.363,0.29633333333333334,0.5420433470611207,0.7343153777626086,0.42236120856126375,True,4,4,3,4,False,False,0,True,0.0025230995741340485
9044->10989,9044,10989,1,"(16732,)",0.85,1,0.85,53.975,0.637,False,18720.399999999998,1196.3351498863665,193.8715025097667,527.3274435677691,0.0,236.05769799518825,0.012609650327727413,0.363,0.17991666666666667,0.5212578555896973,0.7727693641570433,0.39668762642594685,False,4,4,2,1,False,False,0,False,0.012609650327727413
11206->10025,11206,10025,1,"(22978,)",0.15,2,0.3,63.5,0.637,False,6607.2,2623.4923629378436,65.23693277572303,225.55130393994568,0.0,83.28103709091869,0.012604588492995322,0.363,0.21166666666666667,0.4193688641676484,0.8583327819433815,0.38102727077796605,False,4,3,1,0,False,True,1,False,0.015755735616244153
2153->10916,2153,10916,1,"(2448,)",0.5,1,0.5,88.9,0.637,False,11012.0,839.121960199651,115.85144294318413,285.5636920804438,0.0,138.69653830961963,0.012595036170506686,0.363,0.29633333333333334,0.46915493185623885,0.7341402828692719,0.4004771745104655,False,3,4,3,3,False,False,0,False,0.012595036170506686
10025->10026,10025,10026,1,"(18411,)",0.2,2,0.4,63.5,0.637,False,8809.6,2620.5231122742725,86.8751670621466,300.3947020280719,0.0,110.90674322439236,0.012589305215264298,0.363,0.21166666666666667,0.44730150172691885,0.8582093628103936,0.38939472013244836,False,3,3,0,0,True,True,2,False,0.018883957822896445
10026->3908,10026,3908,1,"(18413,)",0.16,2,0.32,63.5,0.637,False,7047.68,2620.5019267467223,69.4995207016772,240.31381879807842,0.0,88.72462620552346,0.012589196190168036,0.363,0.21166666666666667,0.4255353652892611,0.8582084817158714,0.3828647910916988,False,3,4,0,1,True,False,1,False,0.015736495237710046
2855->10081,2855,10081,1,"(4377,)",0.25,1,0.25,63.5,0.637,False,5506.0,1588.7567337987284,50.61089730852753,233.80487609551562,0.0,69.31528739616877,0.012589046021825059,0.363,0.21166666666666667,0.40151937466092785,0.8036767023649378,0.37020681596810545,False,3,3,0,0,True,True,2,False,0.018883569032737586
8774->10989,8774,10989,1,"(15991,)",1.14,1,1.14,44.45,0.742,False,25107.359999999997,1083.897435327034,283.50515452509546,406.97350682347303,0.0,316.0630350709733,0.012588461513714438,0.258,0.14816666666666667,0.5499085470275009,0.7620178656286398,0.36110768400444754,False,4,4,0,1,True,False,1,False,0.015735576892143048
11200->4003,11200,4003,1,"(22946,)",0.57,2,1.14,63.5,0.637,False,25107.359999999997,3920.1691293121366,207.70705246787014,1351.8703242432903,0.0,315.85667840733333,0.012580242542717886,0.363,0.21166666666666667,0.5498444025344744,0.9021074903585958,0.4245474031295352,True,4,3,3,1,False,False,0,True,0.0025160485085435774
10903->10904,10903,10904,1,"(21625,)",0.86,1,0.86,107.95,0.564,False,18940.64,370.0,217.37984223930863,260.12850000000003,0.0,238.19012223930864,0.012575611079631345,0.43600000000000005,0.35983333333333334,0.5221401603745905,0.6450273844237858,0.4457114532214224,True,3,1,3,1,False,False,0,True,0.0025151222159262693
10792->12107,10792,12107,1,"(21123,)",1.01,1,1.01,76.2,0.637,False,22244.24,2060.962647419359,166.3672782312158,1416.7701289187994,0.0,279.70888854471974,0.012574441228143543,0.363,0.254,0.5379099671094044,0.8320322175129321,0.42242621188411456,True,4,4,4,2,False,False,0,True,0.0025148882456287086
2037->1986,2037,1986,1,"(2202,)",0.99,1,0.99,53.975,0.637,False,21803.76,857.5055323329151,241.18119990760977,410.8823508726396,0.0,274.05178797742093,0.012569015067925026,0.363,0.17991666666666667,0.535904127484141,0.7365002929691365,0.3974546008754893,False,4,4,0,0,True,True,2,False,0.018853522601887537
12745->10921,12745,10921,1,"(27198,)",0.5,1,0.5,107.95,0.564,False,11012.0,306.31572183933906,129.24014526877264,114.47456119024443,0.0,138.3981101639922,0.012567935903014183,0.43600000000000005,0.35983333333333334,0.468944232330397,0.6244946667142063,0.42769940303720644,True,4,4,4,2,False,False,0,True,0.002513587180602837
4334->4331,4334,4331,1,"(6482,)",0.22,2,0.44,127.0,0.564,False,9690.56,541.2050695251421,112.85430368587512,111.24083629039637,0.0,121.75357058910683,0.012564141864774258,0.43600000000000005,0.42333333333333334,0.45641631541675654,0.6863969358538967,0.4428312548770833,True,3,2,3,2,False,False,0,True,0.002512828372954852
12791->12789,12791,12789,1,"(27371,)",0.5,1,0.5,76.2,0.637,False,11012.0,1595.5840879432872,96.23117667838551,526.5427490212847,0.0,138.35459660008829,0.01256398443516966,0.363,0.254,0.4689134727301665,0.8041439273060852,0.39893843454965844,False,4,3,2,0,False,True,1,False,0.015704980543962074
12832->2306,12832,2306,1,"(27514,)",0.44,1,0.44,63.5,0.637,False,9690.56,1586.05089171169,88.88504017377403,410.79575420139105,0.0,121.74870050988531,0.012563639305662967,0.363,0.21166666666666667,0.4564124065070958,0.8034909746198258,0.3866561527474447,False,4,3,3,0,False,True,1,False,0.015704549132078707
10412->12691,10412,12691,1,"(19418,)",0.51,1,0.51,63.5,0.637,False,11232.24,2413.104657920791,64.46849894286265,957.2958542590203,0.0,141.05216728358428,0.012557794997577,0.363,0.21166666666666667,0.4708024499739684,0.849222570250371,0.39554632535056095,False,4,4,0,1,True,False,1,False,0.015697243746971252
10521->12114,10521,12114,1,"(19872,)",0.69,1,0.69,76.2,0.637,False,15196.56,1036.2645731332952,155.18685389680272,444.9483216560511,0.0,190.78271962928682,0.012554335956906486,0.363,0.254,0.5003764811445716,0.7571227129579707,0.4036752156391685,False,3,3,0,2,True,False,1,False,0.01569291994613311
4562->11150,4562,11150,1,"(7145,)",1.4,1,1.4,127.0,0.564,False,30833.6,161.1598447157205,375.01012693948456,149.11200000000002,0.0,386.9390869394846,0.012549267258428616,0.43600000000000005,0.42333333333333334,0.5697856820136326,0.554794284305638,0.46368179970132023,True,4,3,4,3,False,False,0,True,0.0025098534516857234
4321->4322,4321,4322,1,"(6441,)",0.1,4,0.4,127.0,0.564,False,8809.6,1080.7679004777603,102.43914994757205,100.97460098749362,0.0,110.51711802657154,0.012545077872613006,0.43600000000000005,0.42333333333333334,0.4469578701662624,0.7617029070739106,0.4475243184239365,True,2,2,1,1,False,False,0,True,0.0025090155745226012
5115->10463,5115,10463,1,"(8901,)",0.6,1,0.6,88.9,0.637,False,13214.4,835.6937525844738,138.4473448110776,341.27643621168454,0.0,165.74945970801238,0.012543093875470122,0.363,0.29633333333333334,0.4865957703202704,0.733694475199951,0.4056648452827428,True,3,4,1,4,False,False,0,True,0.0025086187750940243
4738->4318,4738,4318,1,"(7712,)",0.03,4,0.12,127.0,0.564,False,2642.88,1080.1630442689077,30.7145442775294,30.27542704079424,0.0,33.13657844079294,0.012538056378190813,0.43600000000000005,0.42333333333333334,0.3303234804188173,0.7616419288669037,0.4125279036790023,True,2,2,2,1,False,False,0,True,0.0025076112756381628
2413->1970,2413,1970,1,"(3182,)",0.91,1,0.91,63.5,0.637,False,20041.84,779.3068394092888,221.8616874844705,367.7548975172435,0.0,251.28207928585,0.012537874730356594,0.363,0.21166666666666667,0.5273904527769375,0.7260875452070659,0.4002092236871212,False,3,4,1,2,False,False,0,False,0.012537874730356594
12092->12243,12092,12243,1,"(25073,)",0.54,1,0.54,88.9,0.637,False,11892.960000000001,2353.542795828099,70.0006802562645,988.5888403676229,0.0,149.08778748567434,0.012535801641111576,0.363,0.29633333333333334,0.4762238709086112,0.8464988607449488,0.4138337140137449,True,4,4,3,3,False,False,0,True,0.0025071603282223152
7622->10956,7622,10956,1,"(13915,)",0.15,1,0.15,63.5,0.637,False,3303.6,1304.9958518417548,32.43547891380324,112.19530126228982,0.0,41.41110301478642,0.01253514439241628,0.363,0.21166666666666667,0.3517073505676517,0.7822402882460653,0.35311956732823535,False,3,4,0,0,True,True,2,False,0.01880271658862442
8453->8410,8453,8410,1,"(15481,)",0.27,1,0.27,88.9,0.637,False,5946.4800000000005,834.3154123712076,62.19740010523455,153.32110043719138,0.0,74.46308814020986,0.012522212828464883,0.363,0.29633333333333334,0.40848057862832154,0.7335147193546538,0.3822123121906285,False,4,4,1,1,False,False,0,False,0.012522212828464883
12856->2575,12856,2575,1,"(27594,)",0.12,1,0.12,63.5,0.637,False,2642.88,2410.5832520095246,15.089974749149496,225.01072812328908,0.0,33.090832999012626,0.012520747441810686,0.363,0.21166666666666667,0.3301913617715551,0.8491086374624365,0.3533516056110435,False,3,2,0,0,True,True,2,False,0.01878112116271603
9022->8781,9022,8781,1,"(16677,)",0.19,1,0.19,127.0,0.564,False,4184.56,356.05465110054126,46.72859794313105,70.78936151320522,0.0,52.39174686418747,0.012520252276030805,0.43600000000000005,0.42333333333333334,0.374392267849687,0.6408501997652567,0.4136693669980984,True,3,5,2,2,False,False,0,True,0.0025040504552061612
2915->2325,2915,2325,1,"(4567,)",0.1,1,0.1,63.5,0.637,False,2202.4,2523.362392760181,13.829382114502312,171.74635285723986,0.0,27.569090343081502,0.012517748975245869,0.363,0.21166666666666667,0.31278173723064434,0.8540917323298994,0.3486270277355166,False,4,4,1,2,False,False,0,False,0.012517748975245869
8953->12395,8953,12395,1,"(16451,)",0.1,1,0.1,63.5,0.637,False,2202.4,2312.650250315141,11.446281042233837,201.4780898074551,0.0,27.56452822683024,0.012515677545781983,0.363,0.21166666666666667,0.3127660028468549,0.8445886926046063,0.34767200344785043,False,4,5,0,0,True,True,2,False,0.018773516318672974
12376->6334,12376,6334,1,"(25969,)",1.41,1,1.41,76.2,0.637,False,31053.839999999997,2439.9406788216,181.8746107910906,2583.796215809503,0.0,388.5783080558508,0.012513051785410463,0.363,0.254,0.570201117117281,0.8504278681638068,0.433953121951565,True,4,4,2,3,False,False,0,True,0.002502610357082093
2210->2207,2210,2207,1,"(2576,)",1.1,4,4.4,63.5,0.637,False,96905.6,1375.6114336951846,1170.0101451234143,531.5628827172457,0.0,1212.5351757407939,0.012512539788627219,0.363,0.21166666666666667,0.6821476529083683,0.7879815709680221,0.452825786302646,True,3,3,1,1,False,False,0,True,0.002502507957725444
7806->7803,7806,7803,1,"(14492,)",0.49,1,0.49,63.5,0.637,False,10791.76,2409.963744308895,61.538260781579666,918.5576811433355,0.0,135.0228752730465,0.012511664017087714,0.363,0.21166666666666667,0.4665293062715103,0.8490806260251771,0.39425018781730414,False,4,4,0,1,True,False,1,False,0.015639580021359643
2260->12802,2260,12802,1,"(2715,)",1.01,1,1.01,31.75,0.742,False,22244.24,2085.182566097156,222.7100585018682,693.647072008847,0.0,278.20182426257594,0.01250669046290527,0.258,0.10583333333333333,0.537379584628425,0.8333053946011275,0.35601108151530697,False,3,3,0,0,True,True,2,False,0.018760035694357906
10652->7907,10652,7907,1,"(20486,)",0.51,2,1.02,63.5,0.637,False,22464.48,3904.7893542770926,184.5336285647378,1204.8227552621972,0.0,280.9194489857136,0.012505050149645733,0.363,0.21166666666666667,0.5383339425180046,0.9016790181464773,0.4210514179033824,True,4,3,3,2,False,False,0,True,0.002501010029929147
9627->2088,9627,2088,1,"(17575,)",0.5,2,1.0,127.0,0.564,False,22024.0,538.4518881491093,255.18215279922632,251.5339534639411,0.0,275.3048690763416,0.012500221080473193,0.43600000000000005,0.42333333333333334,0.536351967014853,0.6858419123653713,0.4667564480076597,True,3,3,3,3,False,False,0,True,0.0025000442160946386
7941->3311,7941,3311,1,"(14878,)",0.35,1,0.35,127.0,0.564,False,7708.4,269.21401418996635,89.30979547298112,88.03298264011902,0.0,96.35243408419065,0.012499667127314443,0.43600000000000005,0.42333333333333334,0.43357423840731274,0.6104670716443261,0.4283856453532931,True,3,3,3,2,False,False,0,True,0.0024999334254628886
7049->11203,7049,11203,1,"(12489,)",0.6,2,1.2,63.5,0.637,False,26428.8,2209.95901859634,271.01866041257676,740.5062680773583,0.0,330.2591618587654,0.012496184535762707,0.363,0.21166666666666667,0.5542239715416306,0.8396388428201312,0.4196144090778356,True,3,4,2,2,False,False,0,True,0.0024992369071525416
12577->10878,12577,10878,1,"(26624,)",1.0,1,1.0,53.975,0.637,False,22024.0,2572.5715418035616,143.35505520637955,1647.959064131811,0.0,275.1917803369244,0.012495086284822213,0.363,0.17991666666666667,0.5363116336140453,0.8561966266252026,0.40954648608006716,True,4,3,2,1,False,False,0,True,0.002499017256964443
2760->4441,2760,4441,1,"(4105,)",0.2,1,0.2,127.0,0.564,False,4404.8,269.1041514469371,51.013340598811304,50.284032870370545,0.0,55.036063228440945,0.012494565752915215,0.43600000000000005,0.42333333333333334,0.3791548818265064,0.6104227346727639,0.41205540468189505,True,4,4,3,2,False,False,0,True,0.002498913150583043
2290->12942,2290,12942,1,"(2802,)",0.25,1,0.25,63.5,0.637,False,5506.0,1300.9956937855625,53.878710872888746,186.4189882279576,0.0,68.79222993112535,0.01249404829842451,0.363,0.21166666666666667,0.40078373504939424,0.7819058341931603,0.3678090372674676,False,4,4,3,2,False,False,0,False,0.01249404829842451
12510->12515,12510,12515,1,"(26387,)",0.5,3,1.5,107.95,0.564,False,33036.0,508.06904324152396,404.0046459077846,108.22645161290323,0.0,412.66276203681684,0.012491305304419931,0.43600000000000005,0.35983333333333334,0.5761112360611905,0.6795216067428473,0.46535219815930856,True,2,2,1,1,False,False,0,True,0.0024982610608839865
11771->9087,11771,9087,1,"(24277,)",1.02,1,1.02,63.5,0.637,False,22464.48,1104.4133819787803,230.2434199145678,629.1078443253281,0.0,280.57204746059404,0.0124895856686019,0.363,0.21166666666666667,0.5382124583927906,0.7640603731499748,0.407253108166168,True,4,4,3,1,False,False,0,True,0.0024979171337203804
3933->10983,3933,10983,1,"(5729,)",1.03,1,1.03,88.9,0.637,False,22684.72,832.1424915879625,236.64675522225528,583.3682928371688,0.0,283.3162186492288,0.0124892975822152,0.363,0.29633333333333334,0.5391680207595251,0.7332307352476527,0.4213901464192895,True,3,3,3,2,False,False,0,True,0.00249785951644304
10672->12755,10672,12755,1,"(20579,)",0.52,1,0.52,88.9,0.637,False,11452.48,2350.0919277196485,66.96882136837867,950.5786120207734,0.0,143.01511033004056,0.012487697889892893,0.363,0.29633333333333334,0.47215458933056975,0.8463389508356621,0.4125969385494038,True,4,4,2,3,False,False,0,True,0.0024975395779785786
12107->10792,12107,10792,1,"(25126,)",1.01,1,1.01,76.2,0.637,False,22244.24,2052.6014068001687,164.84835362574387,1411.0223508283987,0.0,277.73014169201576,0.01248548575685282,0.363,0.254,0.537212996591965,0.8315892140676089,0.4221728203843504,True,4,4,2,3,False,False,0,True,0.002497097151370564
8673->8680,8673,8680,1,"(15815,)",0.12,1,0.12,228.6,0.463,False,2642.88,24.466848970966392,31.09028280452996,23.612657142857138,0.0,32.97929537595853,0.012478544381870734,0.5369999999999999,0.762,0.32986848238029876,0.3529624515368102,0.47460678986777055,True,3,3,2,3,False,False,0,True,0.002495708876374147
12802->2858,12802,2858,1,"(27403,)",1.38,2,2.76,38.1,0.742,False,60786.24,2093.0039003741012,686.9133204195988,894.231730427034,0.0,758.4518588537615,0.012477360975999855,0.258,0.127,0.6359695120173005,0.8337133858515928,0.3898621921903494,False,3,3,0,0,True,True,2,False,0.018716041463999782
4976->4975,4976,4975,1,"(8472,)",1.0,1,1.0,63.5,0.637,False,22024.0,615.2706074494909,250.90382815495695,297.7909740055536,0.0,274.72710607540125,0.012473987744070162,0.363,0.21166666666666667,0.5361457327736749,0.7003569927874382,0.4002627524441796,False,3,4,0,0,True,True,2,False,0.018710981616105245
11072->11066,11072,11066,1,"(22375,)",1.11,1,1.11,63.5,0.637,False,24446.640000000003,2570.823387850428,158.5841930708701,1827.9915311763054,0.0,304.8235155649745,0.012468932972587417,0.363,0.21166666666666667,0.5463525527401563,0.856122542334178,0.41890135338879797,True,4,3,3,1,False,False,0,True,0.0024937865945174834
2570->12680,2570,12680,1,"(3609,)",0.5,1,0.5,63.5,0.637,False,11012.0,2519.352603959299,68.5992589064408,857.3671830348991,0.0,137.18863354923272,0.012458103300874747,0.363,0.21166666666666667,0.4680856605237165,0.8539184117615913,0.3952008726666074,False,3,4,0,0,True,True,2,False,0.01868715495131212
3524->11113,3524,11113,1,"(4904,)",0.76,2,1.52,63.5,0.637,False,33476.48,2593.5202377652863,326.42253860340026,1129.7374155705588,0.0,416.801531849045,0.012450578192481555,0.363,0.21166666666666667,0.57709209460074,0.8570805086555793,0.42821901257911327,True,4,4,0,1,True,False,1,False,0.015563222740601944
8551->10848,8551,10848,1,"(15648,)",0.8,1,0.8,63.5,0.637,False,17619.2,2569.224327082968,113.93989674497766,1316.6519022086366,0.0,219.27204892166858,0.012445062711228012,0.363,0.21166666666666667,0.5140221823744927,0.856054732289612,0.4091954612746424,True,4,3,0,1,True,False,1,False,0.015556328389035015
12818->2252,12818,2252,1,"(27460,)",1.27,1,1.27,88.9,0.637,False,27970.48,626.864983059695,307.2057023413891,509.9841632476765,0.0,348.00443540120324,0.012441847097411387,0.363,0.29633333333333334,0.5593653447044329,0.7023891503354226,0.42436518511153876,True,3,4,3,3,False,False,0,True,0.0024883694194822777
8410->12119,8410,12119,1,"(15428,)",0.24,1,0.24,88.9,0.637,False,5285.76,1287.912377413735,47.805715178815205,224.40585264056918,0.0,65.75818339006074,0.01244062980348346,0.363,0.29633333333333334,0.3964047261693226,0.7808047141172512,0.38331855592918856,False,4,3,1,0,False,True,1,False,0.015550787254354326
10282->3940,10282,3940,1,"(18847,)",0.55,2,1.1,63.5,0.637,False,24226.4,1916.5446036968592,255.12021978776926,573.957195192117,0.0,301.0367954031386,0.012425981384074341,0.363,0.21166666666666667,0.5451249999895431,0.8241154467283336,0.41533237800302963,True,3,4,2,1,False,False,0,True,0.002485196276814868
6395->11223,6395,11223,1,"(11318,)",0.75,1,0.75,25.4,0.742,False,16518.0,3341.434506264294,136.08132656486617,862.0901026161879,0.0,205.04853477416123,0.012413641771047416,0.258,0.08466666666666667,0.5074454988016462,0.8846968790384901,0.3479366708776762,False,3,4,0,0,True,True,2,False,0.018620462656571125
1871->5102,1871,5102,1,"(1681,)",0.5,2,1.0,88.9,0.637,False,22024.0,1027.3238407041458,248.50112338170555,310.76546181300415,0.0,273.3623603267459,0.012412021446001903,0.363,0.29633333333333334,0.5356568615953207,0.7561788755825148,0.42263161270351435,True,4,3,2,1,False,False,0,True,0.0024824042892003808
4860->4850,4860,4850,1,"(8098,)",1.1,1,1.1,53.975,0.637,False,24226.4,723.6638707680404,271.0630804479976,368.88380884810033,0.0,300.57378515584566,0.012406869578470002,0.363,0.17991666666666667,0.5449738497061304,0.7180217831967061,0.3983276665648431,False,4,4,0,2,True,False,1,False,0.015508586973087502
8895->12273,8895,12273,1,"(16272,)",0.25,2,0.5,107.95,0.564,False,11012.0,574.1987628809969,127.96716351905597,104.31277525671446,0.0,136.31218553959312,0.0123785130348341,0.43600000000000005,0.35983333333333334,0.4674587871099464,0.6928373261660822,0.43408803541625884,True,3,4,3,2,False,False,0,True,0.0024757026069668203
9653->10716,9653,10716,1,"(17663,)",0.8,1,0.8,63.5,0.637,False,17619.2,953.8866611913057,184.67773957266485,415.5130296149328,0.0,217.91878194185946,0.012368256330699432,0.363,0.21166666666666667,0.5134150173916925,0.7481007436512723,0.3982179129159683,False,4,4,0,3,True,False,1,False,0.015460320413374291
9216->10838,9216,10838,1,"(17189,)",0.62,2,1.24,63.5,0.637,False,27309.76,3875.040195036674,221.29470523453523,1453.5275771582567,0.0,337.5769114071958,0.012361035446931639,0.363,0.21166666666666667,0.5563767602622414,0.9008454132669181,0.4263809027386975,True,3,4,2,4,False,False,0,True,0.002472207089386328
1934->10495,1934,10495,1,"(1885,)",0.88,1,0.88,63.5,0.637,False,19381.12,1287.8974519647547,187.57904276980764,649.5883611404546,0.0,239.546111661044,0.012359766187972831,0.363,0.21166666666666667,0.5226971281364468,0.7808034515873314,0.4042728169330005,True,4,3,0,0,True,True,2,False,0.018539649281959246
12360->10814,12360,10814,1,"(25932,)",0.16,1,0.16,63.5,0.637,False,3523.84,2512.500375330237,21.654856231214644,273.61129087346285,0.0,43.54375950109167,0.01235690596085284,0.363,0.21166666666666667,0.35654115704332967,0.8536215893180129,0.36170783937813356,False,3,3,3,2,False,False,0,False,0.01235690596085284
2228->12792,2228,12792,1,"(2618,)",0.47,1,0.47,88.9,0.637,False,10351.279999999999,1743.154914554172,78.48106042390347,615.3096413215599,0.0,127.70583172962827,0.012337201943105421,0.363,0.29633333333333334,0.46108151633048283,0.8137823468397585,0.40601935624978736,True,3,4,0,3,True,False,1,False,0.015421502428881776
7974->7982,7974,7982,1,"(14923,)",0.24,5,1.2,127.0,0.564,False,26428.8,625.9032817126686,318.8999424017342,86.5811612903226,0.0,325.82643530496006,0.012328461197820563,0.43600000000000005,0.42333333333333334,0.5528966680244101,0.7022220251380096,0.4733578695877907,True,2,1,1,1,False,False,0,True,0.0024656922395641127
12964->12900,12964,12900,1,"(27953,)",0.62,1,0.62,76.2,0.637,False,13654.88,2427.289076267478,77.92123415738835,1130.2462334581214,0.0,168.34093283403809,0.012328261605670507,0.363,0.254,0.4881151780806484,0.8498613010006125,0.4092706835242558,True,3,4,0,3,True,False,1,False,0.015410327007088134
2089->10076,2089,10076,1,"(2325,)",1.05,1,1.05,127.0,0.564,False,23125.2,158.22833185198996,276.1414600377027,111.83400000000002,0.0,285.0881800377027,0.012328030894336166,0.43600000000000005,0.42333333333333334,0.5397801567393025,0.5528052645188674,0.4544812401403442,True,4,2,4,2,False,False,0,True,0.0024656061788672335
3957->12061,3957,12061,1,"(5806,)",0.39,2,0.78,88.9,0.637,False,17178.72,1642.7826062108502,176.86812277169707,436.0663754273815,0.0,211.7534328058876,0.01232649654956176,0.363,0.29633333333333334,0.510600472147928,0.8073202898899632,0.4202288373000414,True,4,4,1,1,False,False,0,True,0.002465299309912352
9085->10959,9085,10959,1,"(16867,)",0.52,1,0.52,63.5,0.637,False,11452.48,1933.8314002580175,92.48812872233556,608.3833585211723,0.0,141.15879740402934,0.012325609597574443,0.363,0.21166666666666667,0.4708763788686403,0.8250939311530007,0.3931556401092255,False,4,4,1,2,False,False,0,False,0.012325609597574443
3154->11100,3154,11100,1,"(4681,)",1.02,1,1.02,63.5,0.637,False,22464.48,1284.1067158190897,216.72722891532038,750.7158198934362,0.0,276.7844945067953,0.012320983815641194,0.363,0.21166666666666667,0.5368781637237227,0.7804823224041809,0.40849501469086824,True,3,4,0,0,True,True,2,False,0.01848147572346179
2755->2756,2755,2756,1,"(4089,)",0.25,1,0.25,88.9,0.637,False,5506.0,509.16744554510836,61.58119715757249,77.01157613869765,0.0,67.7421232486683,0.012303327869354942,0.363,0.29633333333333334,0.3992900488082646,0.6797565980462362,0.3740793411137696,False,2,2,2,1,False,False,0,False,0.012303327869354942
10992->8905,10992,8905,1,"(22020,)",1.11,1,1.11,76.2,0.637,False,24446.640000000003,572.2307513491185,273.02384720952773,345.85340496165054,0.0,300.69211960645976,0.012299936498695105,0.363,0.254,0.5450125022022597,0.6924636556181493,0.4106001162224928,True,4,3,1,1,False,False,0,True,0.002459987299739021
12148->12240,12148,12240,1,"(25258,)",1.0,5,5.0,63.5,0.637,False,110120.0,1689.9104213363692,1306.6646137218506,593.6491770436471,0.0,1354.1565478853424,0.01229709905453453,0.363,0.21166666666666667,0.6930227353605702,0.8104021683747963,0.45833037077898403,True,3,3,0,0,True,True,2,False,0.018445648581801796
12221->12192,12221,12192,1,"(25469,)",0.1,1,0.1,127.0,0.564,False,2202.4,1743.154531256973,6.771796391796881,253.33845854268012,0.0,27.038873075211292,0.012277003757360738,0.43600000000000005,0.42333333333333334,0.31093602428051603,0.8137823228798149,0.411925706238803,True,3,4,2,4,False,False,0,True,0.002455400751472148
10870->1993,10870,1993,1,"(21476,)",0.5,1,0.5,127.0,0.564,False,11012.0,349.08158105224084,120.56086376174667,182.63948320653245,0.0,135.17202241826928,0.012274974792795976,0.43600000000000005,0.42333333333333334,0.46663727801893184,0.6386998942677693,0.44112783949912315,True,2,4,2,4,False,False,0,True,0.0024549949585591954
