roads,road_count,cost_usd,total_impact,continuity_score,boundary_end_count,source
6940->12524;12524->10865;10865->7035,3,62548.16,6307.309954421133,0.16134281051710894,0,downstream corridor extension
3524->11113;11113->12535;12535->11107,3,62548.16,5044.593163485393,0.16130268783239643,1,upstream corridor extension
12672->10655;10655->10656;10656->7788,3,54399.28,5469.508950180649,0.16087003946171785,0,upstream corridor extension
2598->10678;10678->10677;10677->12826,3,69595.84,6982.240765850457,0.16052087632480236,0,upstream corridor extension
7965->7905;7905->7456;7456->7052,3,55940.96,5609.469971921358,0.16043971993105183,0,two-sided corridor completion
6543->6498;6498->9011;9011->9010,3,29952.64,3003.273532615216,0.16042785050614392,0,upstream corridor extension
12251->12250;12250->12249;12249->10794,3,61006.479999999996,6105.60383583112,0.16012997532933868,0,upstream corridor extension
12322->12315;12315->10798;10798->12255,3,59024.32,5903.579203523366,0.16003109778541094,0,downstream corridor extension
10621->7965;7965->7905;7905->7456,3,54399.28,5435.163427684578,0.15985986366538907,0,upstream corridor extension
12381->12382;12382->8278;8278->12038,3,61446.96,6106.054161486999,0.15899381610382676,0,two-sided corridor completion
8511->8512;8512->10815;10815->10814,3,43827.76,4311.673685242659,0.1574043002970778,0,two-sided corridor completion
4434->8648,1,6827.44,5327.614188056127,0.15606476770374045,0,downstream boundary-facing singleton
10630->10636;10636->8364;8364->2441,3,89417.44,8693.800186210297,0.1555633923084409,0,two-sided corridor completion
6377->6376,1,9910.800000000001,7661.316465288345,0.15460540955903346,0,downstream boundary-facing singleton
2090->10637;10637->9223;9223->10075,3,69155.36,6617.896074711664,0.1531137097621741,0,two-sided corridor completion
4595->11203;11203->7049;7049->12601,3,66292.24,5049.966693333586,0.15235468565652888,1,upstream corridor extension
11193->10912;10912->4532;4532->10906,3,46690.880000000005,4435.44757337751,0.1519936252519553,0,two-sided corridor completion
10871->7036;7036->7035;7035->10865,3,66732.72,6312.105173339239,0.15134057591752265,0,downstream corridor extension
10632->2441;2441->8364;8364->10636,3,77084.0,7280.216838733359,0.15111238314012473,0,upstream corridor extension
3931->12318;12318->10811;10811->5083,3,54179.03999999999,5110.899107755851,0.1509336188387495,0,upstream corridor extension
6880->6879;6879->11862;11862->2058,3,78185.2,7362.483107140568,0.15066755564256293,0,upstream corridor extension
11777->12381;12381->12382;12382->8278,3,60566.0,5695.406551776521,0.1504581858277323,0,upstream corridor extension
11200->11111;11111->8503,2,45369.44,4164.486000500798,0.14915964911212914,1,downstream corridor extension
2166->1959;1959->1956;1956->2164,3,261645.12,24356.329805186168,0.14894268881566708,0,downstream corridor extension
8483->5083;5083->5084;5084->12321,3,43387.28,4007.908085334817,0.14780029853301954,0,downstream corridor extension
12517->10864;10864->10865;10865->7035,3,66732.72,6161.436642559425,0.14772811040963235,0,downstream corridor extension
5292->10550,1,5726.24,4209.294817060398,0.1470177574485316,0,upstream boundary-facing singleton
11862->2058;2058->11861;11861->10301,3,85012.64,7803.20156757075,0.14686195497649762,0,downstream corridor extension
5805->10567,1,5285.76,3876.3612581586294,0.146671860173698,0,upstream boundary-facing singleton
5742->12367;12367->12364;12364->10821,3,53518.32,4903.325853247409,0.146591323591545,0,upstream corridor extension
11195->11193;11193->10912;10912->4532,3,64530.32000000001,5904.39261520509,0.1463967354311608,0,upstream corridor extension
10577->6145,1,12333.44,9002.206845990104,0.14598047010388188,0,upstream boundary-facing singleton
12367->12364;12364->10821;10821->10815,3,66072.0,6027.956432707068,0.14597303384688384,0,two-sided corridor completion
10865->10864;10864->12517;12517->12524,3,61006.479999999996,5556.879330006743,0.14573873018097078,0,two-sided corridor completion
1959->1956;1956->2164;2164->2159,3,333883.84,30358.83562545648,0.14548214433118525,0,upstream corridor extension
10601->8372,1,11012.0,7992.110096937128,0.1451527442233405,0,upstream boundary-facing singleton
10629->10623,1,22024.0,15922.73340033299,0.144594382494851,0,upstream boundary-facing singleton
10864->12517;12517->12524;12524->10865,3,62548.16,5622.495657191339,0.14382506298356565,0,downstream corridor extension
8278->12382;12382->12381;12381->11776,3,72458.95999999999,6504.731330880466,0.14363399818888853,0,downstream corridor extension
10900->10895;10895->10889;10889->10623,3,86774.56000000001,7782.855862977544,0.14350484036754632,0,two-sided corridor completion
2894->10905;10905->7483;7483->10900,3,57482.64,5153.244026075082,0.14343792215737014,0,upstream corridor extension
11056->11049;11049->12307;12307->3938,3,82810.24,7389.764455973542,0.14277972300958994,0,two-sided corridor completion
7958->4695;4695->4560;4560->4565,3,393348.64,34900.39953268349,0.14196220241741164,0,downstream corridor extension
11790->12529;12529->11187;11187->6406,3,65411.28,5791.29909303692,0.14165872535836438,0,downstream corridor extension
10539->4972;4972->8486;8486->10540,3,77524.48000000001,6840.97958234523,0.1411885295038724,0,downstream corridor extension
10573->5896,1,9470.32,6683.738963955239,0.14115128029370158,0,downstream boundary-facing singleton
2165->1960;1960->1961;1961->2167,3,261645.12,23048.28099737694,0.14094376992700305,0,upstream corridor extension
1956->2164;2164->2159;2159->2156,3,373527.04000000004,32755.61924082795,0.14030842528916973,0,two-sided corridor completion
11041->12740;12740->12656;12656->12657,3,106155.68,9255.831931120694,0.1395057814126678,0,downstream corridor extension
10979->10980;10980->12235;12235->10975,3,46470.64,4047.5449127245247,0.13935835315285608,0,downstream corridor extension
11113->12535;12535->11107;11107->11106,3,84131.68,7312.389874204839,0.13906561474497767,0,two-sided corridor completion
11051->4486;4486->11052;11052->12352,3,57262.399999999994,4938.377640824954,0.13798590742476613,0,two-sided corridor completion
10866->10867;10867->12548;12548->10868,3,68054.16,5846.872345318394,0.1374639809309149,0,upstream corridor extension
7964->7962;7962->7958;7958->4695,3,407003.52,34885.779990420146,0.13714192934909317,0,upstream corridor extension
12717->2165;2165->1960;1960->1961,3,333883.84,28594.41166792906,0.1370268733841281,0,downstream corridor extension
10846->12454;12454->10839;10839->12450,3,77964.95999999999,6675.406238129679,0.13699295146188092,0,downstream corridor extension
12250->12249;12249->10794;10794->12244,3,70036.31999999999,5991.047871203079,0.13686722252004285,0,two-sided corridor completion
1952->1954,1,6607.2,4510.113160020659,0.13652116357975116,0,downstream boundary-facing singleton
8081->2863,1,3523.84,2397.125155192638,0.13605187268392652,0,downstream boundary-facing singleton
7962->7958;7958->4695;4695->4560,3,433652.56,36642.717180894855,0.13519659030591627,0,two-sided corridor completion
3990->9989;9989->11200;11200->11111,3,47792.08,4031.1453408656184,0.13495609618549748,0,upstream corridor extension
10865->10871;10871->7036;7036->7035,3,54839.759999999995,4618.785426947497,0.13475727616452,0,two-sided corridor completion
10987->12241;12241->12244;12244->10794,3,78845.92,6607.892652125518,0.134092268102152,0,two-sided corridor completion
12555->11790;11790->12529;12529->11187,3,65631.52,5495.041578935703,0.1339610377193325,0,two-sided corridor completion
3956->12355;12355->10818;10818->10819,3,81488.8,6783.438181596262,0.1331900959463634,0,upstream corridor extension
10573->5921,1,7047.68,4682.3824062694885,0.13287727042855205,0,downstream boundary-facing singleton
10794->12244;12244->12241;12241->10987,3,89857.92,7461.648912587814,0.13286127989764848,0,two-sided corridor completion
12548->10868;10868->10874;10874->10866,3,61006.479999999996,5041.022579231148,0.13220949851179475,0,downstream corridor extension
8811->6389,1,4184.56,2763.3432356489934,0.13207329973277923,0,downstream boundary-facing singleton
11050->10987;10987->12241;12241->12244,3,77964.96,6418.8534077697905,0.1317279641063327,0,upstream corridor extension
10915->10911;10911->12642;12642->10910,3,97346.08,7956.85388783055,0.1307804712889197,0,two-sided corridor completion
10656->7788;7788->10650;10650->10649,3,92280.56,7537.059993206741,0.13068078465421956,0,downstream corridor extension
8105->8107;8107->8113;8113->8118,3,51536.16,4182.101695103132,0.12983820898113116,0,downstream corridor extension
12249->10794;10794->12244;12244->12241,3,100869.92,8126.811353749228,0.1289075887638135,0,upstream corridor extension
8372->10601,1,11012.0,7097.297057029378,0.12890114524208826,0,upstream boundary-facing singleton
10637->9223;9223->10075;10075->10642,3,77304.24,6206.844681426506,0.1284658058895917,0,downstream corridor extension
12305->10979;10979->10980;10980->12235,3,53518.32000000001,4283.288735867164,0.12805450502533453,0,two-sided corridor completion
6374->6377,1,15416.8,9868.564441755174,0.12802351255455313,0,upstream boundary-facing singleton
8771->5797,1,1101.2,703.738025052489,0.1278129358976551,0,upstream boundary-facing singleton
10347->6386,1,7047.68,4459.465688803564,0.12655131018444551,0,upstream boundary-facing singleton
4305->8758,1,1982.1599999999999,1247.5350112795634,0.12587631788347695,0,downstream boundary-facing singleton
2847->10607,1,8809.6,5534.747946482476,0.12565265043776055,0,upstream boundary-facing singleton
10623->10889,1,9250.08,5806.168682369278,0.12553769659006794,0,upstream boundary-facing singleton
5019->5017,1,7708.4,4819.408645204559,0.12504303474662862,0,upstream boundary-facing singleton
11049->12307;12307->3938;3938->12239,3,86774.56,6740.248728063887,0.12428064129512405,0,downstream corridor extension
10037->2166;2166->1959;1959->1956,3,182358.72,14163.059732672955,0.12426548931839798,0,two-sided corridor completion
10806->8893;8893->12358;12358->10284,3,121572.48000000001,9281.578213684037,0.12215367443268788,0,downstream corridor extension
11203->7049;7049->12601;12601->10013,3,72679.2,5534.48247119184,0.12183915004439982,0,two-sided corridor completion
12327->12326,1,17839.440000000002,10740.027403366566,0.12040767426966953,0,downstream boundary-facing singleton
12352->11051;11051->4486;4486->11052,3,73560.16,5526.2986768771425,0.1202019936199626,0,upstream corridor extension
3938->12307;12307->11049;11049->3950,3,92500.8,6917.505949453946,0.11965312212571473,0,two-sided corridor completion
12740->12743;12743->12661;12661->12660,3,129721.36000000002,9642.994444213076,0.11893793829128002,0,two-sided corridor completion
10819->10818;10818->12355;12355->3956,3,98006.8,7265.752231402307,0.1186162957084987,0,downstream corridor extension
1960->1961;1961->2167;2167->10042,3,182358.72,13491.96441282103,0.11837735568945454,0,two-sided corridor completion
2426->6377,1,1321.44,781.1966401042365,0.11823414458533668,0,downstream boundary-facing singleton
12239->3938;3938->12307;12307->11049,3,86774.56,6406.426965832421,0.11812544074359899,0,upstream corridor extension
10970->10975;10975->7522;7522->12238,3,77084.0,5684.503884895785,0.11799084396026745,0,downstream corridor extension
2881->4559;4559->12808;12808->11038,3,39422.96,2902.7747838174296,0.11781052600078451,0,upstream corridor extension
12035->10923;10923->12085;12085->7107,3,61887.44,4555.571036738081,0.1177769456739676,0,downstream corridor extension
5020->5019,1,5285.76,3093.282882583,0.11704212384152896,0,upstream boundary-facing singleton
12745->10915;10915->10911;10911->12642,3,97566.32,7118.272030836217,0.11673326665736646,0,upstream corridor extension
10645->10644;10644->8361;8361->10643,3,100869.92000000001,7346.901707982129,0.11653665168735541,0,upstream corridor extension
12740->12656;12656->12657;12657->4551,3,110560.48,8038.20764779445,0.11632666786966846,0,downstream corridor extension
10344->8811,1,5506.0,3197.771926135538,0.11615589996859928,0,downstream boundary-facing singleton
10655->10656;10656->7788;7788->10650,3,92060.31999999999,6655.631277678327,0.11567426709232952,0,two-sided corridor completion
12535->11107;11107->11106;11106->9892,3,96465.12,6923.341703641998,0.11483266413629296,0,downstream corridor extension
2812->6916,1,1321.44,758.4276861922141,0.11478806244584908,0,upstream boundary-facing singleton
7109->10970;10970->10975;10975->7522,3,79066.16,5668.371349409042,0.11470639473390976,0,two-sided corridor completion
8997->6236,1,5285.76,3005.2433332003393,0.11371092645902725,0,upstream boundary-facing singleton
12307->11049;11049->3950;3950->11055,3,78845.92,5603.009981538438,0.11370044221009155,0,downstream corridor extension
10915->12661;12661->12743;12743->12740,3,132804.72,9428.558737278056,0.1135930558766653,0,upstream corridor extension
12744->11041;11041->12740;12740->12656,3,127518.96,9024.393281858676,0.11323045020892486,0,two-sided corridor completion
10600->6955,1,11452.48,6457.950361218393,0.11277819932832703,0,upstream boundary-facing singleton
6866->10595,1,5946.4800000000005,3336.151324723251,0.11220592097251654,0,upstream boundary-facing singleton
12594->12589,1,11012.0,6175.910936653468,0.1121669258382395,0,downstream boundary-facing singleton
6130->4434,1,12113.2,6788.581755892457,0.1120856876117369,0,upstream boundary-facing singleton
3971->3966;3966->12438;12438->12439,3,104834.24,5833.6610047089725,0.11129304709432666,1,upstream corridor extension
10645->10644;10644->10643;10643->8361,3,85453.12000000001,5929.434889641356,0.11102105837008841,0,two-sided corridor completion
8080->8078;8078->4353;4353->8414,3,86554.32,5989.789980518351,0.11072427082587398,0,two-sided corridor completion
10595->6866,1,5946.4800000000005,3283.4088574320735,0.1104320154925964,0,downstream boundary-facing singleton
12661->12743;12743->12740;12740->12656,3,147781.04,10119.33340178542,0.1095602889440802,0,two-sided corridor completion
8081->8080;8080->8078;8078->4353,3,72679.20000000001,4968.130525188976,0.10937116589481394,0,upstream corridor extension
12660->12661;12661->12743;12743->12740,3,129721.36000000002,8842.870755836848,0.10906910943069788,0,downstream corridor extension
10304->10441;10441->2584;2584->12879,3,60786.24,4120.590492137563,0.10846113836651357,0,downstream corridor extension
10550->5024,1,11672.720000000001,6289.2918838513415,0.10776051997908527,0,downstream boundary-facing singleton
12743->12740;12740->12656;12656->12657,3,156590.64,10492.302278960738,0.10720745279754385,0,downstream corridor extension
12656->12657;12657->4551;4551->2885,3,79286.4,5301.201196337515,0.10697827009600669,0,downstream corridor extension
2150->12717;12717->2165;2165->1960,3,442241.92000000004,29541.928320566436,0.10688060804571918,0,two-sided corridor completion
10648->10649;10649->10650;10650->7788,3,86774.56,5781.41906090148,0.10660118008598798,0,two-sided corridor completion
6145->10576,1,11232.24,5958.618528289439,0.10609849020835452,0,downstream boundary-facing singleton
11187->12555;12555->11790;11790->12529,3,92721.04000000001,6146.644801776674,0.10606688280073949,0,upstream corridor extension
12323->12322,1,5065.52,2681.347778285889,0.1058666347496758,0,upstream boundary-facing singleton
12746->12745;12745->10915;10915->12661,3,84351.92,5581.005320056343,0.10586135457367361,0,upstream corridor extension
10566->4430,1,3744.0800000000004,1975.4009254496207,0.10552129898130491,0,upstream boundary-facing singleton
9033->10843,1,19821.600000000002,1666.2121115872988,0.10507553070812262,1,upstream boundary-facing singleton
10867->12548;12548->10868;10868->10874,3,61887.44,4029.3531152448822,0.10417242956554369,0,two-sided corridor completion
12808->11038;11038->12742;12742->11041,3,72238.72,4702.095526289377,0.10414571080527178,0,downstream corridor extension
4559->12808;12808->11038;11038->12742,3,66072.0,4295.357823766384,0.10401641418492275,0,two-sided corridor completion
11056->3956;3956->12355;12355->10818,3,65631.52,4249.761507680228,0.10360293975041815,0,two-sided corridor completion
2040->7167,1,2642.88,1365.5176067233858,0.1033355738227529,0,upstream boundary-facing singleton
10909->12660,1,15196.56,7795.157563018707,0.10259108065270967,0,upstream boundary-facing singleton
6248->6543;6543->6656;6656->6660,3,148662.0,9485.250951007749,0.1020866228196338,0,downstream corridor extension
10582->6261,1,9470.32,4833.129252415075,0.1020689744890368,0,downstream boundary-facing singleton
10649->10650;10650->7788;7788->10656,3,92280.56,5859.684857041004,0.10159773381593705,0,downstream corridor extension
8371->4431,1,11012.0,5557.590848796452,0.10093699325819927,0,downstream boundary-facing singleton
6377->2425,1,1101.2,554.5372228640063,0.10071507861678282,0,upstream boundary-facing singleton
12306->12305;12305->10979;10979->10980,3,73780.40000000001,4626.43253748828,0.10032870599754472,0,upstream corridor extension
5884->10566,1,12553.679999999998,6273.037538703024,0.09993942077069075,0,upstream boundary-facing singleton
2261->11039;11039->12803,2,50434.96,3100.1006770349313,0.09988435799655167,1,upstream corridor extension
3966->12438;12438->12439;12439->4503,3,139191.68,8650.834280443887,0.09944082037597521,0,upstream corridor extension
12241->12244;12244->10794;10794->12249,3,100869.92,6266.501361947926,0.09939932716429915,0,downstream corridor extension
10905->7483;7483->10900;10900->10895,3,77744.72,4802.559037843296,0.09883750897230414,0,two-sided corridor completion
10910->12660,1,16518.0,8152.724021375717,0.09871321009051601,0,upstream boundary-facing singleton
4428->6285,1,9910.800000000001,4879.926606222248,0.09847694648710997,0,downstream boundary-facing singleton
5797->8771,1,1101.2,541.6271947236696,0.09837035864941329,0,downstream boundary-facing singleton
7716->10645;10645->10644;10644->10643,3,103953.28,6386.530951998885,0.09829848104069652,0,upstream corridor extension
6286->6285,1,5506.0,2703.842378526597,0.09821439805763156,0,upstream boundary-facing singleton
11041->12740;12740->12743;12743->12661,3,127518.96,7765.221005428897,0.09743142203078065,0,upstream corridor extension
10585->6286,1,6607.2,3201.350620598784,0.09690491041890012,0,upstream boundary-facing singleton
2587->10306;10306->10304;10304->10441,3,65631.52,3175.7137452751417,0.09677404226734783,1,upstream corridor extension
6543->6656;6656->6660;6660->4295,3,70476.8,4250.209440868764,0.09649040684863704,0,downstream corridor extension
4486->11052;11052->12352;12352->11051,3,56601.68,3392.2816142451315,0.0958920403562617,0,downstream corridor extension
8078->4353;4353->8414;8414->4350,3,112542.64000000001,6740.76341027017,0.09583231259220747,0,downstream corridor extension
2164->2159;2159->2156;2156->2149,3,389384.32,23154.76097397029,0.09514409198180468,0,downstream corridor extension
7788->10650;10650->10649;10649->7778,3,84351.92,4994.446840447248,0.09473542445406813,0,two-sided corridor completion
12743->12744;12744->11041;11041->12740,3,100649.68000000001,5953.84472318886,0.09464661543983227,0,upstream corridor extension
7483->10900;10900->10895;10895->10889,3,116066.48000000001,6780.139170692436,0.09346559551998042,0,upstream corridor extension
8818->6434,1,4184.56,1944.7374428428775,0.09294824033317134,0,upstream boundary-facing singleton
10352->4305,1,11012.0,5106.3530048018565,0.09274160924086192,0,downstream boundary-facing singleton
7587->7586,1,8809.6,4073.986251897626,0.09248969878082151,0,downstream boundary-facing singleton
12758->10352,1,11012.0,4995.360061096363,0.09072575483284351,0,upstream boundary-facing singleton
11111->8503,1,22244.24,1602.0259216803402,0.09002476156076472,1,downstream boundary-facing singleton
10909->2229,1,11232.24,5032.792216599368,0.08961333120729914,0,downstream boundary-facing singleton
12439->4503;4503->3317;3317->3991,3,112322.40000000001,6288.365020483454,0.089575935278925,0,downstream corridor extension
12487->7112,1,6827.44,3041.243232667969,0.08908883073796238,0,upstream boundary-facing singleton
7455->8371,1,11232.24,4994.332531693242,0.08892852239078301,0,upstream boundary-facing singleton
9004->8997,1,4184.56,1857.9191357491009,0.0887987810306986,0,downstream boundary-facing singleton
12135->10594,1,5506.0,2432.979003806911,0.08837555407943737,0,upstream boundary-facing singleton
10600->6968,1,10571.52,4669.231339822198,0.08833604514435384,0,upstream boundary-facing singleton
10623->10629,1,22024.0,9718.051913146131,0.08824965413318318,0,downstream boundary-facing singleton
8399->6186,1,8369.12,3641.160270448366,0.08701417282697263,0,downstream boundary-facing singleton
6090->6248;6248->6543;6543->6656,3,234335.36,12604.957888382853,0.0860644019810436,0,two-sided corridor completion
7112->7073,1,6827.44,2919.9887448650184,0.08553685553780095,0,downstream boundary-facing singleton
6285->6286,1,5506.0,2354.0363892764067,0.0855080417463279,0,downstream boundary-facing singleton
4430->5794,1,13875.12,5922.59560360156,0.08537000910408789,0,upstream boundary-facing singleton
5921->10573,1,7047.68,3005.0098298971866,0.08527656845649027,0,upstream boundary-facing singleton
10841->12404;12404->12410;12410->12464,3,69595.84,3705.823747230857,0.0851964427122278,0,downstream corridor extension
10165->10612,1,8809.6,3751.4619871168843,0.08516758960944615,0,downstream boundary-facing singleton
6286->10585,1,6607.2,2802.2044233636575,0.08482275164558839,0,downstream boundary-facing singleton
7107->7109;7109->10970;10970->10975,3,73119.68000000001,3856.4607725523056,0.0843868194730022,0,upstream corridor extension
1961->2167;2167->10042;10042->2168,3,644862.72,27141.01663367068,0.08417610691984391,1,upstream corridor extension
2261->11039;11039->12803;12803->11036,3,76863.76,3233.940416868751,0.08414733853427808,1,two-sided corridor completion
4468->10833,1,2422.64,162.6902860758183,0.08394266485931583,1,downstream boundary-facing singleton
8482->12322,1,21143.04,8873.51164322334,0.08393789770272714,0,upstream boundary-facing singleton
2450->10585,1,4625.04,1936.0783620275467,0.08372158346857744,0,upstream boundary-facing singleton
12438->12439;12439->4503;4503->3317,3,144036.96000000002,7535.668866056304,0.0837081689705898,0,two-sided corridor completion
10306->10304;10304->10441;10441->2584,3,70697.04,3696.437108421323,0.0836569589543511,0,two-sided corridor completion
5896->5884,1,5506.0,2302.3500806317584,0.08363058774543257,0,downstream boundary-facing singleton
12460->12455,1,23345.440000000002,9742.062031063744,0.08346008497645574,0,upstream boundary-facing singleton
6261->10582,1,9470.32,3935.986599396212,0.08312256817924235,0,upstream boundary-facing singleton
3971->3966;3966->12438,2,57262.4,2922.824490428252,0.0829443019668388,1,upstream corridor extension
4468->10827,1,17398.96,7210.069849176333,0.08287931978895674,0,upstream boundary-facing singleton
10581->6256,1,11892.960000000001,4926.399615797599,0.0828456434024431,0,downstream boundary-facing singleton
10612->7450,1,12113.2,5000.17186144065,0.08255740615924198,0,upstream boundary-facing singleton
8918->12035,1,3523.84,232.68715607472785,0.08254033812358388,1,upstream boundary-facing singleton
5344->5335,1,4184.56,1720.1505861434591,0.08221416761348668,0,upstream boundary-facing singleton
11039->12803;12803->11036;11036->12886,3,64310.08,3301.5530161270235,0.08214085297053336,0,downstream corridor extension
12661->12743;12743->12744;12744->11041,3,111661.68000000001,5715.357909759178,0.08189535260095214,0,upstream corridor extension
10819->10285,1,10131.04,4115.097798299601,0.0812374208037793,0,downstream boundary-facing singleton
12570->3164;3164->4049;4049->8579,3,246889.04,9984.483247476552,0.08088235303986399,1,two-sided corridor completion
6968->6978,1,11012.0,4442.748063240233,0.08068921291754873,0,downstream boundary-facing singleton
10802->10808,1,1101.2,439.90355768454276,0.0798953065173525,0,upstream boundary-facing singleton
4529->12407,1,14315.6,5635.016863581912,0.07872554225574774,0,upstream boundary-facing singleton
6305->6287,1,5506.0,2167.1120084789386,0.07871819863708458,0,upstream boundary-facing singleton
10549->5020,1,6386.959999999999,2507.6503177952386,0.0785240652139747,0,upstream boundary-facing singleton
3979->12332,1,9910.800000000001,3888.4642357657476,0.07846923024913725,0,upstream boundary-facing singleton
6759->6379,1,5506.0,2146.3295616285245,0.07796329682631764,0,downstream boundary-facing singleton
5152->5128,1,2863.12,1114.7898102978493,0.07787237770668708,0,upstream boundary-facing singleton
10567->5802,1,6827.44,2653.8232861635074,0.07773992261121321,0,downstream boundary-facing singleton
4431->8371,1,11012.0,4264.683213868809,0.07745519821774081,0,upstream boundary-facing singleton
4503->12439;12439->12438;12438->3966,3,139191.68,6721.122440029685,0.07725889869313668,0,downstream corridor extension
8372->7046,1,11012.0,4242.7831037231645,0.07705744830590565,0,downstream boundary-facing singleton
10889->10623,1,9250.08,3549.355685569957,0.07674216191795007,0,downstream boundary-facing singleton
7462->7461,1,2422.64,929.4590862161516,0.07673109386587786,0,downstream boundary-facing singleton
7513->8082,1,3744.0800000000004,1430.7389732227523,0.0764267309044012,0,downstream boundary-facing singleton
4429->8386,1,11232.24,4282.731242986779,0.07625783001408053,0,upstream boundary-facing singleton
7590->7560,1,9250.08,3515.061636953277,0.07600067538774319,0,upstream boundary-facing singleton
6389->10344,1,4404.8,1667.468413131097,0.07571142449741632,0,downstream boundary-facing singleton
10539->12323,1,5946.4800000000005,2250.652524024123,0.07569696775316231,0,downstream boundary-facing singleton
10589->6707,1,11672.720000000001,4395.122736206851,0.07530588819412871,0,downstream boundary-facing singleton
6978->8375,1,11232.24,4183.841173311549,0.0744970045745381,0,downstream boundary-facing singleton
4364->7424,1,5726.24,2128.7915240265597,0.07435215862508592,0,upstream boundary-facing singleton
7586->7587,1,8809.6,3256.9356197492207,0.07394060161072513,0,downstream boundary-facing singleton
5005->7964;7964->7962;7962->7958,3,151745.36,6975.554566068193,0.07355010595189936,0,downstream corridor extension
6267->10582,1,11452.48,4198.247201570073,0.0733159490620385,0,upstream boundary-facing singleton
10835->6130,1,10791.76,3932.2350416256904,0.07287476818657365,0,upstream boundary-facing singleton
10343->6374,1,11012.0,3977.550175329275,0.07224028651161052,0,upstream boundary-facing singleton
12407->12400,1,14535.84,5246.216804139799,0.07218319414825423,0,downstream boundary-facing singleton
10585->2450,1,4625.04,1668.1503660332737,0.072135608169152,0,downstream boundary-facing singleton
6163->6142,1,11452.48,4121.983547147953,0.07198412129334351,0,upstream boundary-facing singleton
6142->6138,1,11012.0,3918.071860159299,0.07116004104902468,0,downstream boundary-facing singleton
6913->10350,1,2863.12,1015.2400407279233,0.07091844147139648,0,upstream boundary-facing singleton
10575->6255,1,12553.679999999998,4442.170561005205,0.07077081080615732,0,downstream boundary-facing singleton
6286->4428,1,11012.0,3890.4269891363724,0.07065795476092213,0,upstream boundary-facing singleton
6847->10594,1,11672.720000000001,4122.398097291751,0.0706330332140538,0,upstream boundary-facing singleton
10350->6913,1,2863.12,1009.5913654626527,0.07052385966796032,0,downstream boundary-facing singleton
10907->10906,1,22024.0,7760.785076912921,0.07047570901664477,0,downstream boundary-facing singleton
7451->10612,1,8369.12,2932.723880357385,0.07008440266975226,0,upstream boundary-facing singleton
12916->12878;12878->12796;12796->12795,3,384979.51999999996,16761.332084679838,0.06966118960169036,0,two-sided corridor completion
7589->7586,1,10571.52,3677.481832128047,0.06957337889211858,0,upstream boundary-facing singleton
6479->6468,1,6607.2,2294.5999710218584,0.06945756057094862,0,downstream boundary-facing singleton
9005->10344,1,9470.32,3266.5384448448426,0.0689847533102333,0,upstream boundary-facing singleton
11107->11106;11106->9892;9892->11105,3,88976.96,3824.58555867393,0.06877439838221364,0,downstream corridor extension
10630->10624,1,4625.04,1590.1872627328128,0.06876425988673883,0,upstream boundary-facing singleton
8014->5947,1,1321.44,452.698253530287,0.0685158998562609,0,downstream boundary-facing singleton
4431->8696,1,11452.48,3918.7061618274934,0.06843419349918085,0,downstream boundary-facing singleton
4695->4560;4560->4565;4565->4567,3,107917.6,4606.4810740264675,0.06829627158537947,0,downstream corridor extension
2825->2847,1,4184.56,1426.2949399905158,0.06816941040350792,0,upstream boundary-facing singleton
7589->7587,1,13654.88,4649.296658015107,0.0680972173759873,0,upstream boundary-facing singleton
10166->10613,1,10791.76,3674.187983714784,0.0680924702497977,0,downstream boundary-facing singleton
10623->7670,1,22024.0,7454.20484872003,0.0676916531848895,0,downstream boundary-facing singleton
8695->7451,1,4184.56,1409.5764357734054,0.06737035367032163,0,downstream boundary-facing singleton
3956->11056,1,7488.160000000001,2516.0663177699407,0.06720119008594742,0,upstream boundary-facing singleton
6377->6374,1,15416.8,5168.989520893533,0.0670565814033202,0,upstream boundary-facing singleton
7450->10611,1,12113.2,4055.7161372160012,0.06696357918990856,0,downstream boundary-facing singleton
5870->10570,1,11012.0,3670.7395704765677,0.06666799074603284,0,downstream boundary-facing singleton
6260->10575,1,11012.0,3663.610887913647,0.06653851957707313,0,upstream boundary-facing singleton
1803->12916;12916->12878;12878->12796,3,425503.68,17632.32465405529,0.06630193996556849,0,upstream corridor extension
8531->10841,1,11012.0,3649.843989367945,0.06628848509567645,0,upstream boundary-facing singleton
5885->5896,1,3744.0800000000004,1239.7020891506575,0.06622198719849241,0,upstream boundary-facing singleton
10589->8381,1,11232.24,3716.427950121331,0.06617429738184603,0,downstream boundary-facing singleton
3317->4503;4503->12439;12439->12438,3,144036.96000000002,5938.060312237579,0.06596151779085122,0,two-sided corridor completion
12878->12796;12796->12795;12795->2236,3,267811.83999999997,11009.263188098637,0.06577312302905586,0,downstream corridor extension
10601->7043,1,11232.24,3688.7961140847738,0.06568228802242071,0,downstream boundary-facing singleton
9624->10629,1,12113.2,3963.8010211147644,0.06544597663895195,0,upstream boundary-facing singleton
12328->12327,1,12994.16,4237.8981857639665,0.06522773593312636,0,upstream boundary-facing singleton
6265->6262,1,11232.24,3654.1806503880116,0.06506592897566313,0,upstream boundary-facing singleton
4431->10607,1,6827.44,2220.432145007126,0.06504435469245065,0,upstream boundary-facing singleton
6262->6258,1,11012.0,3562.177922412659,0.06469629354182091,0,downstream boundary-facing singleton
