roads,road_count,cost_usd,total_impact,continuity_score,boundary_end_count,source
11056->11049;11049->12307;12307->3938,3,82810.24,7391.682639455654,0.14281678477358653,0,two-sided corridor completion
7958->4695;4695->4560;4560->4565,3,393348.64,34909.64632368616,0.1419998150188033,0,downstream corridor extension
11790->12529;12529->11187;11187->6406,3,65411.28,5788.871318572053,0.1415993405069475,0,downstream corridor extension
10539->4972;4972->8486;8486->10540,3,77524.48000000001,6840.673089844434,0.14118220391482914,0,downstream corridor extension
10573->5896,1,9470.32,6681.040968192813,0.14109430237189055,0,downstream boundary-facing singleton
2165->1960;1960->1961;1961->2167,3,261645.12,23041.790186729224,0.14090407762532228,0,upstream corridor extension
10900->10895;10895->10889;10889->10623,3,86774.56000000001,7630.951959717349,0.14070394751120327,0,two-sided corridor completion
1956->2164;2164->2159;2159->2156,3,373527.04000000004,32755.75432887433,0.140309003937704,0,two-sided corridor completion
11041->12740;12740->12656;12656->12657,3,106155.68,9255.097809463794,0.13949471658174176,0,downstream corridor extension
10979->10980;10980->12235;12235->10975,3,46470.64,4048.260177906652,0.139382979977264,0,downstream corridor extension
11113->12535;12535->11107;11107->11106,3,84131.68,7313.616344318762,0.13908893951612541,0,two-sided corridor completion
11051->4486;4486->11052;11052->12352,3,57262.399999999994,4938.727794956946,0.13799569127265213,0,two-sided corridor completion
10866->10867;10867->12548;12548->10868,3,68054.16,5853.74600776064,0.13762558545160242,0,upstream corridor extension
10846->12454;12454->10839;10839->12450,3,77964.95999999999,6702.088643561592,0.13754052884396464,0,downstream corridor extension
7964->7962;7962->7958;7958->4695,3,407003.52,34893.96367988675,0.13717410082305628,0,upstream corridor extension
12717->2165;2165->1960;1960->1961,3,333883.84,28585.840807836878,0.13698580108740513,0,downstream corridor extension
12250->12249;12249->10794;10794->12244,3,70036.31999999999,5990.358950481196,0.13685148392676708,0,two-sided corridor completion
1952->1954,1,6607.2,4501.3342600819715,0.1362554262042006,0,downstream boundary-facing singleton
8081->2863,1,3523.84,2397.403174831851,0.13606765204049284,0,downstream boundary-facing singleton
7962->7958;7958->4695;4695->4560,3,433652.56,36652.15742563965,0.13523142093528387,0,two-sided corridor completion
3990->9989;9989->11200;11200->11111,3,47792.08,4032.2001722229707,0.1349914101992789,0,upstream corridor extension
10865->10871;10871->7036;7036->7035,3,54839.759999999995,4618.498055152668,0.13474889183038494,0,two-sided corridor completion
10987->12241;12241->12244;12244->10794,3,78845.92,6613.192855360407,0.13419982376483972,0,two-sided corridor completion
12555->11790;11790->12529;12529->11187,3,65631.52,5490.886044827385,0.133859731905094,0,two-sided corridor completion
3956->12355;12355->10818;10818->10819,3,81488.8,6794.880721236563,0.13341476563624083,0,upstream corridor extension
10573->5921,1,7047.68,4691.636686650529,0.13313988962752363,0,downstream boundary-facing singleton
10794->12244;12244->12241;12241->10987,3,89857.92,7461.468859275696,0.13285807388865795,0,two-sided corridor completion
12548->10868;10868->10874;10874->10866,3,61006.479999999996,5034.276464077958,0.13203257002411437,0,downstream corridor extension
11050->10987;10987->12241;12241->12244,3,77964.96,6424.767491245371,0.1318493331618793,0,upstream corridor extension
8811->6389,1,4184.56,2754.055164424578,0.13162937868853966,0,downstream boundary-facing singleton
10915->10911;10911->12642;12642->10910,3,97346.08,7955.688530127578,0.1307613172323336,0,two-sided corridor completion
10656->7788;7788->10650;10650->10649,3,92280.56,7530.25477418932,0.13056279284285785,0,downstream corridor extension
8105->8107;8107->8113;8113->8118,3,51536.16,4192.854851908444,0.13017205323511707,0,downstream corridor extension
8372->10601,1,11012.0,7097.2779907985905,0.1289007989611077,0,upstream boundary-facing singleton
12249->10794;10794->12244;12244->12241,3,100869.92,8126.2120338413015,0.12889808234353792,0,upstream corridor extension
6374->6377,1,15416.8,9899.481621291468,0.12842459682024115,0,upstream boundary-facing singleton
10637->9223;9223->10075;10075->10642,3,77304.24,6204.09823014062,0.12840896137424015,0,downstream corridor extension
12305->10979;10979->10980;10980->12235,3,53518.32000000001,4284.040850330083,0.12807699046846263,0,two-sided corridor completion
8771->5797,1,1101.2,702.917445559049,0.1276639022083271,0,upstream boundary-facing singleton
4305->8758,1,1982.1599999999999,1251.1666228898407,0.12624274759755427,0,downstream boundary-facing singleton
10347->6386,1,7047.68,4442.603406813232,0.126072790104353,0,upstream boundary-facing singleton
5019->5017,1,7708.4,4846.519190638974,0.12574643740955255,0,upstream boundary-facing singleton
2847->10607,1,8809.6,5534.538611914772,0.12564789801840656,0,upstream boundary-facing singleton
10623->10889,1,9250.08,5785.798298581517,0.12509725966870594,0,upstream boundary-facing singleton
11049->12307;12307->3938;3938->12239,3,86774.56,6741.644154724794,0.12430637098660796,0,downstream corridor extension
10037->2166;2166->1959;1959->1956,3,182358.72,14163.124320575907,0.12426605600720082,0,two-sided corridor completion
10806->8893;8893->12358;12358->10284,3,121572.48000000001,9280.602212328242,0.12214082940255218,0,downstream corridor extension
11203->7049;7049->12601;12601->10013,3,72679.2,5534.112624202765,0.12183100802876785,0,two-sided corridor completion
12327->12326,1,17839.440000000002,10761.089205198548,0.12064380053632343,0,downstream boundary-facing singleton
12352->11051;11051->4486;4486->11052,3,73560.16,5526.61834091519,0.12020894660186035,0,upstream corridor extension
3938->12307;12307->11049;11049->3950,3,92500.8,6917.408652581894,0.11965143916734806,0,two-sided corridor completion
12740->12743;12743->12661;12661->12660,3,129721.36000000002,9640.670593090586,0.11890927561154876,0,two-sided corridor completion
10819->10818;10818->12355;12355->3956,3,98006.8,7266.547523179777,0.11862927916315646,0,downstream corridor extension
1960->1961;1961->2167;2167->10042,3,182358.72,13488.157998345956,0.11834395853049161,0,two-sided corridor completion
12239->3938;3938->12307;12307->11049,3,86774.56,6406.36153537886,0.1181242342986951,0,upstream corridor extension
10970->10975;10975->7522;7522->12238,3,77084.0,5684.536176338401,0.11799151422009031,0,downstream corridor extension
2881->4559;4559->12808;12808->11038,3,39422.96,2903.1003342793533,0.11782373862457221,0,upstream corridor extension
12035->10923;10923->12085;12085->7107,3,61887.44,4555.496715768657,0.11777502422510694,0,downstream corridor extension
2426->6377,1,1321.44,777.740345214618,0.11771103420732201,0,downstream boundary-facing singleton
5020->5019,1,5285.76,3094.309817707729,0.11708098051019074,0,upstream boundary-facing singleton
12745->10915;10915->10911;10911->12642,3,97566.32,7118.018412331235,0.11672910754172111,0,upstream corridor extension
10645->10644;10644->8361;8361->10643,3,100869.92000000001,7340.11767080571,0.11642904320028345,0,upstream corridor extension
12740->12656;12656->12657;12657->4551,3,110560.48,8037.439170290497,0.11631554668055706,0,downstream corridor extension
10344->8811,1,5506.0,3199.1532016347737,0.11620607343388208,0,downstream boundary-facing singleton
10655->10656;10656->7788;7788->10650,3,92060.31999999999,6652.018344365934,0.11561147463951349,0,two-sided corridor completion
12535->11107;11107->11106;11106->9892,3,96465.12,6924.2641442237355,0.11484796401806144,0,downstream corridor extension
12594->12589,1,11012.0,6319.727472284218,0.11477892248972427,0,downstream boundary-facing singleton
7109->10970;10970->10975;10975->7522,3,79066.16,5668.396960822064,0.11470691301203072,0,two-sided corridor completion
2812->6916,1,1321.44,756.5169689094121,0.1144988753041246,0,upstream boundary-facing singleton
12307->11049;11049->3950;3950->11055,3,78845.92,5602.909720610138,0.11369840764082938,0,downstream corridor extension
10915->12661;12661->12743;12743->12740,3,132804.72,9426.527890567206,0.11356858871362048,0,upstream corridor extension
12744->11041;11041->12740;12740->12656,3,127518.96,9024.448408828417,0.1132311418954912,0,two-sided corridor completion
10600->6955,1,11452.48,6457.995331581229,0.11277898466674868,0,upstream boundary-facing singleton
6866->10595,1,5946.4800000000005,3336.11812500924,0.112204804355156,0,upstream boundary-facing singleton
6130->4434,1,12113.2,6787.046841523037,0.11206034477302507,0,upstream boundary-facing singleton
8997->6236,1,5285.76,2940.2931875762133,0.11125337463585988,0,upstream boundary-facing singleton
3971->3966;3966->12438;12438->12439,3,104834.24,5830.68395668181,0.1112362517567125,1,upstream corridor extension
10645->10644;10644->10643;10643->8361,3,85453.12000000001,5924.136446759569,0.11092185182723942,0,two-sided corridor completion
8080->8078;8078->4353;4353->8414,3,86554.32,5986.171830750114,0.11065738751341565,0,two-sided corridor completion
10595->6866,1,5946.4800000000005,3283.3926354489454,0.11043146989307775,0,downstream boundary-facing singleton
12661->12743;12743->12740;12740->12656,3,147781.04,10118.930202245872,0.10955592357174773,0,two-sided corridor completion
8081->8080;8080->8078;8078->4353,3,72679.20000000001,4965.0686654535475,0.10930376042561936,0,upstream corridor extension
12660->12661;12661->12743;12743->12740,3,129721.36000000002,8841.119605648695,0.10904751051822084,0,downstream corridor extension
10304->10441;10441->2584;2584->12879,3,60786.24,4120.302243056858,0.10845355114728224,0,downstream corridor extension
10550->5024,1,11672.720000000001,6293.617233812871,0.10783463038285629,0,downstream boundary-facing singleton
12743->12740;12740->12656;12656->12657,3,156590.64,10491.518668459972,0.10719944608142579,0,downstream corridor extension
12656->12657;12657->4551;4551->2885,3,79286.4,5300.40560860465,0.10696221513106208,0,downstream corridor extension
2150->12717;12717->2165;2165->1960,3,442241.92000000004,29533.565140134924,0.10685035065019588,0,two-sided corridor completion
10648->10649;10649->10650;10650->7788,3,86774.56,5765.573469362137,0.10630900981784777,0,two-sided corridor completion
6145->10576,1,11232.24,5965.910195451124,0.10622832481234597,0,downstream boundary-facing singleton
11187->12555;12555->11790;11790->12529,3,92721.04000000001,6142.031935686326,0.10598728289823023,0,upstream corridor extension
12323->12322,1,5065.52,2682.5248052654056,0.10591310685834449,0,upstream boundary-facing singleton
12746->12745;12745->10915;10915->12661,3,84351.92,5579.26644537795,0.10582837133529054,0,upstream corridor extension
10566->4430,1,3744.0800000000004,1969.3222281714645,0.1051965891846042,0,upstream boundary-facing singleton
12808->11038;11038->12742;12742->11041,3,72238.72,4702.412415495597,0.10415272951670457,0,downstream corridor extension
10867->12548;12548->10868;10868->10874,3,61887.44,4027.9974443744013,0.1041373808804992,0,two-sided corridor completion
4559->12808;12808->11038;11038->12742,3,66072.0,4295.6853360335535,0.10402434522420521,0,two-sided corridor completion
11056->3956;3956->12355;12355->10818,3,65631.52,4254.769369592934,0.10372502406387502,0,two-sided corridor completion
2040->7167,1,2642.88,1358.9493706155151,0.10283852241611538,0,upstream boundary-facing singleton
10909->12660,1,15196.56,7786.728829616005,0.10248015116073646,0,upstream boundary-facing singleton
10582->6261,1,9470.32,4832.785309446451,0.10206171089142609,0,downstream boundary-facing singleton
6248->6543;6543->6656;6656->6660,3,148662.0,9477.102672232853,0.10199892558671729,0,downstream corridor extension
10649->10650;10650->7788;7788->10656,3,92280.56,5849.746786447126,0.10142542327783233,0,downstream corridor extension
8371->4431,1,11012.0,5556.517936433256,0.10091750701840277,0,downstream boundary-facing singleton
6377->2425,1,1101.2,554.4054119871129,0.10069113911861838,0,upstream boundary-facing singleton
12306->12305;12305->10979;10979->10980,3,73780.40000000001,4627.050512706483,0.10034210739343202,0,upstream corridor extension
2261->11039;11039->12803,2,50434.96,3102.145665240048,0.09995024693218907,1,upstream corridor extension
5884->10566,1,12553.679999999998,6264.2237845700565,0.0997990037115819,0,upstream boundary-facing singleton
12241->12244;12244->10794;10794->12249,3,100869.92,6267.7206914555145,0.09941866818501317,0,downstream corridor extension
3966->12438;12438->12439;12439->4503,3,139191.68,8646.126382391625,0.09938670337067992,0,upstream corridor extension
10905->7483;7483->10900;10900->10895,3,77744.72,4798.8882715782765,0.09876196395749116,0,two-sided corridor completion
10910->12660,1,16518.0,8147.862491446657,0.0986543466696532,0,upstream boundary-facing singleton
4428->6285,1,9910.800000000001,4875.430131725379,0.09838620760635629,0,downstream boundary-facing singleton
5797->8771,1,1101.2,541.5189625123865,0.09835070150969605,0,downstream boundary-facing singleton
7716->10645;10645->10644;10644->10643,3,103953.28,6381.308595874328,0.09821810099112721,0,upstream corridor extension
6286->6285,1,5506.0,2701.89289185113,0.09814358488380422,0,upstream boundary-facing singleton
11041->12740;12740->12743;12743->12661,3,127518.96,7764.811642515852,0.09742628569136201,0,upstream corridor extension
10585->6286,1,6607.2,3201.03307793284,0.09689529839971063,0,upstream boundary-facing singleton
2587->10306;10306->10304;10304->10441,3,65631.52,3175.4982021032097,0.09676747398515866,1,upstream corridor extension
6543->6656;6656->6660;6660->4295,3,70476.8,4248.002006342499,0.0964402925522725,0,downstream corridor extension
4486->11052;11052->12352;12352->11051,3,56601.68,3392.7085893377434,0.09590410996529414,0,downstream corridor extension
8078->4353;4353->8414;8414->4350,3,112542.64000000001,6730.188101797523,0.0956819651900474,0,downstream corridor extension
2164->2159;2159->2156;2156->2149,3,389384.32,23155.250163497578,0.09514610208648393,0,downstream corridor extension
12743->12744;12744->11041;11041->12740,3,100649.68000000001,5953.852180084318,0.09464673398002765,0,upstream corridor extension
7788->10650;10650->10649;10649->7778,3,84351.92,4987.807727872661,0.09460949276076062,0,two-sided corridor completion
9033->10843,1,19821.600000000002,1482.4802435624424,0.09348893653655875,1,upstream boundary-facing singleton
7483->10900;10900->10895;10895->10889,3,116066.48000000001,6776.466484107962,0.0934149667894877,0,upstream corridor extension
8818->6434,1,4184.56,1945.6673870628654,0.0929926867848885,0,upstream boundary-facing singleton
7587->7586,1,8809.6,4073.6987641931487,0.09248317208938314,0,downstream boundary-facing singleton
10352->4305,1,11012.0,5085.169054770118,0.09235686623265743,0,downstream boundary-facing singleton
12758->10352,1,11012.0,5024.525020562918,0.09125544897498944,0,upstream boundary-facing singleton
11111->8503,1,22244.24,1600.4353448984784,0.08993538017586115,1,downstream boundary-facing singleton
12439->4503;4503->3317;3317->3991,3,112322.40000000001,6285.741260626235,0.08953856058098808,0,downstream corridor extension
10909->2229,1,11232.24,5028.549177257382,0.08953778012680254,0,downstream boundary-facing singleton
10623->10629,1,22024.0,9814.049573946913,0.08912140913500649,0,downstream boundary-facing singleton
12487->7112,1,6827.44,3037.582549180245,0.08898159629905926,0,upstream boundary-facing singleton
7455->8371,1,11232.24,4995.061646386963,0.0889415049248763,0,upstream boundary-facing singleton
12135->10594,1,5506.0,2433.2996667183656,0.08838720184229443,0,upstream boundary-facing singleton
10600->6968,1,10571.52,4669.247437542232,0.08833634969318001,0,upstream boundary-facing singleton
9004->8997,1,4184.56,1832.7651540832658,0.08759655275982496,0,downstream boundary-facing singleton
8399->6186,1,8369.12,3641.5951947811745,0.08702456637689923,0,downstream boundary-facing singleton
6090->6248;6248->6543;6543->6656,3,234335.36,12592.8824320847,0.08598195292138379,0,two-sided corridor completion
6285->6286,1,5506.0,2353.4569785133576,0.08548699522387787,0,downstream boundary-facing singleton
7112->7073,1,6827.44,2916.1440584880816,0.08542423099985008,0,downstream boundary-facing singleton
5921->10573,1,7047.68,3005.4795539117317,0.0852898983470229,0,upstream boundary-facing singleton
10841->12404;12404->12410;12410->12464,3,69595.84,3709.258682950208,0.08527541147172495,0,downstream corridor extension
10165->10612,1,8809.6,3751.407477028576,0.08516635209381984,0,downstream boundary-facing singleton
4430->5794,1,13875.12,5904.572420510651,0.08511021772079305,0,upstream boundary-facing singleton
6286->10585,1,6607.2,2801.9768361856827,0.08481586257978214,0,downstream boundary-facing singleton
7107->7109;7109->10970;10970->10975,3,73119.68000000001,3856.473152218385,0.08438709036403627,0,upstream corridor extension
2261->11039;11039->12803;12803->11036,3,76863.76,3236.0012892726895,0.08420096256734488,1,two-sided corridor completion
12460->12455,1,23345.440000000002,9827.729578027649,0.08419399744042219,0,upstream boundary-facing singleton
1961->2167;2167->10042;10042->2168,3,644862.72,27133.217650776245,0.08415191887903288,1,upstream corridor extension
8482->12322,1,21143.04,8870.2399100321,0.08390694914290565,0,upstream boundary-facing singleton
2450->10585,1,4625.04,1935.1709345445151,0.08368234370057406,0,upstream boundary-facing singleton
12438->12439;12439->4503;4503->3317,3,144036.96000000002,7531.578091863266,0.08366272758728888,0,two-sided corridor completion
10306->10304;10304->10441;10441->2584,3,70697.04,3696.1888761687323,0.08365134101611571,0,two-sided corridor completion
5896->5884,1,5506.0,2301.2281893600825,0.08358983615546978,0,downstream boundary-facing singleton
4468->10833,1,2422.64,161.99217934129817,0.08358246548254082,1,downstream boundary-facing singleton
6261->10582,1,9470.32,3936.7103987951023,0.08313785381687425,0,upstream boundary-facing singleton
3971->3966;3966->12438,2,57262.4,2921.345236693879,0.08290232350770407,1,upstream corridor extension
10581->6256,1,11892.960000000001,4926.156373503249,0.08284155287671444,0,downstream boundary-facing singleton
4468->10827,1,17398.96,7206.736089447714,0.08284099842114373,0,upstream boundary-facing singleton
10612->7450,1,12113.2,5000.33027253111,0.08256002167108789,0,upstream boundary-facing singleton
8918->12035,1,3523.84,232.68768993579695,0.0825405274983388,1,upstream boundary-facing singleton
5344->5335,1,4184.56,1722.3095149319674,0.08231735307568622,0,upstream boundary-facing singleton
11039->12803;12803->11036;11036->12886,3,64310.08,3303.626510999605,0.0821924404012461,0,downstream corridor extension
12661->12743;12743->12744;12744->11041,3,111661.68000000001,5715.117842848219,0.08189191268264234,0,upstream corridor extension
10819->10285,1,10131.04,4107.640121195518,0.08109019648911697,0,downstream boundary-facing singleton
12570->3164;3164->4049;4049->8579,3,246889.04,9979.7518990621,0.08084402530839035,1,two-sided corridor completion
6968->6978,1,11012.0,4442.786831935011,0.08068991703478044,0,downstream boundary-facing singleton
10802->10808,1,1101.2,439.8351865948877,0.07988288895657242,0,upstream boundary-facing singleton
7513->8082,1,3744.0800000000004,1485.805591058593,0.07936826088430765,0,downstream boundary-facing singleton
6305->6287,1,5506.0,2166.2152421802116,0.07868562448892887,0,upstream boundary-facing singleton
4529->12407,1,14315.6,5629.212649652246,0.07864445289966535,0,upstream boundary-facing singleton
3979->12332,1,9910.800000000001,3891.1137678954537,0.07852269782248565,0,upstream boundary-facing singleton
10549->5020,1,6386.959999999999,2507.504337790268,0.07851949402502187,0,upstream boundary-facing singleton
5152->5128,1,2863.12,1112.825499126453,0.07773516297790195,0,upstream boundary-facing singleton
6759->6379,1,5506.0,2140.0470145676018,0.07773508952297864,0,downstream boundary-facing singleton
10567->5802,1,6827.44,2650.611047680051,0.07764582472141979,0,downstream boundary-facing singleton
4431->8371,1,11012.0,4263.713672121473,0.07743758939559522,0,upstream boundary-facing singleton
4503->12439;12439->12438;12438->3966,3,139191.68,6718.746473934204,0.07723158710559946,0,downstream corridor extension
8372->7046,1,11012.0,4242.735934804274,0.07705659162376088,0,downstream boundary-facing singleton
7462->7461,1,2422.64,927.3586250636725,0.07655769120163727,0,downstream boundary-facing singleton
4429->8386,1,11232.24,4282.970456884089,0.07626208942978585,0,upstream boundary-facing singleton
7590->7560,1,9250.08,3512.75769847376,0.07595086093252729,0,upstream boundary-facing singleton
10539->12323,1,5946.4800000000005,2250.098839320667,0.07567834548575518,0,downstream boundary-facing singleton
6389->10344,1,4404.8,1663.3350664904144,0.07552374984064722,0,downstream boundary-facing singleton
10589->6707,1,11672.720000000001,4395.096448017638,0.07530543777316064,0,downstream boundary-facing singleton
6978->8375,1,11232.24,4183.900348366134,0.07449805823889329,0,downstream boundary-facing singleton
4364->7424,1,5726.24,2126.2449709815924,0.07426321533786892,0,upstream boundary-facing singleton
7586->7587,1,8809.6,3258.835034385927,0.07398372308358897,0,downstream boundary-facing singleton
5005->7964;7964->7962;7962->7958,3,151745.36,6976.291082727123,0.0735578717686221,0,downstream corridor extension
10889->10623,1,9250.08,3398.196083886134,0.0734738744721372,0,downstream boundary-facing singleton
6267->10582,1,11452.48,4197.907025330199,0.07331000840569378,0,upstream boundary-facing singleton
10835->6130,1,10791.76,3926.1249287604514,0.07276153155297099,0,upstream boundary-facing singleton
10343->6374,1,11012.0,3981.217521338461,0.07230689286847913,0,upstream boundary-facing singleton
10585->2450,1,4625.04,1667.819954057243,0.07212132020727358,0,downstream boundary-facing singleton
12407->12400,1,14535.84,5240.632356748804,0.07210635720741015,0,downstream boundary-facing singleton
6163->6142,1,11452.48,4120.233172707215,0.07195355368806085,0,upstream boundary-facing singleton
6142->6138,1,11012.0,3913.837981654068,0.07108314532608188,0,downstream boundary-facing singleton
6913->10350,1,2863.12,1014.3880173202799,0.07085892434269468,0,upstream boundary-facing singleton
10575->6255,1,12553.679999999998,4442.327359749548,0.07077330885843112,0,downstream boundary-facing singleton
6286->4428,1,11012.0,3890.8969676693832,0.07066649051342869,0,upstream boundary-facing singleton
6847->10594,1,11672.720000000001,4122.379445262123,0.07063271363079253,0,upstream boundary-facing singleton
10350->6913,1,2863.12,1009.8588106367267,0.07054254174723566,0,downstream boundary-facing singleton
10907->10906,1,22024.0,7744.973537279777,0.07033212438503249,0,downstream boundary-facing singleton
7451->10612,1,8369.12,2932.6291507619367,0.07008213888107559,0,upstream boundary-facing singleton
12916->12878;12878->12796;12796->12795,3,384979.51999999996,16761.04705419038,0.06966000499638167,0,two-sided corridor completion
7589->7586,1,10571.52,3671.723082453591,0.06946443051620942,0,upstream boundary-facing singleton
10623->7670,1,22024.0,7633.469107264734,0.06931955237254571,0,downstream boundary-facing singleton
9005->10344,1,9470.32,3268.113268129564,0.06901801138989104,0,upstream boundary-facing singleton
10630->10624,1,4625.04,1591.3210124575537,0.068813286477849,0,upstream boundary-facing singleton
11107->11106;11106->9892;9892->11105,3,88976.96,3822.316897357342,0.06873360289868014,0,downstream corridor extension
4431->8696,1,11452.48,3918.644090839519,0.0684331095245662,0,downstream boundary-facing singleton
8014->5947,1,1321.44,451.9932370281865,0.0684091955787908,0,downstream boundary-facing singleton
4695->4560;4560->4565;4565->4567,3,107917.6,4607.948408630025,0.06831802647397682,0,downstream corridor extension
2825->2847,1,4184.56,1426.219894838315,0.06816582363920291,0,upstream boundary-facing singleton
10166->10613,1,10791.76,3675.818853577023,0.06812269460360541,0,upstream boundary-facing singleton
7589->7587,1,13654.88,4641.835613760951,0.06798793711495013,0,upstream boundary-facing singleton
6479->6468,1,6607.2,2237.5113319272823,0.0677294869816952,0,downstream boundary-facing singleton
8695->7451,1,4184.56,1409.4723933028138,0.06736538098642696,0,downstream boundary-facing singleton
3956->11056,1,7488.160000000001,2519.2864427120185,0.06728719585884967,0,upstream boundary-facing singleton
7450->10611,1,12113.2,4056.6654209249923,0.06697925273131777,0,downstream boundary-facing singleton
6377->6374,1,15416.8,5157.974720289538,0.06691368792861734,0,upstream boundary-facing singleton
5870->10570,1,11012.0,3666.896136282067,0.06659818627464706,0,downstream boundary-facing singleton
6260->10575,1,11012.0,3662.757112754074,0.06652301330828322,0,upstream boundary-facing singleton
8531->10841,1,11012.0,3650.550182304629,0.06630131097538375,0,upstream boundary-facing singleton
1803->12916;12916->12878;12878->12796,3,425503.68,17632.109030888543,0.06630112916866353,0,upstream corridor extension
5885->5896,1,3744.0800000000004,1241.0786915188826,0.06629552207852837,0,upstream boundary-facing singleton
10589->8381,1,11232.24,3719.145591154655,0.06622268739191213,0,downstream boundary-facing singleton
3317->4503;4503->12439;12439->12438,3,144036.96000000002,5928.4519583899155,0.0658547856982254,0,two-sided corridor completion
12878->12796;12796->12795;12795->2236,3,267811.83999999997,11008.888135589332,0.06577088233643044,0,downstream corridor extension
10601->7043,1,11232.24,3688.802571376056,0.06568240300022181,0,downstream boundary-facing singleton
9624->10629,1,12113.2,3970.0610266256267,0.06554933504979076,0,upstream boundary-facing singleton
12328->12327,1,12994.16,4255.0224759947,0.06549130495537533,0,upstream boundary-facing singleton
6265->6262,1,11232.24,3653.939646717999,0.0650616376914667,0,upstream boundary-facing singleton
4431->10607,1,6827.44,2220.4002093233853,0.06504341918269177,0,upstream boundary-facing singleton
6262->6258,1,11012.0,3561.8918902844584,0.06469109862485395,0,downstream boundary-facing singleton
12332->12331,1,9910.800000000001,3184.169891958611,0.06425656641156335,0,downstream boundary-facing singleton
6272->6266,1,11452.48,3674.300625020735,0.06416602561228198,0,downstream boundary-facing singleton
10583->6267,1,10351.279999999999,3310.7832889555752,0.06396857758568168,0,upstream boundary-facing singleton
7046->8372,1,11012.0,3512.5163614403828,0.06379434001889543,0,upstream boundary-facing singleton
3210->12570;12570->3164;3164->4049,3,239180.64,9536.316051473541,0.06379323043185128,0,upstream corridor extension
3991->3317;3317->4503;4503->12439,3,112322.40000000001,4460.5897966514485,0.0635398075062705,0,upstream corridor extension
2846->7052,1,10571.52,3353.8451727982033,0.06345057612903732,0,upstream boundary-facing singleton
10285->10819,1,10131.04,3210.0524410570006,0.0633706399551675,0,upstream boundary-facing singleton
10606->7041,1,11012.0,3488.2657530670936,0.06335390034629666,0,downstream boundary-facing singleton
10625->10630,1,22244.24,7005.396600914561,0.06298616271820984,0,upstream boundary-facing singleton
5926->5930,1,4404.8,1378.9909289825714,0.06261310066212183,0,upstream boundary-facing singleton
6675->10587,1,8148.88,2550.5436205597102,0.06259863000951567,0,upstream boundary-facing singleton
6955->10599,1,10571.52,3282.6667877755476,0.062103969680340154,0,downstream boundary-facing singleton
2169->10037;10037->2166;2166->1959,3,644862.72,24930.877850932087,0.06185720359441982,0,upstream corridor extension
6186->10577,1,5285.76,1632.1216893113883,0.061755421710837734,0,downstream boundary-facing singleton
4428->6286,1,11012.0,3395.2586819423104,0.06166470544755377,0,downstream boundary-facing singleton
6708->8327,1,8148.88,2503.345134847451,0.06144022576961377,0,downstream boundary-facing singleton
10605->10120,1,6827.44,2097.0801664240594,0.06143093652742637,0,downstream boundary-facing singleton
3164->4049;4049->8579,2,213192.32,8024.621874882346,0.061165479819741214,1,downstream corridor extension
10582->6267,1,11452.48,3493.334553069216,0.061005730690107576,0,downstream boundary-facing singleton
10889->1952,1,22024.0,6707.536302446543,0.06091115421764024,0,downstream boundary-facing singleton
10576->8649,1,11672.720000000001,3551.411730921333,0.060849771620005155,0,downstream boundary-facing singleton
12135->6802,1,5506.0,1663.3090034660654,0.06041805315895624,0,downstream boundary-facing singleton
10346->6375,1,5506.0,1661.5602635497276,0.060354531912449244,0,upstream boundary-facing singleton
10340->5992,1,6607.2,1980.2348872665527,0.05994172682124206,0,downstream boundary-facing singleton
5854->6090;6090->6248;6248->6543,3,276621.44,10193.585518453323,0.058960494275227975,0,upstream corridor extension
1954->12593,1,8809.6,2590.4231658658096,0.058809098389616093,0,upstream boundary-facing singleton
7560->7590,1,9250.08,2718.6110478238534,0.058780271042495925,0,downstream boundary-facing singleton
12660->10909,1,30393.12,8922.07114860855,0.05871112375832787,0,downstream boundary-facing singleton
8696->4431,1,11452.48,3361.4417529342068,0.058702425202824315,0,upstream boundary-facing singleton
10894->12594,1,15416.8,4520.463900145551,0.05864334881616874,0,upstream boundary-facing singleton
8161->8160;8160->8132;8132->8110,3,233454.4,8540.33714855038,0.05853194215949928,0,upstream corridor extension
6258->6675,1,5506.0,1611.312090306281,0.058529316756494046,0,downstream boundary-facing singleton
10620->10619,1,11012.0,3215.488413959961,0.05839971692626155,0,upstream boundary-facing singleton
7585->8366,1,11012.0,3214.2112837841178,0.05837652168151322,0,upstream boundary-facing singleton
10578->8399,1,11012.0,3209.509165915612,0.05829112179287345,0,upstream boundary-facing singleton
8652->6263,1,8809.6,2547.8144623926933,0.05784177402816685,0,upstream boundary-facing singleton
10611->7546,1,12553.679999999998,3628.6982652521588,0.05781090907609815,0,downstream boundary-facing singleton
10630->9625,1,11232.24,3241.016731693293,0.05770917878701476,0,downstream boundary-facing singleton
12462->12460,1,10131.04,2920.306502885192,0.057650675604581404,0,upstream boundary-facing singleton
10648->10647,1,22024.0,6335.211065576632,0.057530067794920384,0,downstream boundary-facing singleton
2148->2150;2150->12717;12717->2165,3,614910.0800000001,21986.510535512607,0.05720904242913072,0,upstream corridor extension
10599->6950,1,11232.24,3194.848863275184,0.056887118923299076,0,downstream boundary-facing singleton
7043->7042,1,11232.24,3193.105375015857,0.05685607456777735,0,downstream boundary-facing singleton
5896->10573,1,9470.32,2688.361060493105,0.056774450292980706,0,upstream boundary-facing singleton
