rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
910,screen,BIHMH gen 60 screen / mip_intensify,4999800.0,200.0,3,C4;C5;C7,192,1078515.3612064177,19712.551206417524,1058802.81,313936781.0310953,35732819.87615902,278144142.23895514,59818.915981191894,278.14237644586206,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0694912775865153,1.055514659333015,0.055515659333014944,1,1
911,screen,BIHMH gen 53 screen / add_fix,4999800.0,200.0,3,C4;C5;C7,193,1078515.3612064177,19712.551206417524,1058802.81,313942636.50673395,35731537.28254449,278151342.1421193,59757.08207018103,278.1495761358088,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.069518961244425,1.0555419812333255,0.05554298123332557,1,1
912,screen,BIHMH gen 45 screen / mip_intensify,4999800.0,200.0,3,C4;C5;C7,192,1078515.3612064177,19712.551206417524,1058802.81,313950817.8375078,35731890.89017697,278159105.3307875,59821.61654335547,278.15736896800286,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.069548925604307,1.0555715540324209,0.055572554032420896,1,1
913,screen,BIHMH gen 64 screen / add_fix,4999800.0,200.0,3,C4;C5;C7,190,1078515.3612064177,19712.551206417524,1058802.81,313957346.140939,35725883.214177996,278171629.06337,59833.86339102709,278.169887186604,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,False,False,2.0695970596328497,1.0556190590671126,0.05562005906711265,1,1
914,screen,BIHMH gen 61 screen / mip_intensify,4999800.0,200.0,3,C4;C5;C7,204,1078418.3427477926,19615.532747792542,1058802.81,312774780.6987201,35719954.20451422,276995035.74330366,59790.7509022365,276.99152817178634,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.06995996390987,1.0511473376775482,0.05114833767754823,1,1
915,screen,BIHMH gen 53 screen / add_fix,4999800.0,200.0,3,C4;C5;C7,231,1078418.3427477926,19615.532747792542,1058802.81,312792601.5629014,35729477.134151444,277003950.6236384,59173.80511152542,277.0014119210986,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.069997968092946,1.051184845239041,0.05118584523904113,1,1
916,screen,BIHMH gen 22 screen / mip_intensify,4999800.0,200.0,3,C4;C5;C7,203,1078418.3427477926,19615.532747792542,1058802.81,312815208.23857725,35728655.78881003,277026661.37953234,59891.0702349029,277.0232068967535,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.0700817723476628,1.0512675543774237,0.051268554377423725,1,1
917,screen,BIHMH gen 55 screen / crossover_fix,4999800.0,200.0,3,C4;C5;C7,237,1078418.3427477926,19615.532747792542,1058802.81,312833889.8692909,35724213.432634994,277050881.92731506,58794.50934086192,277.04875300897174,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.0701800001653603,1.0513644985981492,0.051365498598149206,1,1
918,screen,BIHMH gen 58 screen / add_fix,4999800.0,200.0,3,C4;C5;C7,230,1078418.3427477926,19615.532747792542,1058802.81,312870120.7067199,35728082.41325791,277082867.0036323,59171.28982968377,277.08034494622734,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.070301474894155,1.0514843859497858,0.0514853859497858,1,1
919,screen,BIHMH gen 52 screen / add_fix,4999800.0,200.0,3,C4;C5;C7,232,1078418.3427477926,19615.532747792542,1058802.81,312877275.7975309,35730649.4770368,277087454.39821047,59171.922283660446,277.08493625987467,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.070319129037223,1.0515018093964474,0.05150280939644747,1,1
920,screen,BIHMH gen 64 screen / crossover_fix,4999579.76,420.2400000002235,3,C4;C5;C7,256,1078418.3427477926,19615.532747792542,1058802.81,312876950.5512172,35724297.43848397,277093854.04027987,58799.07245338624,277.0916955438803,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.0703451192822904,1.0515274600126738,0.05152846001267386,1,1
921,screen,BIHMH gen 56 screen / add_fix,4999800.0,200.0,3,C4;C5;C7,231,1078418.3427477926,19615.532747792542,1058802.81,312896220.62386394,35730488.77160911,277106554.7252879,59177.12696690074,277.1040562441069,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.0703926476340846,1.0515743672853288,0.051575367285328855,1,1
922,screen,BIHMH gen 53 screen / add_fix,4999579.76,420.2400000002235,3,C4;C5;C7,231,1078418.3427477926,19615.532747792542,1058802.81,312899421.25519794,35723194.84739852,277117064.7892014,59161.618598047455,277.1146039038609,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.070433204631196,1.0516143943018308,0.05161539430183082,1,1
923,screen,BIHMH gen 64 screen / add_fix,4999579.76,420.2400000002235,3,C4;C5;C7,230,1078418.3427477926,19615.532747792542,1058802.81,312922010.2225377,35731174.930408984,277131657.7958317,59177.49629703012,277.12917356376585,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.0704892266937645,1.0516696842932653,0.05167068429326538,1,1
924,screen,BIHMH gen 66 screen / add_fix,4999800.0,200.0,3,C4;C5;C7,231,1078418.3427477926,19615.532747792542,1058802.81,312945629.8127963,35732484.307641745,277153969.65699255,59175.8481619845,277.1514812355654,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.070575002325691,1.0517543390477866,0.05175533904778662,1,1
925,screen,BIHMH gen 31 screen / crossover_fix,4999800.0,200.0,3,C4;C5;C7,231,1078418.3427477926,19615.532747792542,1058802.81,313011584.3579507,35730401.09603309,277222345.75940466,58837.50251294578,277.2197617831145,1078704.78295037,19901.97295037,19712.0,96.46725220745793,0.9951061661826573,False,96.46725220745793,0.9951061661826573,False,False,False,2.0708375490928725,1.0520134549718192,0.052014454971819224,1,1
926,screen,BIHMH gen 80 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,973,1078416.0752825502,19613.265282550037,1058802.81,569611014.7872068,35397601.442069605,534158878.05482036,54535.290316851635,534.1563967602905,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.441810330494677,1.3245719756034187,0.4099620979415882,3,3
927,screen,BIHMH gen 71 screen / remove_fix,4999381.04,618.9599999999627,2,C5;C7,974,1078416.0752825502,19613.265282550037,1058802.81,569709545.2175692,35409250.56376642,534245750.36100554,54544.292797213806,534.2432987219138,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.443295990824973,1.325122723703531,0.41144339177204825,3,3
928,screen,BIHMH gen 7 screen / remove_fix,4999381.04,618.9599999999627,2,C5;C7,973,1078416.0752825502,19613.265282550037,1058802.81,569719155.7949795,35423965.61226515,534240646.495363,54543.68735128951,534.2381822968301,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.44342053448256,1.324911503796952,0.411568192510935,3,3
929,screen,BIHMH gen 74 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,973,1078416.0752825502,19613.265282550037,1058802.81,569721475.0934664,35406096.52201836,534260830.3943848,54548.17706324796,534.2583758545717,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.443892472294838,1.3253523326102838,0.41203911567216334,3,3
930,screen,BIHMH gen 62 screen / remove_fix,4999821.52,178.48000000044703,2,C5;C7,969,1078416.0752825502,19613.265282550037,1058802.81,569872670.3736384,35393591.99081472,534424533.34979874,54545.03302489144,534.4221261063251,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.445188927176801,1.324285520028769,0.41332734271399396,3,3
931,screen,BIHMH gen 60 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,971,1078416.0752825502,19613.265282550037,1058802.81,569818368.5178455,35424190.65820181,534339615.27973235,54562.579911390225,534.3372091968967,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.445776443071443,1.3257781562267545,0.4139191253669944,3,3
932,screen,BIHMH gen 69 screen / remove_fix,4999601.28,398.71999999973923,2,C5;C7,975,1078416.0752825502,19613.265282550037,1058802.81,569825107.0745152,35427891.80181107,534342648.2196693,54567.05303481703,534.3402543435335,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.446186837428963,1.3258395365710829,0.4143293667172393,3,3
933,screen,BIHMH gen 39 screen / remove_fix,4999821.52,178.48000000044703,2,C5;C7,967,1078416.0752825502,19613.265282550037,1058802.81,569921764.9335657,35421891.53084264,534445306.53378147,54566.86894161855,534.4429204662201,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.447558001879641,1.32507888419792,0.4156953725777145,3,3
934,screen,BIHMH gen 69 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,968,1078416.0752825502,19613.265282550037,1058802.81,569868438.0767564,35389045.630558364,534424829.46183914,54562.984358823254,534.4223543348579,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.4477124430660115,1.3256860316209942,0.41585084713557074,3,3
935,screen,BIHMH gen 40 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,964,1078416.0752825502,19613.265282550037,1058802.81,569892797.7235215,35393342.029392295,534444892.5028508,54563.19127837837,534.442450857779,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.447756934298806,1.325212155748553,0.4158943285929547,3,3
936,screen,BIHMH gen 23 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,963,1078416.0752825502,19613.265282550037,1058802.81,569772930.3790076,35391590.06161277,534326768.29671854,54572.02067623199,534.3242877379278,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.447887641208942,1.325592794166623,0.41603097275966927,3,3
937,screen,BIHMH gen 51 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,967,1078416.0752825502,19613.265282550037,1058802.81,569562631.0203956,35394255.30279013,534113788.4651058,54587.252499752794,534.1112613309248,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.447911912971805,1.3258692731031378,0.4160659483058985,3,3
938,screen,BIHMH gen 66 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,967,1078416.0752825502,19613.265282550037,1058802.81,569750730.3975792,35401606.71611568,534294553.2780457,54570.40341784067,534.2920164951404,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.447989022584394,1.3256309691234862,0.4161339756448518,3,3
939,screen,BIHMH gen 62 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,967,1078416.0752825502,19613.265282550037,1058802.81,569939421.862929,35408607.30895257,534476249.15510064,54565.39887575935,534.4738361115742,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.448017451999356,1.3252104605716888,0.4161532693014206,3,3
940,screen,BIHMH gen 31 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,962,1078416.0752825502,19613.265282550037,1058802.81,569878173.1267859,35418031.56118437,534405568.5666588,54572.99894268364,534.4031451629836,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.448403826354765,1.3250576354517656,0.4165431956136515,3,3
941,screen,BIHMH gen 63 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,969,1078416.0752825502,19613.265282550037,1058802.81,569933882.1622459,35402039.46063066,534477270.77564263,54571.92597254305,534.4748778677806,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.448417989043767,1.3255939646372958,0.41655375400146266,3,3
942,screen,BIHMH gen 41 screen / remove_fix,4999821.52,178.48000000044703,2,C5;C7,964,1078416.0752825502,19613.265282550037,1058802.81,569807186.7112542,35400118.09252087,534352492.3244494,54576.29428396589,534.3500280853232,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.448438660472308,1.3257567858543948,0.4165806986664701,3,3
943,screen,BIHMH gen 20 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,973,1078416.0752825502,19613.265282550037,1058802.81,570056447.5064124,35405786.1873939,534596102.1115327,54559.20748577698,534.5936909985932,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.448516192507314,1.325255659698099,0.41664598754780047,3,3
944,screen,BIHMH gen 16 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,966,1078416.0752825502,19613.265282550037,1058802.81,569903445.1198175,35431153.36124237,534417715.2354982,54576.523076963065,534.4152946336006,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.4487585646067345,1.325480637768791,0.4168973233999823,3,3
945,screen,BIHMH gen 51 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,977,1078416.0752825502,19613.265282550037,1058802.81,569904110.6789913,35408740.3461359,534440793.6500018,54576.68285363611,534.4383399270347,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449050075182724,1.3263824872496144,0.41718767603582807,3,3
946,screen,BIHMH gen 45 screen / remove_fix,4999601.28,398.71999999973923,2,C5;C7,963,1078416.0752825502,19613.265282550037,1058802.81,569953996.3337464,35410910.56395027,534488510.1114665,54575.65832966914,534.4861105894021,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449135731053678,1.325533800896146,0.41727093160895745,3,3
947,screen,BIHMH gen 57 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,978,1078416.0752825502,19613.265282550037,1058802.81,570055583.1092185,35406327.1942256,534594688.38145506,54567.53353781198,534.5923184827602,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449175902711899,1.324903994107429,0.41730576671619357,3,3
948,screen,BIHMH gen 49 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,965,1078416.0752825502,19613.265282550037,1058802.81,569881904.8111606,35396725.15990151,534430604.45654535,54575.194713665274,534.4281268531962,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449319204710481,1.3257841531687315,0.4174573187324976,3,3
949,screen,BIHMH gen 20 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,969,1078416.0752825502,19613.265282550037,1058802.81,569986314.3059433,35437894.974373,534493841.2760884,54578.05548186136,534.4914443345082,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449359350771767,1.3257681672216626,0.41749428332622396,3,3
950,screen,BIHMH gen 75 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,971,1078416.0752825502,19613.265282550037,1058802.81,569921199.6819937,35391579.560431324,534475043.4514493,54576.670113141176,534.4726310072303,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449442140997029,1.3251915303816326,0.4175780188510968,3,3
951,screen,BIHMH gen 55 screen / remove_fix,4999821.52,178.48000000044703,2,C5;C7,973,1078416.0752825502,19613.265282550037,1058802.81,570054610.8542855,35399821.18287191,534600222.4162352,54567.25517831018,534.5978097257203,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449599533856989,1.3252756591053452,0.417729121946781,3,3
952,screen,BIHMH gen 76 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,971,1078416.0752825502,19613.265282550037,1058802.81,569927936.2823421,35409762.57150774,534463593.68401766,54580.02681672094,534.4612048335117,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449645591659943,1.3247142405900219,0.4177820436366747,3,3
953,screen,BIHMH gen 48 screen / remove_fix,4999601.28,398.71999999973923,2,C5;C7,968,1078416.0752825502,19613.265282550037,1058802.81,569925817.66118,35408551.16502704,534462687.27804315,54579.21810981808,534.4602668687264,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449655046204738,1.3253635271461262,0.41779154531070606,3,3
954,screen,BIHMH gen 65 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,966,1078416.0752825502,19613.265282550037,1058802.81,569927595.6869547,35397890.098901674,534475131.27692515,54574.311127885594,534.472649718391,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449673700144022,1.3259451844786814,0.41780957705792365,3,3
955,screen,BIHMH gen 70 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,971,1078416.0752825502,19613.265282550037,1058802.81,569973047.1189022,35387303.34400667,534531172.3674503,54571.40744519668,534.5287263269755,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449681900674602,1.325509776893886,0.4178149599478239,3,3
956,screen,BIHMH gen 24 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,968,1078416.0752825502,19613.265282550037,1058802.81,569946010.7586415,35397950.57388238,534493481.06747156,54579.11728755082,534.4910868041931,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449700524514998,1.325231244878496,0.41783547503402196,3,3
957,screen,BIHMH gen 36 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,965,1078416.0752825502,19613.265282550037,1058802.81,569959935.7201104,35398192.212063596,534507167.3546876,54576.15335922816,534.5047349007925,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449711563936571,1.3258083973331731,0.41784582868958375,3,3
958,screen,BIHMH gen 68 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,970,1078416.0752825502,19613.265282550037,1058802.81,570003181.720473,35398893.935262956,534549712.0684162,54575.716793922686,534.5472920838463,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449837582195825,1.3260937047809371,0.41796970860892857,3,3
959,screen,BIHMH gen 80 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,975,1078416.0752825502,19613.265282550037,1058802.81,570087825.8941132,35423449.41345161,534609799.92056143,54576.56010010952,534.6074283696986,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449981862542742,1.3260766674102593,0.41811096733150654,3,3
960,screen,BIHMH gen 6 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,966,1078416.0752825502,19613.265282550037,1058802.81,569935408.1803802,35422594.19213258,534458232.4485455,54581.53970215864,534.4558138615529,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.449991902068298,1.325113658031303,0.41812862492128844,3,3
961,screen,BIHMH gen 51 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,980,1078416.0752825502,19613.265282550037,1058802.81,570129839.5745867,35427830.52006364,534647434.66626763,54574.38825546491,534.6450535379377,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450198303557518,1.3261970494076007,0.41832551782174365,3,3
962,screen,BIHMH gen 70 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,980,1078416.0752825502,19613.265282550037,1058802.81,570028317.9960307,35415195.45716029,534558538.9290101,54583.60986029805,534.5561522487474,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450259942847067,1.3266277310382337,0.41839162406989006,3,3
963,screen,BIHMH gen 65 screen / remove_fix,4999381.04,618.9599999999627,2,C5;C7,974,1078416.0752825502,19613.265282550037,1058802.81,570021575.538139,35415051.99347015,534551949.781302,54573.763366826286,534.5495033052781,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450276556657268,1.3253815730315797,0.41840857196473247,3,3
964,screen,BIHMH gen 63 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,974,1078416.0752825502,19613.265282550037,1058802.81,570119013.229532,35411441.25962403,534652998.01804274,54573.95186529534,534.6506233866019,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450351693628431,1.3256858017900433,0.41847862802850966,3,3
965,screen,BIHMH gen 29 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,966,1078416.0752825502,19613.265282550037,1058802.81,569999380.0697494,35393510.16160151,534551292.7690047,54577.13914311536,534.5488681824194,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450362288438853,1.3255112991465616,0.41849433565887517,3,3
966,screen,BIHMH gen 35 screen / swap_fix,4999381.04,618.9599999999627,2,C5;C7,968,1078416.0752825502,19613.265282550037,1058802.81,570057602.6459672,35433090.79601738,534569928.54719174,54583.30275813427,534.5675544078928,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450427112180837,1.3260853343784353,0.41855822048764046,3,3
967,screen,BIHMH gen 49 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,969,1078416.0752825502,19613.265282550037,1058802.81,569944262.0874925,35387294.852352396,534502388.2596529,54578.97548719339,534.4999182954144,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450496129667709,1.3257949496972543,0.4186306364371991,3,3
968,screen,BIHMH gen 37 screen / remove_fix,4999381.04,618.9599999999627,2,C5;C7,974,1078416.0752825502,19613.265282550037,1058802.81,570065947.4787,35416941.91568959,534594424.68656915,54580.876441305394,534.5920290792867,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450520648454109,1.3264301595848822,0.4186505269998494,3,3
969,screen,BIHMH gen 68 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,969,1078416.0752825502,19613.265282550037,1058802.81,569937638.9392006,35413563.91935393,534469485.5319213,54589.487925356116,534.4670684748107,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450691078720537,1.3260314427716573,0.4188272360711366,3,3
970,screen,BIHMH gen 23 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,969,1078416.0752825502,19613.265282550037,1058802.81,569952663.6631194,35401889.33710895,534496186.81925285,54587.50675761373,534.4937804662095,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450755653878868,1.3256811837021192,0.41889046905141114,3,3
971,screen,BIHMH gen 66 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,970,1078416.0752825502,19613.265282550037,1058802.81,570041179.4248765,35416513.25763565,534570080.982318,54585.18492282039,534.567699540391,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450802849385621,1.32600810656841,0.4189339504000559,3,3
972,screen,BIHMH gen 76 screen / remove_fix,4999821.52,178.48000000044703,2,C5;C7,974,1078416.0752825502,19613.265282550037,1058802.81,570048449.4237738,35395644.45624645,534598228.70160013,54576.265927194065,534.595766459689,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450852286945409,1.326366468650029,0.418981977701708,3,3
973,screen,BIHMH gen 59 screen / remove_fix,4999601.28,398.71999999973923,2,C5;C7,974,1078416.0752825502,19613.265282550037,1058802.81,570007885.4249915,35396467.7269634,534556829.9381733,54587.75985479275,534.5544424769621,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450855261218194,1.3264644107284576,0.41898702835068036,3,3
974,screen,BIHMH gen 80 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,971,1078416.0752825502,19613.265282550037,1058802.81,570155141.7946622,35424116.40122068,534676447.9155281,54577.47791348753,534.674083878792,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.450871101024118,1.3257930931343158,0.4189968566218626,3,3
975,screen,BIHMH gen 44 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,969,1078416.0752825502,19613.265282550037,1058802.81,570145111.2989525,35412385.2894236,534678148.4807492,54577.52877965694,534.6757709112652,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.45092444380205,1.3261292699463196,0.41905011463269626,3,3
976,screen,BIHMH gen 39 screen / swap_fix,4999821.52,178.48000000044703,2,C5;C7,967,1078416.0752825502,19613.265282550037,1058802.81,570064973.793073,35413462.19657149,534596927.8179367,54583.77856489112,534.5945291762189,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.451013290224383,1.3263105932329993,0.4191430431495661,3,3
977,screen,BIHMH gen 66 screen / swap_fix,4999601.28,398.71999999973923,2,C5;C7,977,1078416.0752825502,19613.265282550037,1058802.81,570034068.477705,35409079.72467782,534570406.48683757,54582.266189607195,534.5679721909147,1078704.78295037,19901.97295037,19712.0,98.73471744996277,0.9949911364930011,False,98.73471744996277,0.9949911364930011,False,False,False,6.4511606305964,1.3259300122978106,0.4192917179111618,3,3
