road_component_id,source_init_node,source_term_node,edge_count,edge_indices,length_miles,lanes,lane_miles,max_flood_depth_mm,minimum_capacity_retention_ratio,contains_closed_edge,repair_cost_usd,baseline_component_flow_veh_per_period,same_flow_vehicle_min_saving,capacity_loss_proxy_vehicle_min,closed_link_proxy_vehicle_min,impact_score,impact_per_dollar,capacity_loss_fraction,depth_norm,impact_norm,flow_norm,severity_index,severe_for_warmstart,upstream_candidate_count,downstream_candidate_count,upstream_severe_count,downstream_severe_count,upstream_boundary,downstream_boundary,boundary_end_count,interior_severe_segment,warmstart_singleton_score
9905->10770,9905,10770,1,"(18171,)",0.5,1,0.5,63.5,0.637,False,11012.0,1351.199030002818,3.044186627543091,459.82991989783403,0.0,39.830580219369814,0.0036170160024854535,0.363,0.21166666666666667,0.34795683373162184,0.7860190913156629,0.3523722925843862,False,3,4,0,0,True,True,2,False,0.00542552400372818
7645->2800,7645,2800,1,"(13987,)",0.25,1,0.25,88.9,0.637,False,5506.0,1105.756579231188,2.7089600768236495,215.030163354065,0.0,19.91137314514885,0.003616304603187223,0.363,0.29633333333333334,0.2820318359534461,0.7641814226080278,0.3473443597135033,False,4,3,0,1,True,False,1,False,0.004520380753984029
2742->4493,2742,4493,1,"(4047,)",0.5,1,0.5,63.5,0.637,False,11012.0,982.6864481817016,0.9009004046713747,486.4297918499423,0.0,39.815283752666765,0.0036156269299552094,0.363,0.21166666666666667,0.34791991716702086,0.75132927996503,0.3488922364799426,False,3,3,0,1,True,False,1,False,0.004519533662444012
9621->12101,9621,12101,1,"(17556,)",0.62,1,0.62,63.5,0.637,False,13654.88,982.1834955028436,1.1142606473118886,602.8642295396456,0.0,49.34339901048354,0.0036136091280541127,0.363,0.21166666666666667,0.3685909596431777,0.7512735215794257,0.3550879733842292,False,3,4,0,3,True,False,1,False,0.004517011410067641
4614->11198,4614,11198,1,"(7315,)",0.5,1,0.5,31.75,0.742,False,11012.0,1621.7178535352177,3.9262096063426277,448.28914951294945,0.0,39.789341567378585,0.0036132711194495626,0.258,0.10583333333333333,0.34785727653453197,0.8059021275277336,0.2964140623797996,False,3,4,0,0,True,True,2,False,0.005419906679174344
10485->1862,10485,1862,1,"(19726,)",0.28,1,0.28,63.5,0.637,False,6166.72,1101.4722452315166,0.7854895979781149,268.6887336127953,0.0,22.280588287001738,0.003613037122976515,0.363,0.21166666666666667,0.29260590560868077,0.7637585574884036,0.33354096076477796,False,4,4,0,0,True,True,2,False,0.0054195556844647726
2505->11180,2505,11180,1,"(3464,)",0.75,1,0.75,19.05,0.742,False,16518.0,1970.9244619103574,11.505687766971988,602.1692895468224,0.0,59.67923093071778,0.003612981652180517,0.258,0.0635,0.38698841156300395,0.8271520474544194,0.3018117282143431,False,4,3,0,0,True,True,2,False,0.005419472478270775
12687->12686,12687,12686,1,"(27003,)",0.5,1,0.5,63.5,0.637,False,11012.0,1213.0819576967872,2.029164773002761,471.80223283278616,0.0,39.77334339962565,0.0036118183254291365,0.363,0.21166666666666667,0.3478186271060923,0.7742722336093039,0.3511561448260914,False,4,4,0,0,True,True,2,False,0.005417727488143705
10176->10174,10176,10174,1,"(18733,)",0.73,1,0.73,63.5,0.637,False,16077.52,1212.3885852179974,2.954123493951931,688.4375382791083,0.0,58.029126556280595,0.0036093331904597597,0.363,0.21166666666666667,0.38427210495379555,0.774209950348363,0.3620859598543083,False,4,4,0,0,True,True,2,False,0.005413999785689639
12395->10832,12395,10832,1,"(26016,)",0.5,1,0.5,63.5,0.637,False,11012.0,1100.2423273346308,1.3948463257492942,479.2655577869652,0.0,39.736090948706504,0.003608435429413958,0.363,0.21166666666666667,0.34772857137838875,0.7636368605865114,0.3500655908055011,False,5,3,0,0,True,True,2,False,0.005412653144120937
2800->7624,2800,7624,1,"(4197,)",0.06,1,0.06,88.9,0.637,False,1321.44,1103.4688565701401,0.6475384945768385,51.50046792020925,0.0,4.76757592819358,0.0036078640938624375,0.363,0.29633333333333334,0.1551311024854974,0.76395582774444,0.3092515801867599,False,3,3,1,0,False,True,1,False,0.004509830117328047
9808->9805,9808,9805,1,"(18001,)",0.8,1,0.8,53.975,0.637,False,17619.2,939.0476834451248,29.106393542197452,430.578074640733,0.0,63.55263951345609,0.003607010506348534,0.363,0.17991666666666667,0.3930849221040823,0.7463820669789266,0.3555970166624507,False,4,3,0,1,True,False,1,False,0.0045087631329356675
8286->8281,8286,8281,1,"(15231,)",0.51,4,2.04,228.6,0.463,False,44928.96,24.59142923101211,147.54435875825718,181.28427096774192,0.0,162.04710043567653,0.003606740517378469,0.5369999999999999,0.762,0.4843715163265207,0.3534892471715634,0.5210103796151124,True,2,2,2,1,False,False,0,True,0.0007213481034756939
9214->9216,9214,9216,1,"(17184,)",0.46,1,0.46,63.5,0.637,False,10131.04,1099.7669774745211,1.280488911914533,440.7338157568694,0.0,36.539194172464086,0.0036066577737788106,0.363,0.21166666666666667,0.3396764568710213,0.7635897896404595,0.3476452493586857,False,4,3,0,2,True,False,1,False,0.004508322217223513
2339->7795,2339,7795,1,"(2961,)",0.27,1,0.27,63.5,0.637,False,5946.4800000000005,646.2162175977104,12.99750262130453,105.55941914458602,0.0,21.442256152871412,0.0036058737526858597,0.363,0.21166666666666667,0.2889926733043609,0.705688221943793,0.32664995751902093,False,2,4,0,1,True,False,1,False,0.004507342190857325
3901->10951,3901,10951,1,"(5627,)",0.5,1,0.5,63.5,0.637,False,11012.0,980.1297630713796,0.8892417287594588,485.1642327203329,0.0,39.70238034638609,0.0036053741687600885,0.363,0.21166666666666667,0.3476470068626476,0.75104554408767,0.34878198980089464,False,4,4,1,0,False,True,1,False,0.004506717710950111
5009->2703,5009,2703,1,"(8580,)",1.0,1,1.0,38.1,0.742,False,22024.0,603.7315569257537,62.75781480276566,207.68365558245927,0.0,79.3725072493624,0.003603909700752016,0.258,0.127,0.4146801294548675,0.6982858409908218,0.30993262293554247,False,4,4,0,0,True,True,2,False,0.005405864551128024
12074->10323,12074,10323,1,"(25006,)",0.19,1,0.19,127.0,0.564,False,4184.56,70.23841956553862,12.648879343155643,30.35494285714286,0.0,15.077274771727073,0.0036030729089144547,0.43600000000000005,0.42333333333333334,0.25613167405909343,0.46510696232092613,0.3606168651164873,False,3,4,0,0,True,True,2,False,0.005404609363371682
6730->7731,6730,7731,1,"(11921,)",0.38,2,0.76,63.5,0.637,False,16738.24,2420.8645149230333,3.0507922144562745,715.5729668324641,0.0,60.2966295610534,0.003602327936572387,0.363,0.21166666666666667,0.38798578963981833,0.8495598454393566,0.3707350547692145,False,4,4,0,0,True,True,2,False,0.00540349190485858
12473->11445,12473,11445,1,"(26275,)",1.01,1,1.01,38.1,0.742,False,22244.24,424.0963392153352,68.80769427773313,141.07790307157282,0.0,80.09392652345896,0.00360065916045947,0.258,0.127,0.41556051461908006,0.6598576961682628,0.3063539240025503,False,4,4,0,0,True,True,2,False,0.005400988740689205
11101->3154,11101,3154,1,"(22502,)",1.0,1,1.0,63.5,0.637,False,22024.0,1245.3455276790785,4.467925811756442,935.2974342362185,0.0,79.29172055065392,0.0036002415796700838,0.363,0.21166666666666667,0.4145810496723329,0.7771317029517977,0.37147081853021297,False,4,3,2,1,False,False,0,False,0.0036002415796700838
12764->12760,12764,12760,1,"(27269,)",0.51,1,0.51,53.975,0.637,False,11232.24,1097.849769169903,1.4073410832258775,487.78782663941803,0.0,40.430367214379324,0.003599492818385231,0.363,0.17991666666666667,0.3493935644312407,0.7633997338553452,0.3441913760482401,False,4,4,0,0,True,True,2,False,0.0053992392275778464
10874->12580,10874,12580,1,"(21493,)",1.13,1,1.13,88.9,0.637,False,24887.12,1019.1125075656544,2.336231578553558,1090.5124160304933,0.0,89.57722486099303,0.0035993407377387593,0.363,0.29633333333333334,0.4264565568376913,0.7552935624210373,0.38978298996007776,False,3,4,3,1,False,False,0,False,0.0035993407377387593
2703->5009,2703,5009,1,"(3933,)",1.0,1,1.0,38.1,0.742,False,22024.0,602.9633339509539,62.67776104741635,207.41938687912815,0.0,79.27131199774661,0.0035993149290658648,0.258,0.127,0.4145560040983161,0.6981472517987526,0.30988152640937006,False,4,4,0,0,True,True,2,False,0.005398972393598797
9086->9671,9086,9671,1,"(16871,)",0.46,1,0.46,63.5,0.637,False,10131.04,1244.7655108975941,2.0504641996760182,430.0364379510627,0.0,36.453379235761034,0.00359818727749185,0.363,0.21166666666666667,0.3394509762839354,0.7770809534389548,0.34892672156240945,False,4,3,1,1,False,False,0,False,0.00359818727749185
8971->12513,8971,12513,1,"(16497,)",1.0,1,1.0,107.95,0.564,False,22024.0,853.6660614186773,1.492826012502442,970.9523550744609,0.0,79.16901441845933,0.0035946701061777752,0.43600000000000005,0.35983333333333334,0.41443036748624157,0.7360006681248902,0.4224958437250282,True,3,4,3,2,False,False,0,True,0.000718934021235555
4996->11674,4996,11674,1,"(8536,)",0.28,1,0.28,63.5,0.637,False,6166.72,380.8190448760553,17.275972385700268,61.115443770319374,0.0,22.165207887325817,0.0035943269497116484,0.363,0.21166666666666667,0.2921164076802436,0.648151717154407,0.32183342735284715,False,3,3,0,0,True,True,2,False,0.005391490424567473
5642->5656,5642,5656,1,"(10016,)",0.26,1,0.26,127.0,0.564,False,5726.24,172.63687847703721,16.31156354437792,53.37304512042802,0.0,20.58140715401216,0.0035942271287986815,0.43600000000000005,0.42333333333333334,0.2851391277192836,0.562241618550228,0.3790325668374746,False,4,3,4,2,False,False,0,False,0.0035942271287986815
11713->7533,11713,7533,1,"(24095,)",0.14,1,0.14,19.05,0.742,False,3083.36,1483.8126780420964,0.7895296301445878,128.62875343411326,0.0,11.079829904873648,0.003593427269236692,0.258,0.0635,0.2279671507754394,0.7962191438071353,0.25101205961334533,False,4,3,0,0,True,True,2,False,0.005390140903855038
10413->12707,10413,12707,1,"(19424,)",0.27,1,0.27,63.5,0.637,False,5946.4800000000005,1207.8664315719652,1.072395333233876,253.67783348221786,0.0,21.366622011811305,0.0035931546077362245,0.363,0.21166666666666667,0.28866007612763517,0.7738028657663768,0.3333616427482616,False,4,3,0,0,True,True,2,False,0.005389731911604337
12931->5143,12931,5143,1,"(27840,)",0.44,1,0.44,25.4,0.742,False,9690.56,1903.366066475873,5.984760928047118,360.11685977723516,0.0,34.79410971022593,0.003590515894873561,0.258,0.08466666666666667,0.3349865789810469,0.8233513291285872,0.2900644399405061,False,3,3,0,0,True,True,2,False,0.005385773842310341
7477->7476,7477,7476,1,"(13451,)",0.08,1,0.08,88.9,0.637,False,1761.92,1095.3762507888,0.2182836490491939,76.34334317497621,0.0,6.325751103047291,0.0035902601156961103,0.363,0.29633333333333334,0.17869209018403415,0.7631540397236144,0.3162396976942383,False,3,4,1,0,False,True,1,False,0.004487825144620138
11077->12434,11077,12434,1,"(22398,)",1.07,1,1.07,63.5,0.637,False,23565.68,1406.239823315171,7.486114189415872,963.8781348950217,0.0,84.59636498101762,0.0035898121752063854,0.363,0.21166666666666667,0.42088413977294603,0.7903690007529772,0.3746854753405149,False,4,3,2,2,False,False,0,False,0.0035898121752063854
8552->2131,8552,2131,1,"(15649,)",0.18,1,0.18,63.5,0.637,False,3964.3199999999997,1276.7559999730256,0.8805325432679538,166.846474076475,0.0,14.228250469385955,0.0035890771858442193,0.363,0.21166666666666667,0.25078640000019703,0.7798453212940678,0.3226037854627992,False,4,3,0,1,True,False,1,False,0.004486346482305274
11811->4615,11811,4615,1,"(24457,)",0.91,1,0.91,19.05,0.742,False,20041.84,1693.4907964159079,8.28169743991778,795.1955383650538,0.0,71.89734050912209,0.003587362263600652,0.258,0.0635,0.40506238586140075,0.8106207414881919,0.30558078990723936,False,4,4,0,0,True,True,2,False,0.005381043395400978
10694->12162,10694,12162,1,"(20683,)",0.4,1,0.4,63.5,0.637,False,8809.6,1094.211144353458,1.0856260977525427,381.31069958429305,0.0,31.590482064495987,0.0035859155994024685,0.363,0.21166666666666667,0.3257488306968304,0.7630381178084255,0.343411794323225,False,3,4,1,1,False,False,0,False,0.0035859155994024685
6583->2418,6583,2418,1,"(11626,)",0.05,2,0.1,63.5,0.637,False,2202.4,2684.2979631420344,0.5887193039626428,91.35001505817736,0.0,7.896720508616832,0.0035855069508794186,0.363,0.21166666666666667,0.19783368715822708,0.8608171794057539,0.31481515742137683,False,3,4,0,0,True,True,2,False,0.005378260426319128
10657->12679,10657,12679,1,"(20511,)",0.5,2,1.0,63.5,0.637,False,22024.0,2411.293390219955,3.935472595727973,937.8208935534042,0.0,78.96114408000031,0.003585231750817304,0.363,0.21166666666666667,0.41417457724507617,0.8491281261936966,0.37854851912622584,False,3,4,0,2,True,False,1,False,0.00448153968852163
11779->9669,11779,9669,1,"(24313,)",1.0,1,1.0,44.45,0.742,False,22024.0,1481.0859917180821,5.587871133476708,917.0884460718365,0.0,78.95494681922364,0.003584950364112951,0.258,0.14816666666666667,0.4141669411391479,0.7960187467738093,0.3237852903524586,False,4,4,0,0,True,True,2,False,0.0053774255461694264
5165->12868,5165,12868,1,"(9006,)",0.77,1,0.77,63.5,0.637,False,16958.48,1341.4482759341292,4.521317743861005,703.0278892619035,0.0,60.76354888481329,0.0035830775449694364,0.363,0.21166666666666667,0.3887334265417806,0.7852300552251,0.3645263668183775,False,3,4,0,0,True,True,2,False,0.005374616317454155
12765->10676,12765,10676,1,"(27272,)",0.52,1,0.52,63.5,0.637,False,11452.48,1204.8670777357627,2.0398377498937985,487.35152055729134,0.0,41.02795939447711,0.003582451957521612,0.363,0.21166666666666667,0.35080449938753844,0.7735320228902647,0.35197788543862135,False,4,4,0,0,True,True,2,False,0.005373677936282418
4777->4787,4777,4787,1,"(7828,)",0.15,1,0.15,19.05,0.742,False,3303.6,1961.0371154206396,2.243994293772691,119.82968900017697,0.0,11.830369413786848,0.0035810538242483495,0.258,0.0635,0.23390586140034922,0.8266040112448184,0.2558321595445866,False,4,4,0,0,True,True,2,False,0.0053715807363725245
12787->12868,12787,12868,1,"(27357,)",0.51,2,1.02,63.5,0.637,False,22464.48,2408.93834527498,3.9946175867297176,955.643048273051,0.0,80.4460614485738,0.0035810337674664094,0.363,0.21166666666666667,0.41598740256812705,0.8490216359411029,0.37908171769788174,False,4,4,0,0,True,True,2,False,0.005371550651199614
12227->12701,12227,12701,1,"(25491,)",0.07,1,0.07,63.5,0.637,False,1541.68,1092.8524077202653,0.18880792629194404,66.64651123241268,0.0,5.520528824884958,0.003580852592551605,0.363,0.21166666666666667,0.16722013830213403,0.7629027748485429,0.2958396523088278,False,3,4,0,0,True,True,2,False,0.005371278888827408
10914->12660,10914,12660,1,"(21671,)",1.58,1,1.58,127.0,0.564,False,34797.92,38.788991962087046,112.80856413446288,147.24810000000005,0.0,124.58841213446289,0.0035803407828531963,0.43600000000000005,0.42333333333333334,0.4586543379910632,0.4016058436610301,0.4150235524300887,True,3,4,3,4,False,False,0,True,0.0007160681565706393
1934->1933,1934,1933,1,"(1883,)",0.55,1,0.55,63.5,0.637,False,12113.2,641.6455553140653,26.286947278598944,213.50755853075523,0.0,43.36755196105936,0.0035801895420747086,0.363,0.21166666666666667,0.3561417744465607,0.7049155476233652,0.3467174204296381,False,4,3,0,0,True,True,2,False,0.005370284313112063
2573->12688,2573,12688,1,"(3621,)",0.54,1,0.54,63.5,0.637,False,11892.960000000001,1092.2874437410019,1.452757350624009,513.864443333067,0.0,42.56191281726937,0.003578748504768314,0.363,0.21166666666666667,0.3543363362739113,0.7628464496262244,0.35196887917812913,False,4,4,0,0,True,True,2,False,0.005368122757152471
11048->3944,11048,3944,1,"(22265,)",1.0,1,1.0,88.9,0.637,False,22024.0,1091.9618474709484,2.6862840804966526,951.3171615166902,0.0,78.79165700183187,0.0035775361878783085,0.363,0.29633333333333334,0.41396552607060694,0.7628139754276312,0.3867877220306119,False,3,4,2,0,False,True,1,False,0.004471920234847886
1970->10746,1970,10746,1,"(2002,)",1.03,1,1.03,53.975,0.637,False,22684.72,342.7765043039212,66.45517980657006,183.086724563133,0.0,81.1021177716207,0.0035751870762178546,0.363,0.17991666666666667,0.4167778301369149,0.6367089249223433,0.35173757486664214,False,4,2,1,0,False,True,1,False,0.0044689838452723184
7050->11203,7050,11203,1,"(12494,)",0.54,1,0.54,63.5,0.637,False,11892.960000000001,1012.0258257793745,15.287781850900338,340.07537549018235,0.0,42.49381189011493,0.0035730223502067546,0.363,0.21166666666666667,0.3541821945840857,0.7545335223992267,0.3510913439484817,False,4,4,1,2,False,False,0,False,0.0035730223502067546
11043->12656,11043,12656,1,"(22244,)",0.74,1,0.74,127.0,0.564,False,16297.76,171.60128055408035,46.14671746265202,150.9966467944595,0.0,58.226449206208784,0.003572665765492238,0.43600000000000005,0.42333333333333334,0.3846008960537131,0.5615894253965813,0.40880587802243873,True,2,3,2,3,False,False,0,True,0.0007145331530984477
7655->2408,7655,2408,1,"(14022,)",0.17,1,0.17,76.2,0.637,False,3744.0800000000004,1202.0571852480073,0.659130119853905,158.95489050354547,0.0,13.375521360137544,0.0035724453965026233,0.363,0.254,0.2451090125344701,0.7732776765729126,0.3287104714176323,False,3,3,0,0,True,True,2,False,0.005358668094753935
10192->10186,10192,10186,1,"(18788,)",0.5,1,0.5,63.5,0.637,False,11012.0,1201.9978406657658,1.9381395068756149,467.49130303036395,0.0,39.33744374930473,0.0035722342670999577,0.363,0.21166666666666667,0.3467596747441781,0.7732722984066831,0.3507384655972551,False,4,4,0,0,True,True,2,False,0.005358351400649937
7751->7744,7751,7744,1,"(14308,)",0.26,1,0.26,63.5,0.637,False,5726.24,1369.752611132514,1.643329747677249,235.04954807033945,0.0,20.447293593304405,0.0035708062521487755,0.363,0.21166666666666667,0.28452496959030393,0.7875048669776095,0.33349131090818546,False,3,4,0,0,True,True,2,False,0.0053562093782231635
12575->12578,12575,12578,1,"(26618,)",0.05,1,0.05,19.05,0.742,False,1101.2,1607.873004121451,0.3761453606144819,44.44620375678582,0.0,3.931841661157348,0.003570506412238783,0.258,0.0635,0.13970848830268845,0.80496794181205,0.22540934067201154,False,4,3,0,0,True,True,2,False,0.005355759618358174
12453->4455,12453,4455,1,"(26205,)",0.15,1,0.15,88.9,0.637,False,3303.6,971.327390953631,0.2550065766666941,144.24211755661423,0.0,11.794375981195833,0.003570158609152389,0.363,0.29633333333333334,0.2336290854628645,0.7500629877229709,0.3314116910778231,False,3,4,1,2,False,False,0,False,0.003570158609152389
10159->8914,10159,8914,1,"(18680,)",0.17,2,0.34,63.5,0.637,False,7488.160000000001,2021.610552002088,9.61184598026605,213.86329228122668,0.0,26.720909362764186,0.003568421262735329,0.363,0.21166666666666667,0.3098046485611155,0.8299190182052842,0.34531662972219646,False,3,3,0,0,True,True,2,False,0.005352631894102994
8906->9047,8906,9047,1,"(16306,)",0.33,1,0.33,63.5,0.637,False,7267.92,1088.830120105822,0.8738344975365445,313.0343042099435,0.0,25.91657883433203,0.0035658866407902163,0.363,0.21166666666666667,0.306903703257837,0.762501129433866,0.33770455725407106,False,4,4,0,0,True,True,2,False,0.005348829961185324
2803->7688,2803,7688,1,"(4206,)",0.06,1,0.06,63.5,0.637,False,1321.44,1200.054470057387,0.230702679029001,56.00825648110691,0.0,4.711363197517554,0.003565325098012436,0.363,0.21166666666666667,0.15416616153087476,0.7730960316104561,0.29294278495364134,False,3,2,2,1,False,False,0,False,0.003565325098012436
7794->10652,7794,10652,1,"(14451,)",0.51,1,0.51,63.5,0.637,False,11232.24,1086.7720893227704,1.3377568165735236,482.8658805511788,0.0,39.96702726066783,0.0035582419233089594,0.363,0.21166666666666667,0.3482855250720199,0.7622950511889971,0.350098495973839,False,3,4,0,2,True,False,1,False,0.004447802404136199
3884->11137,3884,11137,1,"(5572,)",0.49,1,0.49,63.5,0.637,False,10791.76,1233.4063176104858,2.0863326229489485,453.90203113112506,0.0,38.398495113438955,0.0035581309363291024,0.363,0.21166666666666667,0.3444392251642806,0.7760822709023854,0.35032332797285604,False,4,4,0,0,True,True,2,False,0.005337196404493654
5630->11817,5630,11817,1,"(9974,)",1.0,1,1.0,63.5,0.637,False,22024.0,221.4541541288195,69.17588496139386,114.83979706965928,0.0,78.3630687269666,0.0035580761318092357,0.363,0.21166666666666667,0.4134349029923954,0.5892532498548319,0.35233912921653515,False,3,4,0,0,True,True,2,False,0.0053371141977138535
7826->8425,7826,8425,1,"(14550,)",0.13,1,0.13,63.5,0.637,False,2863.12,1267.8709508463933,0.6141182151012876,119.66166034088262,0.0,10.187051042371897,0.0035580244776229767,0.363,0.21166666666666667,0.22040259637827256,0.7790845485158767,0.3134125670984028,False,4,2,0,1,True,False,1,False,0.004447530597028721
12872->10437,12872,10437,1,"(27649,)",0.5,2,1.0,63.5,0.637,False,22024.0,2394.394348186526,3.7994873925158483,931.248373276831,0.0,78.29935725466233,0.00355518331159927,0.363,0.21166666666666667,0.41335577905112225,0.8483616717929191,0.3782262342279619,False,4,4,0,0,True,True,2,False,0.005332774967398905
8452->8451,8452,8451,1,"(15478,)",0.03,1,0.03,88.9,0.637,False,660.72,237.41718461782744,1.9611307579166977,4.8477621384152645,0.0,2.3489517289899187,0.003555139437265284,0.363,0.29633333333333334,0.10157396191793241,0.5968088350410498,0.2764697387461514,False,3,3,0,0,True,True,2,False,0.005332709155897926
9062->10760,9062,10760,1,"(16801,)",0.74,1,0.74,63.5,0.637,False,16297.76,1333.2573663508783,4.214114433890691,671.5117382796993,0.0,57.93505349626664,0.003554786271013111,0.363,0.21166666666666667,0.3841149675594119,0.7845628006307728,0.3630741036642342,False,3,4,0,0,True,True,2,False,0.005332179406519666
2490->6399,2490,6399,1,"(3410,)",0.53,1,0.53,25.4,0.742,False,11672.720000000001,1859.9237517603215,6.606455997814577,435.9873836840681,0.0,41.48544669254003,0.00355405138584152,0.258,0.08466666666666667,0.3518711495780146,0.8208354340893572,0.29487822161567345,False,4,4,0,0,True,True,2,False,0.00533107707876228
10170->10148,10170,10148,1,"(18713,)",0.4,2,0.8,76.2,0.637,False,17619.2,2533.003521402376,3.7588270676841673,735.5842226152502,0.0,62.60556487690418,0.003553258086457057,0.363,0.254,0.39162875895679017,0.8544946482889292,0.38078809251593,False,3,3,1,0,False,True,1,False,0.004441572608071321
12859->2395,12859,2395,1,"(27605,)",0.27,1,0.27,63.5,0.637,False,5946.4800000000005,1364.4551016369678,1.6737889466095273,243.14589911170773,0.0,21.125460875546146,0.0035525993319654894,0.363,0.21166666666666667,0.28759202221628805,0.7870827022706767,0.3343692102252874,False,3,3,0,0,True,True,2,False,0.005328898997948234
10940->9017,10940,9017,1,"(21790,)",0.36,1,0.36,63.5,0.637,False,7928.639999999999,1231.6302720030797,1.5218116370855865,332.9988495421292,0.0,28.161719600455925,0.0035518978791389097,0.363,0.21166666666666667,0.3147967611104639,0.7759252934423065,0.34141489101070316,False,3,4,0,0,True,True,2,False,0.005327846818708365
10848->8551,10848,8551,1,"(21374,)",0.8,1,0.8,63.5,0.637,False,17619.2,1394.9818160694438,5.376608649776675,714.8871518586468,0.0,62.56758079846842,0.003551102252001704,0.363,0.21166666666666667,0.3915699056958936,0.7894932810493981,0.36580363314704123,False,3,4,1,1,False,False,0,False,0.003551102252001704
4970->11650,4970,11650,1,"(8451,)",1.01,1,1.01,31.75,0.742,False,22244.24,1140.5740960973735,47.27271595419094,396.28106394807145,0.0,78.97520107003666,0.003550366345176848,0.258,0.10583333333333333,0.4141918957145544,0.767558422359861,0.3124800776170191,False,3,4,0,0,True,True,2,False,0.005325549517765272
6733->10403,6733,10403,1,"(11933,)",0.5,1,0.5,63.5,0.637,False,11012.0,1084.5786828446448,1.2983444943623113,472.44247424712734,0.0,39.0937424341325,0.003550103744472621,0.363,0.21166666666666667,0.3461626407414786,0.7620749876245431,0.3494396243182312,False,4,4,0,1,True,False,1,False,0.004437629680590776
3935->11064,3935,11064,1,"(5735,)",0.56,2,1.12,63.5,0.637,False,24666.88,2663.3322919910165,6.3401489925831225,1015.1291030923761,0.0,87.55047723997322,0.00354931297512994,0.363,0.21166666666666667,0.424226993631935,0.8599626127830742,0.38264769270122123,False,3,4,1,0,False,True,1,False,0.004436641218912425
9112->10968,9112,10968,1,"(16950,)",0.5,1,0.5,63.5,0.637,False,11012.0,965.9506012230937,0.826754434573527,478.1455476054314,0.0,39.07839824300804,0.0035487103380864547,0.363,0.21166666666666667,0.3461249282814764,0.749458423007713,0.3481666541185475,False,3,4,0,0,True,True,2,False,0.005323065507129682
9087->9088,9087,9088,1,"(16872,)",0.52,1,0.52,63.5,0.637,False,11452.48,1362.852504651235,3.204706866653369,467.73097959630394,0.0,40.623185234357685,0.003547108157740305,0.363,0.21166666666666667,0.3498510259037864,0.7869546667165006,0.3530341077761193,False,4,4,1,2,False,False,0,False,0.003547108157740305
11634->2038,11634,2038,1,"(23802,)",0.86,1,0.86,31.75,0.742,False,18940.64,632.6241886774927,52.816283068134084,179.1914744473559,0.0,67.15160102392255,0.003545371276996055,0.258,0.10583333333333333,0.39843011334363776,0.703374217052036,0.30133312237496157,False,4,4,0,0,True,True,2,False,0.005318056915494082
12760->12759,12760,12759,1,"(27253,)",0.49,2,0.98,53.975,0.637,False,21583.52,2660.0596624433824,5.513630149413721,887.1465227977584,0.0,76.4853519732344,0.0035436922231978103,0.363,0.17991666666666667,0.4110758645533706,0.8598286130220995,0.3723389540015544,False,4,3,0,0,True,True,2,False,0.005315538334796715
2273->4762,2273,4762,1,"(2738,)",1.07,1,1.07,63.5,0.637,False,23565.68,202.0390153195984,74.71084893726149,109.49856828877009,0.0,83.4707344003631,0.003542046501537961,0.363,0.21166666666666667,0.4195799335788991,0.5792967133581289,0.35318698474281596,False,3,3,0,0,True,True,2,False,0.005313069752306942
4257->4258,4257,4258,1,"(6258,)",0.1,1,0.1,19.05,0.742,False,2202.4,1948.5699877760755,1.4490436503091353,79.37858792308855,0.0,7.799330684156219,0.003541287088701516,0.258,0.0635,0.19674924613139314,0.8259090327756112,0.24461567711697907,False,3,3,0,0,True,True,2,False,0.005311930633052274
5980->3866,5980,3866,1,"(10579,)",0.69,1,0.69,63.5,0.637,False,15196.56,1003.5095334625572,19.33961175859654,430.8840563080572,0.0,53.81033626324112,0.00354095507557244,0.363,0.21166666666666667,0.3769664631753655,0.7536130925714636,0.35783458154308934,False,3,3,1,0,False,True,1,False,0.00442619384446555
1942->2686,1942,2686,1,"(1911,)",0.76,2,1.52,63.5,0.637,False,33476.48,440.7508468579071,104.63513910828408,173.70620518737064,0.0,118.53163552327374,0.003540743695970237,0.363,0.21166666666666667,0.4537844892522978,0.6640475743815044,0.3719234375471731,False,4,4,1,1,False,False,0,False,0.003540743695970237
10523->10517,10523,10517,1,"(19880,)",0.5,1,0.5,88.9,0.637,False,11012.0,1081.971441071036,1.282813753650981,471.3067597305433,0.0,38.98735453209445,0.0035404426563834406,0.363,0.29633333333333334,0.34590086655148905,0.7618128250158902,0.3662682091337024,False,4,3,0,1,True,False,1,False,0.004425553320479301
8415->7598,8415,7598,1,"(15436,)",0.69,1,0.69,88.9,0.637,False,15196.56,1043.3153748323386,1.5373420629234562,653.2980048356397,0.0,53.801182449774636,0.0035403527146784957,0.363,0.29633333333333334,0.3769500077087443,0.7578500618570395,0.3751866751649939,False,3,4,0,3,True,False,1,False,0.0044254408933481195
1883->1873,1883,1873,1,"(1710,)",0.53,1,0.53,76.2,0.637,False,11672.720000000001,1081.922814562944,1.3594770461496832,499.56271270503555,0.0,41.32449406255253,0.0035402626005380518,0.363,0.254,0.35149719730544693,0.7618079295443076,0.3594799521460648,False,3,4,0,0,True,True,2,False,0.005310393900807077
